2026-02-12 04:34:58,031 | INFO | Episode 10/5000 | Avg Reward: 1.42 | Avg Length: 310.00 | Avg Loss: 11.2410
2026-02-12 04:35:16,091 | INFO | Episode 20/5000 | Avg Reward: 17.13 | Avg Length: 246.90 | Avg Loss: 3.5751
2026-02-12 04:35:31,640 | INFO | Episode 30/5000 | Avg Reward: 18.95 | Avg Length: 206.40 | Avg Loss: 0.4049
2026-02-12 04:35:46,944 | INFO | Episode 40/5000 | Avg Reward: 19.33 | Avg Length: 202.70 | Avg Loss: 0.1145
2026-02-12 04:36:02,375 | INFO | Episode 50/5000 | Avg Reward: 18.59 | Avg Length: 205.50 | Avg Loss: 0.4065
2026-02-12 04:36:17,753 | INFO | Episode 60/5000 | Avg Reward: 17.91 | Avg Length: 205.20 | Avg Loss: 0.3614
2026-02-12 04:36:33,054 | INFO | Episode 70/5000 | Avg Reward: 19.74 | Avg Length: 202.90 | Avg Loss: 0.2588
2026-02-12 04:36:48,557 | INFO | Episode 80/5000 | Avg Reward: 17.34 | Avg Length: 205.70 | Avg Loss: 0.3765
2026-02-12 04:37:03,980 | INFO | Episode 90/5000 | Avg Reward: 18.36 | Avg Length: 206.70 | Avg Loss: 0.2399
2026-02-12 04:37:19,164 | INFO | Episode 100/5000 | Avg Reward: 18.73 | Avg Length: 203.30 | Avg Loss: 0.3493
2026-02-12 04:37:34,459 | INFO | Episode 110/5000 | Avg Reward: 17.94 | Avg Length: 204.70 | Avg Loss: 0.4138
2026-02-12 04:37:49,614 | INFO | Episode 120/5000 | Avg Reward: 19.24 | Avg Length: 202.80 | Avg Loss: 0.3245
2026-02-12 04:38:05,179 | INFO | Episode 130/5000 | Avg Reward: 17.79 | Avg Length: 204.70 | Avg Loss: 0.5487
2026-02-12 04:38:20,421 | INFO | Episode 140/5000 | Avg Reward: 18.59 | Avg Length: 203.30 | Avg Loss: 0.4215
2026-02-12 04:38:35,652 | INFO | Episode 150/5000 | Avg Reward: 19.81 | Avg Length: 202.30 | Avg Loss: 0.3711
2026-02-12 04:38:50,654 | INFO | Episode 160/5000 | Avg Reward: 19.84 | Avg Length: 202.90 | Avg Loss: 0.3429
2026-02-12 04:39:05,846 | INFO | Episode 170/5000 | Avg Reward: 17.82 | Avg Length: 205.20 | Avg Loss: 0.5807
2026-02-12 04:39:21,083 | INFO | Episode 180/5000 | Avg Reward: 18.59 | Avg Length: 204.40 | Avg Loss: 0.5240
2026-02-12 04:39:36,354 | INFO | Episode 190/5000 | Avg Reward: 17.70 | Avg Length: 204.80 | Avg Loss: 0.6109
2026-02-12 04:39:51,484 | INFO | Episode 200/5000 | Avg Reward: 18.49 | Avg Length: 204.80 | Avg Loss: 0.6060
2026-02-12 04:40:06,854 | INFO | Episode 210/5000 | Avg Reward: 17.44 | Avg Length: 204.30 | Avg Loss: 0.4477
2026-02-12 04:40:21,946 | INFO | Episode 220/5000 | Avg Reward: 19.10 | Avg Length: 204.30 | Avg Loss: 0.6378
2026-02-12 04:40:37,183 | INFO | Episode 230/5000 | Avg Reward: 17.55 | Avg Length: 205.70 | Avg Loss: 1.2383
2026-02-12 04:40:52,580 | INFO | Episode 240/5000 | Avg Reward: 18.30 | Avg Length: 204.40 | Avg Loss: 1.1791
2026-02-12 04:41:07,761 | INFO | Episode 250/5000 | Avg Reward: 18.64 | Avg Length: 204.10 | Avg Loss: 0.4297
2026-02-12 04:41:22,925 | INFO | Episode 260/5000 | Avg Reward: 19.21 | Avg Length: 203.90 | Avg Loss: 0.5885
2026-02-12 04:41:38,251 | INFO | Episode 270/5000 | Avg Reward: 18.39 | Avg Length: 204.70 | Avg Loss: 0.5968
2026-02-12 04:41:53,816 | INFO | Episode 280/5000 | Avg Reward: 15.99 | Avg Length: 207.20 | Avg Loss: 1.4943
2026-02-12 04:42:09,148 | INFO | Episode 290/5000 | Avg Reward: 18.76 | Avg Length: 203.60 | Avg Loss: 0.5311
2026-02-12 04:42:24,464 | INFO | Episode 300/5000 | Avg Reward: 17.58 | Avg Length: 205.90 | Avg Loss: 0.8531
2026-02-12 04:42:39,925 | INFO | Episode 310/5000 | Avg Reward: 17.48 | Avg Length: 205.70 | Avg Loss: 0.6277
2026-02-12 04:42:55,062 | INFO | Episode 320/5000 | Avg Reward: 19.18 | Avg Length: 203.60 | Avg Loss: 0.7895
2026-02-12 04:43:10,432 | INFO | Episode 330/5000 | Avg Reward: 18.35 | Avg Length: 203.60 | Avg Loss: 0.3656
2026-02-12 04:43:25,681 | INFO | Episode 340/5000 | Avg Reward: 19.53 | Avg Length: 203.50 | Avg Loss: 1.1091
2026-02-12 04:43:41,034 | INFO | Episode 350/5000 | Avg Reward: 20.43 | Avg Length: 203.40 | Avg Loss: 1.0877
2026-02-12 04:43:56,293 | INFO | Episode 360/5000 | Avg Reward: 19.41 | Avg Length: 202.20 | Avg Loss: 0.6023
2026-02-12 04:44:17,324 | INFO | Episode 370/5000 | Avg Reward: -31.71 | Avg Length: 284.70 | Avg Loss: 7.3635
2026-02-12 04:44:32,541 | INFO | Episode 380/5000 | Avg Reward: 18.97 | Avg Length: 203.90 | Avg Loss: 0.7464
2026-02-12 04:44:47,913 | INFO | Episode 390/5000 | Avg Reward: 17.31 | Avg Length: 206.00 | Avg Loss: 0.8617
2026-02-12 04:45:03,107 | INFO | Episode 400/5000 | Avg Reward: 18.81 | Avg Length: 203.30 | Avg Loss: 0.6877
2026-02-12 04:45:18,553 | INFO | Episode 410/5000 | Avg Reward: 18.54 | Avg Length: 204.60 | Avg Loss: 0.7696
2026-02-12 04:45:33,709 | INFO | Episode 420/5000 | Avg Reward: 19.14 | Avg Length: 203.90 | Avg Loss: 0.7770
2026-02-12 04:45:54,386 | INFO | Episode 430/5000 | Avg Reward: -29.71 | Avg Length: 280.50 | Avg Loss: 7.6870
2026-02-12 04:46:09,611 | INFO | Episode 440/5000 | Avg Reward: 19.02 | Avg Length: 204.30 | Avg Loss: 1.4032
2026-02-12 04:46:24,749 | INFO | Episode 450/5000 | Avg Reward: 19.55 | Avg Length: 202.40 | Avg Loss: 0.6608
2026-02-12 04:46:40,148 | INFO | Episode 460/5000 | Avg Reward: 17.32 | Avg Length: 206.50 | Avg Loss: 1.3241
2026-02-12 04:46:55,256 | INFO | Episode 470/5000 | Avg Reward: 19.61 | Avg Length: 202.00 | Avg Loss: 0.4934
2026-02-12 04:47:10,495 | INFO | Episode 480/5000 | Avg Reward: 18.25 | Avg Length: 205.10 | Avg Loss: 1.1336
2026-02-12 04:47:25,835 | INFO | Episode 490/5000 | Avg Reward: 18.49 | Avg Length: 205.20 | Avg Loss: 0.9996
2026-02-12 04:47:40,888 | INFO | Episode 500/5000 | Avg Reward: 19.65 | Avg Length: 202.00 | Avg Loss: 0.8548
2026-02-12 04:47:56,266 | INFO | Episode 510/5000 | Avg Reward: 18.81 | Avg Length: 203.40 | Avg Loss: 0.6097
2026-02-12 04:48:11,389 | INFO | Episode 520/5000 | Avg Reward: 19.16 | Avg Length: 203.00 | Avg Loss: 0.9031
2026-02-12 04:48:26,850 | INFO | Episode 530/5000 | Avg Reward: 16.56 | Avg Length: 206.70 | Avg Loss: 1.0094
2026-02-12 04:48:42,069 | INFO | Episode 540/5000 | Avg Reward: 18.59 | Avg Length: 203.30 | Avg Loss: 0.3941
2026-02-12 04:48:57,490 | INFO | Episode 550/5000 | Avg Reward: 17.67 | Avg Length: 206.20 | Avg Loss: 1.1261
2026-02-12 04:49:12,879 | INFO | Episode 560/5000 | Avg Reward: 16.85 | Avg Length: 207.20 | Avg Loss: 2.0198
2026-02-12 04:49:28,214 | INFO | Episode 570/5000 | Avg Reward: 19.12 | Avg Length: 203.10 | Avg Loss: 1.4602
2026-02-12 04:49:43,682 | INFO | Episode 580/5000 | Avg Reward: 18.90 | Avg Length: 203.50 | Avg Loss: 1.1965
2026-02-12 04:49:58,870 | INFO | Episode 590/5000 | Avg Reward: 19.07 | Avg Length: 203.40 | Avg Loss: 1.4707
2026-02-12 04:50:14,186 | INFO | Episode 600/5000 | Avg Reward: 18.63 | Avg Length: 203.90 | Avg Loss: 0.8336
2026-02-12 04:50:29,462 | INFO | Episode 610/5000 | Avg Reward: 19.68 | Avg Length: 203.90 | Avg Loss: 1.9167
2026-02-12 04:50:44,829 | INFO | Episode 620/5000 | Avg Reward: 18.60 | Avg Length: 203.40 | Avg Loss: 0.7343
2026-02-12 04:51:00,177 | INFO | Episode 630/5000 | Avg Reward: 18.37 | Avg Length: 204.10 | Avg Loss: 1.7191
2026-02-12 04:51:15,510 | INFO | Episode 640/5000 | Avg Reward: 17.94 | Avg Length: 204.00 | Avg Loss: 0.8587
2026-02-12 04:51:30,983 | INFO | Episode 650/5000 | Avg Reward: 16.58 | Avg Length: 206.80 | Avg Loss: 2.4051
2026-02-12 04:51:46,136 | INFO | Episode 660/5000 | Avg Reward: 18.97 | Avg Length: 203.40 | Avg Loss: 2.3503
2026-02-12 04:52:01,788 | INFO | Episode 670/5000 | Avg Reward: 17.04 | Avg Length: 206.70 | Avg Loss: 1.6069
2026-02-12 04:52:17,193 | INFO | Episode 680/5000 | Avg Reward: 18.58 | Avg Length: 204.00 | Avg Loss: 1.0301
2026-02-12 04:52:32,695 | INFO | Episode 690/5000 | Avg Reward: 18.98 | Avg Length: 204.10 | Avg Loss: 1.4415
2026-02-12 04:52:53,645 | INFO | Episode 700/5000 | Avg Reward: -30.16 | Avg Length: 281.80 | Avg Loss: 11.2497
2026-02-12 04:53:08,807 | INFO | Episode 710/5000 | Avg Reward: 18.99 | Avg Length: 202.50 | Avg Loss: 1.4643
2026-02-12 04:53:24,217 | INFO | Episode 720/5000 | Avg Reward: 18.99 | Avg Length: 204.60 | Avg Loss: 1.2379
2026-02-12 04:53:45,295 | INFO | Episode 730/5000 | Avg Reward: -33.92 | Avg Length: 285.10 | Avg Loss: 11.8323
2026-02-12 04:54:00,507 | INFO | Episode 740/5000 | Avg Reward: 19.86 | Avg Length: 202.00 | Avg Loss: 0.8026
2026-02-12 04:54:15,773 | INFO | Episode 750/5000 | Avg Reward: 19.29 | Avg Length: 203.60 | Avg Loss: 0.7564
2026-02-12 04:54:31,004 | INFO | Episode 760/5000 | Avg Reward: 17.85 | Avg Length: 204.40 | Avg Loss: 0.7638
