episode,avg_reward,avg_found_sources,avg_found_ratio
10,5.508302,1.6000,
20,7.578796,1.8000,
30,9.459481,2.2000,
40,12.874923,1.4000,
50,11.075011,1.4000,
60,28.077762,2.2000,
70,60.824739,2.7000,
80,28.713055,2.8000,
90,53.116315,2.7000,
100,65.357634,3.2000,
110,97.810153,3.4000,
120,42.010107,2.8000,
130,95.718961,3.4000,
140,96.080512,3.3000,
150,104.309356,3.7000,
160,27.395979,2.2000,
170,85.065872,3.4000,
180,85.488579,3.3000,
190,67.532004,3.3000,
200,99.322508,3.6000,
210,112.686118,3.7000,
220,119.515807,3.8000,
230,130.173998,3.9000,
240,110.014408,3.7000,
250,83.972483,3.4000,
260,106.488027,3.7000,
270,108.989586,3.7000,
280,88.424646,3.3000,
290,82.604997,3.4000,
300,121.734478,3.8000,
310,148.584782,4.0000,
320,95.425008,3.5000,
330,108.225372,3.6000,
340,125.662477,3.8000,
350,120.578050,3.7000,
360,94.612928,3.6000,
370,110.387322,3.6000,
380,134.496465,3.8000,
390,94.207290,3.6000,
400,105.472075,3.7000,
410,93.491610,3.3000,
420,134.080438,3.9000,
10,-12.652375,0.8000,
20,11.923571,1.6000,
30,-9.513961,1.3000,
40,26.610860,2.5000,
50,42.131389,2.7000,
60,59.958316,3.1000,
70,82.034772,3.5000,
80,85.259502,3.6000,
90,109.018320,3.8000,
100,70.232571,3.5000,
110,140.319346,4.0000,
120,127.648805,3.9000,
130,97.810935,3.7000,
10,9.816741,1.3000,
20,38.287041,2.3000,
30,-15.712310,1.8000,
40,12.829268,2.3000,
50,73.435424,3.0000,
60,75.665020,3.4000,
70,19.894270,2.5000,
80,46.615080,2.6000,
90,15.032824,2.7000,
100,37.240186,2.7000,
110,-2.567656,1.3000,
120,15.754006,1.4000,
130,-6.257385,0.8000,
140,-7.267112,1.5000,
150,21.341331,2.6000,
160,22.405462,3.0000,
170,76.448144,3.2000,
180,19.783992,1.4000,
190,16.719253,1.5000,
200,28.940325,2.5000,
210,14.790212,1.9000,
220,23.943245,1.8000,
230,19.127065,1.8000,
240,22.039937,2.7000,
250,39.020176,2.8000,
260,46.399068,2.7000,
270,44.256650,2.7000,
280,16.186317,2.6000,
290,40.879130,2.9000,
300,93.349196,3.5000,
310,7.509022,1.9000,
320,58.966215,2.7000,
330,55.105804,3.2000,
340,75.895476,3.2000,
350,74.280037,3.5000,
360,75.234152,3.5000,
370,30.022213,3.0000,
380,87.475317,3.5000,
390,53.125522,3.4000,
400,65.491428,3.5000,
410,39.137643,3.2000,
420,44.502116,3.0000,
430,77.106875,3.4000,
440,55.373064,3.2000,
450,80.094106,3.5000,
460,56.242386,3.2000,
470,83.561133,3.3000,
480,70.371934,3.1000,
490,101.819597,3.5000,
500,98.368902,3.7000,
510,28.246938,2.4000,
520,26.841013,2.6000,
530,128.964541,3.9000,
540,73.382978,3.3000,
550,89.114278,3.6000,
560,136.341613,4.0000,
570,47.193207,3.3000,
580,77.053947,3.5000,
590,90.984017,3.7000,
600,74.345898,3.5000,
610,99.883414,3.6000,
620,66.879233,3.5000,
630,84.043050,3.5000,
640,89.329864,3.5000,
650,90.789626,3.6000,
660,86.265616,3.6000,
670,102.247481,3.7000,
680,107.169650,3.6000,
690,114.214509,3.9000,
700,119.938059,3.9000,
710,118.249447,3.9000,
720,111.090164,3.8000,
730,128.674182,3.8000,
740,114.054789,3.8000,
750,97.020180,3.6000,
760,82.529752,3.6000,
770,112.120559,3.8000,
780,75.865858,3.5000,
790,110.409339,3.8000,
800,111.377851,3.9000,
810,123.713460,3.9000,
820,105.377261,3.7000,
830,106.922420,3.7000,
840,124.495274,3.9000,
850,95.921267,3.7000,
860,106.076745,3.7000,
870,122.810986,3.9000,
880,100.688155,3.6000,
890,97.059885,3.7000,
900,111.506537,3.8000,
910,112.536353,3.7000,
920,126.245631,3.9000,
930,104.477570,3.7000,
940,107.877991,3.8000,
950,71.816247,3.2000,
960,91.057949,3.7000,
970,80.773082,3.5000,
980,65.738538,3.4000,
990,110.504321,3.7000,
1000,92.918765,3.6000,
1010,126.079957,3.9000,
1020,79.517177,3.6000,
1030,110.837121,3.8000,
1040,139.227525,4.0000,
1050,134.953558,4.0000,
1060,141.249678,4.0000,
1070,96.821417,3.7000,
1080,75.669085,3.4000,
1090,42.977498,3.2000,
1100,92.034468,3.6000,
1110,88.139225,3.5000,
1120,124.663741,3.9000,
1130,103.431039,3.7000,
1140,133.900076,4.0000,
1150,82.070925,3.6000,
1160,88.492979,3.7000,
1170,122.131249,3.9000,
1180,111.055818,3.8000,
1190,125.737665,3.9000,
1200,48.634379,3.4000,
1210,83.971578,3.7000,
1220,69.860432,3.4000,
1230,57.457967,3.3000,
1240,139.800293,4.0000,
1250,86.705062,3.5000,
1260,101.056484,3.6000,
1270,73.329667,3.4000,
1280,101.055642,3.8000,
1290,81.865450,3.6000,
1300,78.396874,3.2000,
1310,108.842569,3.8000,
1320,134.198444,4.0000,
1330,64.834466,3.5000,
1340,91.640311,3.7000,
1350,102.663586,3.8000,
1360,90.144520,3.7000,
1370,109.991873,3.8000,
1380,92.849427,3.8000,
1390,91.494373,3.7000,
1400,75.425257,3.6000,
1410,110.242749,3.8000,
1420,136.508940,4.0000,
1430,105.684023,3.8000,
1440,95.734914,3.7000,
1450,119.213750,3.9000,
1460,93.982261,3.7000,
1470,135.161622,4.0000,
1480,121.828847,3.9000,
1490,123.499327,3.9000,
1500,62.899547,3.3000,
1510,55.488863,3.3000,
1520,37.958025,3.0000,
1530,46.112688,3.3000,
1540,84.164454,3.5000,
1550,51.361536,3.0000,
1560,14.170257,2.2000,
1570,18.548685,2.6000,
1580,75.227474,3.1000,
1590,65.670584,3.3000,
1600,35.017757,3.0000,
1610,110.164694,3.5000,
1620,89.231056,3.6000,
1630,78.250602,3.6000,
1640,102.111740,3.7000,
1650,112.082175,3.8000,
1660,103.844759,3.8000,
1670,134.019955,4.0000,
1680,76.701917,3.3000,
1690,96.232934,3.7000,
1700,138.265171,4.0000,
