episode,avg_reward
10,22.974560
20,-24.302726
30,29.909893
40,26.156389
50,-20.772609
60,24.933605
70,30.665712
80,26.043837
90,22.149718
100,23.184783
110,29.184264
120,25.616034
130,21.265243
140,26.283042
150,35.377462
160,27.301711
170,-19.217137
180,36.524726
190,27.643699
200,26.114670
210,25.818490
220,26.868101
230,30.387815
240,33.546154
250,21.567681
260,22.184075
270,22.468834
280,-22.676923
290,34.668702
300,-19.952212
310,27.261472
320,27.559807
330,24.270749
340,27.888528
350,27.685466
360,-17.186580
370,33.417241
380,19.881071
390,22.619785
400,26.149517
410,24.030598
420,24.081441
430,-18.819786
440,23.533465
450,22.457864
460,32.020765
470,23.491036
480,-19.442481
490,28.889788
500,27.232115
510,-24.918176
520,26.488085
530,29.711483
540,-60.784500
550,23.541063
560,23.513102
570,-20.965590
580,36.463929
590,-21.039908
600,36.627716
610,-14.721372
620,29.865293
630,35.357731
640,33.356290
650,22.536333
660,21.245069
670,29.158993
680,-16.518445
690,24.987407
700,29.732655
710,26.304899
720,25.382995
730,26.335077
740,-61.131421
750,31.322104
760,26.322766
770,31.024623
780,-27.240795
790,21.233014
800,26.351257
810,29.148253
820,24.344464
830,-16.207982
840,35.728545
850,35.200470
860,-16.826450
870,28.896668
880,25.782146
890,28.696642
900,29.887822
910,-15.740968
920,28.516696
930,26.022205
940,26.809137
950,23.081049
960,28.285951
970,26.583780
980,-17.496941
990,-24.619970
1000,40.270406
1010,-15.245857
1020,29.532348
1030,31.911798
1040,-16.622273
1050,22.807934
1060,27.681738
1070,-10.514461
1080,-21.027061
1090,28.291696
1100,30.048228
1110,26.517207
1120,38.494979
1130,28.963697
1140,-26.236797
1150,29.160065
1160,27.942679
1170,32.424707
1180,23.499221
1190,40.959491
1200,26.795666
1210,23.427140
1220,27.943074
1230,25.479003
1240,23.683774
1250,-20.122666
1260,-16.340416
1270,-15.075750
1280,-15.642132
1290,-16.689019
1300,27.194077
1310,27.921890
1320,23.156438
1330,25.568195
1340,32.770660
1350,28.566692
1360,25.183581
1370,-13.607673
1380,33.520396
1390,25.500646
1400,34.539587
1410,-18.682227
1420,30.084819
1430,-7.624780
1440,34.000087
1450,26.124249
1460,24.552573
1470,22.960962
1480,30.492528
1490,55.080494
1500,27.051921
1510,25.602809
1520,25.299781
1530,25.748303
1540,26.362381
1550,27.019983
1560,23.130560
1570,24.775051
1580,28.256666
1590,23.424483
1600,27.632981
1610,-29.598330
1620,34.190992
1630,28.611131
1640,25.299040
1650,-17.586101
1660,20.372454
1670,33.523239
1680,-50.931815
1690,-21.913907
1700,29.414410
1710,-18.206301
1720,29.173424
1730,-3.326942
1740,29.535511
1750,23.898787
1760,27.019720
1770,28.676367
1780,38.290916
1790,26.507834
1800,26.534808
1810,-60.222308
1820,23.132259
1830,-20.718451
1840,29.641306
1850,-12.092285
1860,23.688440
1870,22.560200
1880,-18.763602
1890,23.810274
1900,33.982550
1910,21.523942
1920,24.093543
1930,-10.508005
1940,24.274923
1950,29.831209
1960,24.437315
1970,26.242887
1980,30.616268
1990,31.296255
2000,25.727159
2010,28.722306
2020,-74.084297
2030,-24.014422
2040,32.941078
2050,-8.003821
2060,26.382327
2070,-24.765927
2080,25.449028
2090,25.599627
2100,24.881123
2110,-17.166645
2120,23.031043
2130,23.646781
2140,23.054563
2150,-26.367492
2160,30.560904
2170,-10.451913
2180,-15.866194
2190,27.104107
2200,-17.468637
2210,33.120968
2220,26.800679
2230,27.326980
2240,21.935646
2250,36.749835
2260,26.130701
2270,20.504324
2280,-20.491429
2290,29.527351
2300,27.717303
2310,22.691023
2320,23.923354
2330,20.173086
2340,25.260518
2350,29.627609
2360,30.813542
2370,35.252250
2380,-29.414114
2390,-10.708531
2400,22.505914
2410,35.511574
2420,22.725326
2430,-8.291804
2440,40.013497
2450,30.226695
2460,25.649906
2470,22.919332
2480,28.571081
2490,31.572550
2500,20.239038
2510,-16.730198
2520,35.098294
2530,21.455690
2540,26.651708
2550,33.270995
2560,20.671873
2570,24.693311
2580,30.167285
2590,-15.882742
2600,26.888911
2610,-14.475811
2620,28.384081
2630,27.144416
2640,-17.530014
2650,25.800964
2660,33.693730
2670,27.920005
2680,-72.038885
2690,22.405847
2700,28.660022
2710,22.744479
2720,28.595964
2730,25.610605
2740,24.044122
2750,27.412915
2760,-15.767320
2770,26.193698
2780,-23.570890
2790,27.425239
2800,-15.393995
2810,29.023630
2820,25.364047
2830,28.884358
2840,30.323036
2850,28.441289
2860,27.966961
2870,24.819944
2880,24.655204
2890,33.947367
2900,27.069699
2910,24.228125
2920,27.532816
2930,28.107143
2940,25.040140
2950,36.556188
2960,24.552486
2970,29.759216
2980,28.010274
2990,32.320832
3000,-13.076303
3010,25.920655
3020,-17.250064
3030,22.502152
3040,23.491411
3050,-15.944919
3060,27.575147
3070,-13.010495
3080,-17.827101
3090,23.837267
3100,-13.466613
3110,23.563462
3120,-55.624859
3130,26.110073
3140,25.279100
3150,23.410390
3160,31.918424
3170,26.224122
3180,24.904128
3190,31.788356
3200,-12.545180
3210,29.095402
3220,-18.031809
3230,27.204972
3240,29.574161
3250,-21.806781
3260,-12.019867
3270,35.192142
3280,24.498406
3290,29.711067
3300,27.478667
3310,-16.299240
3320,-15.698744
3330,-22.854311
3340,26.335963
3350,26.840936
3360,21.834196
3370,-24.270449
3380,23.372243
3390,-14.562261
3400,22.870957
3410,30.969179
3420,21.679492
3430,28.935482
3440,23.376987
3450,31.586571
3460,20.793609
3470,24.276016
3480,27.042304
3490,31.635585
3500,-19.950538
3510,22.861489
3520,-27.405745
3530,32.978969
3540,-13.757445
3550,28.879660
3560,-27.427405
3570,27.295569
3580,-70.362990
3590,30.332446
3600,25.144644
3610,21.962477
3620,35.416327
3630,24.138274
3640,-16.362558
3650,27.185255
3660,33.473622
3670,22.059605
3680,25.641746
3690,-25.742624
3700,26.250162
3710,-66.932920
3720,22.558515
3730,25.112282
3740,-16.883262
3750,29.678938
3760,31.987682
3770,32.092484
3780,29.543241
3790,28.863457
3800,26.965669
3810,22.613210
3820,27.895307
3830,31.058895
3840,24.541284
3850,27.680284
3860,28.052234
3870,38.052252
3880,36.812397
3890,21.410447
3900,23.148240
3910,34.495412
3920,-21.637043
3930,19.840519
3940,-25.454059
3950,26.919409
3960,24.177764
3970,29.796734
3980,25.432137
3990,-14.397742
4000,-11.836377
4010,-5.338290
4020,-66.829665
4030,28.474080
4040,28.795830
4050,24.883665
4060,31.115792
4070,25.823694
4080,25.173842
4090,28.236727
4100,42.401113
4110,22.117605
4120,-22.922591
4130,26.698757
4140,26.145963
4150,24.863752
4160,35.099569
4170,-9.262881
4180,29.703470
4190,22.560324
4200,24.625042
4210,19.374363
4220,-73.321887
4230,26.390402
4240,28.238251
4250,26.108555
4260,21.346390
4270,24.551937
4280,22.930995
4290,29.446630
4300,24.382603
4310,24.788526
4320,25.824358
4330,36.484922
4340,26.326926
4350,-24.733947
4360,27.708572
4370,25.095167
4380,24.286856
4390,27.457455
4400,23.774377
4410,25.712258
4420,-15.106220
4430,24.484610
4440,-73.239222
4450,28.775947
4460,19.846575
4470,23.748651
4480,23.294594
4490,22.270212
4500,23.064913
4510,20.387629
4520,30.463488
4530,23.641316
4540,-52.185535
4550,27.882516
4560,-34.720739
4570,23.976433
4580,20.911164
4590,30.955259
4600,27.618993
4610,23.674562
4620,-67.340128
4630,26.496803
