episode,avg_reward,avg_found_sources,avg_found_ratio
10,52.403005,2.8000,0.755833
20,8.581481,2.7000,0.670000
30,-6.200804,2.7000,0.656667
40,52.939461,3.4000,0.745833
50,52.066514,3.9000,0.800238
60,15.555065,2.4000,0.673333
70,15.030172,2.8000,0.606667
80,31.360398,2.2000,0.626667
90,10.054528,2.4000,0.665476
100,32.480404,3.5000,0.722024
110,1.265750,2.8000,0.516667
120,-6.453116,3.6000,0.646905
130,1.690063,2.7000,0.541667
140,-31.562907,1.6000,0.376190
150,15.546269,2.4000,0.623810
160,23.851092,2.3000,0.573690
170,8.264805,2.6000,0.445476
180,25.650357,3.4000,0.539881
190,36.948747,2.7000,0.685833
200,30.662018,3.1000,0.633810
210,21.436680,2.4000,0.419167
220,2.308579,2.2000,0.412500
230,7.835359,2.2000,0.434405
240,24.605874,2.8000,0.548214
250,6.348736,1.5000,0.309524
260,-7.067648,0.8000,0.152143
270,3.827146,0.8000,0.200000
280,-28.365525,0.5000,0.073571
290,1.446332,1.1000,0.240952
300,7.336467,0.9000,0.249167
310,-7.332745,1.5000,0.253571
320,-4.007864,0.6000,0.167619
330,1.978056,0.9000,0.192857
340,-10.065237,1.0000,0.196667
350,2.045488,0.6000,0.104167
360,-2.241586,1.0000,0.163333
370,0.355818,0.8000,0.139286
380,18.397824,0.9000,0.249405
390,5.178330,1.2000,0.204643
400,10.802809,1.4000,0.273810
410,-9.829761,1.2000,0.248333
420,-8.514132,0.9000,0.215238
430,-34.113427,0.8000,0.148333
440,7.179701,0.5000,0.116667
450,-17.975149,0.8000,0.172976
460,-20.150995,0.9000,0.241667
470,-15.658433,1.2000,0.206905
480,-41.699369,0.5000,0.112619
490,-17.910131,0.8000,0.145833
500,-27.234900,1.4000,0.237143
510,-5.983307,1.0000,0.210952
520,-1.970704,0.7000,0.126786
530,3.266626,0.5000,0.143452
540,-0.656145,1.1000,0.279167
550,2.972479,1.1000,0.208333
560,-9.397989,0.7000,0.167857
570,-5.718087,0.9000,0.180357
580,1.086145,0.6000,0.156667
590,-20.384747,1.1000,0.167857
600,-9.611969,1.4000,0.291786
610,-6.644030,0.5000,0.161667
620,-39.314834,0.5000,0.087619
630,10.008362,0.4000,0.154167
640,-4.637821,0.9000,0.236905
650,3.496664,1.0000,0.299167
660,-12.535632,0.5000,0.084524
670,4.103997,0.5000,0.085119
680,-18.163218,1.5000,0.267500
690,10.499652,0.9000,0.171190
700,-33.638381,1.0000,0.265238
710,-3.996160,0.5000,0.067857
720,9.283959,1.0000,0.211786
730,5.096627,1.0000,0.336667
740,-28.993357,0.7000,0.142619
750,-24.388514,1.3000,0.227500
760,-3.610066,1.0000,0.156071
770,27.231990,1.2000,0.254167
780,-4.234922,0.7000,0.141667
790,-24.535435,1.1000,0.326667
800,-28.091439,0.6000,0.129167
810,-15.269002,0.9000,0.176310
820,-47.851018,0.4000,0.108333
830,-2.755687,0.7000,0.136786
840,-1.254835,1.1000,0.251190
850,-2.175376,0.9000,0.303333
860,-6.773617,0.7000,0.175000
870,-8.327994,1.3000,0.196190
880,19.338825,1.6000,0.257500
890,-39.112164,0.8000,0.155833
900,-11.085723,0.8000,0.258333
910,-27.517022,0.7000,0.152500
920,0.021329,0.3000,0.075000
930,-17.330892,1.2000,0.260833
940,-48.295806,1.1000,0.213810
950,-52.963701,0.6000,0.154167
960,-37.472301,1.1000,0.289167
970,1.685599,0.7000,0.147024
980,-13.846963,1.2000,0.228333
990,16.202171,1.0000,0.167143
1000,-47.301272,0.8000,0.140000
1010,-11.355645,0.8000,0.133333
1020,9.699913,1.5000,0.462857
1030,13.111823,0.6000,0.215000
1040,-5.579528,0.7000,0.102738
1050,13.226852,0.5000,0.255952
1060,17.012185,0.9000,0.162857
1070,-9.174183,1.0000,0.170119
1080,39.254147,0.7000,0.255952
1090,-5.469047,1.2000,0.282500
1100,2.652596,0.4000,0.111905
1110,-36.863577,1.3000,0.222024
1120,-67.948208,0.6000,0.142857
1130,5.882522,1.3000,0.219762
1140,-13.617055,0.7000,0.149286
1150,1.170195,1.1000,0.315000
1160,-25.266378,0.8000,0.141071
1170,-15.093297,1.2000,0.203333
1180,-18.258739,0.6000,0.126905
1190,-17.438956,1.1000,0.225119
1200,-2.576535,0.9000,0.189286
1210,-0.927885,0.8000,0.170833
1220,21.761018,1.2000,0.192738
1230,-10.979944,0.8000,0.301667
1240,7.703525,1.3000,0.252143
1250,7.779247,0.9000,0.238690
1260,17.337437,0.9000,0.210833
1270,17.149577,1.2000,0.270119
1280,-9.907750,1.1000,0.249405
1290,12.084251,0.9000,0.232619
1300,-4.912144,0.7000,0.149167
1310,-10.571602,0.8000,0.153571
1320,1.833046,0.8000,0.255952
1330,6.325880,1.1000,0.183333
1340,-3.975803,1.2000,0.270000
1350,-1.944247,1.6000,0.267262
1360,-15.473029,1.3000,0.237738
1370,20.906072,1.2000,0.177976
1380,-18.586413,1.4000,0.230595
1390,-13.373465,0.9000,0.152143
1400,6.038460,0.4000,0.161905
1410,-4.994548,0.2000,0.116667
1420,-51.699453,0.8000,0.185000
1430,-2.304611,1.1000,0.181548
1440,13.472778,1.0000,0.249286
1450,-1.666127,0.9000,0.216667
1460,9.084327,1.0000,0.346786
1470,16.143486,1.3000,0.321429
1480,-10.803000,0.6000,0.130952
1490,1.707549,0.8000,0.138095
1500,11.427020,0.6000,0.215238
1510,-42.029706,0.7000,0.127619
1520,-45.494233,1.0000,0.224286
1530,-6.852729,0.5000,0.164286
1540,3.019015,0.6000,0.178333
1550,-11.258241,1.2000,0.385238
1560,-0.539331,1.0000,0.196429
1570,-2.568571,0.9000,0.282500
1580,-6.426044,0.8000,0.111667
1590,-40.092854,1.2000,0.228095
1600,-12.587544,0.8000,0.270000
1610,-7.814437,0.5000,0.099405
1620,-6.277686,1.1000,0.279762
1630,-23.527757,0.7000,0.111071
1640,-21.970872,1.0000,0.174167
1650,-7.279907,1.0000,0.175000
1660,-26.295306,1.2000,0.210119
1670,-1.931347,1.5000,0.229762
1680,-11.161859,1.0000,0.178452
1690,-11.866670,0.7000,0.135238
1700,-0.359721,0.8000,0.135119
1710,2.574870,1.2000,0.237500
1720,10.250879,0.5000,0.103333
1730,-6.619363,0.8000,0.151786
1740,-39.589647,0.8000,0.196786
1750,-18.536484,0.5000,0.170833
1760,5.004278,1.0000,0.266667
1770,-24.418248,1.0000,0.303333
1780,-30.469199,1.0000,0.215000
1790,-28.884224,0.4000,0.086667
1800,-2.538553,0.4000,0.084286
1810,9.963347,1.7000,0.342857
1820,-34.056006,0.8000,0.153333
1830,-18.809494,1.2000,0.226786
1840,18.232915,1.2000,0.306905
1850,3.376924,0.4000,0.111905
1860,4.236522,1.0000,0.340833
1870,-1.825905,0.7000,0.209286
1880,-14.259725,0.7000,0.151786
1890,-3.987826,0.7000,0.129286
1900,14.600687,0.9000,0.299167
1910,-12.591115,1.2000,0.189048
1920,-21.496815,0.7000,0.099405
1930,-36.890064,1.0000,0.186190
1940,3.530705,0.7000,0.150000
1950,-7.500880,0.9000,0.246667
1960,-13.295382,1.8000,0.312619
1970,-7.977227,0.8000,0.133929
1980,-6.907265,0.6000,0.216667
1990,-6.782602,0.9000,0.153929
2000,-19.940651,1.3000,0.248333
2010,-13.433801,1.0000,0.247500
2020,-32.582159,1.1000,0.216071
2030,-13.760738,1.6000,0.283333
2040,10.828321,1.1000,0.241190
2050,1.438377,0.5000,0.120000
2060,-4.450888,0.9000,0.212500
2070,6.673340,0.8000,0.163690
2080,-30.937034,0.2000,0.053333
2090,-4.954236,1.0000,0.215238
2100,-26.179461,0.9000,0.161667
2110,-15.656546,0.7000,0.125000
2120,-49.345359,1.0000,0.300000
2130,19.642880,1.9000,0.285714
2140,-50.742123,0.3000,0.076786
2150,-34.814314,1.2000,0.205357
2160,1.249525,1.2000,0.248333
2170,-21.514960,0.4000,0.072619
2180,-1.520789,0.9000,0.233452
2190,-26.859293,0.9000,0.177857
2200,15.302429,1.2000,0.211310
2210,14.254743,1.3000,0.299524
2220,-7.224593,1.0000,0.157857
2230,14.434009,0.6000,0.151667
2240,-14.098174,1.0000,0.234286
2250,-46.986114,0.6000,0.104167
2260,-45.556221,0.3000,0.048571
2270,-8.106298,0.5000,0.098333
2280,-25.819811,1.0000,0.200119
2290,-26.708044,1.1000,0.207500
2300,-13.711715,0.8000,0.189286
2310,3.006603,0.5000,0.086667
2320,-12.259356,1.3000,0.301667
2330,-9.893659,1.1000,0.220238
2340,-47.872199,0.3000,0.089286
2350,-0.488768,1.1000,0.185833
2360,22.926265,1.3000,0.261667
2370,-15.165879,1.6000,0.312500
2380,8.063662,1.0000,0.169524
2390,-31.007630,0.5000,0.101905
2400,-15.068528,0.9000,0.204167
2410,-18.180711,0.8000,0.233333
2420,-42.440882,1.0000,0.171905
2430,-34.843735,0.9000,0.138690
2440,-10.870840,0.5000,0.093333
2450,-48.183259,1.2000,0.213690
2460,0.789934,0.8000,0.166190
2470,13.814248,1.4000,0.216071
2480,-19.720771,0.9000,0.153571
2490,-1.187722,0.9000,0.211905
2500,25.940232,0.5000,0.259286
2510,2.607898,0.9000,0.180833
2520,-3.343741,0.8000,0.135833
2530,-19.573409,0.6000,0.097500
2540,1.136155,0.8000,0.163452
2550,-6.635109,1.3000,0.286071
2560,-6.464648,1.0000,0.193810
2570,-25.412491,1.3000,0.247143
2580,4.500684,0.3000,0.045238
2590,-15.779257,1.0000,0.190000
2600,24.321998,0.6000,0.166667
2610,-14.752121,0.8000,0.266071
2620,2.160042,1.2000,0.227857
2630,10.759160,1.2000,0.241667
2640,-22.640529,1.3000,0.210714
2650,-12.254750,1.4000,0.312500
2660,-38.414641,1.0000,0.196786
2670,-1.835824,0.9000,0.190476
2680,4.682428,1.0000,0.203333
2690,-2.907641,0.8000,0.125357
2700,-6.760798,1.4000,0.254524
2710,-25.422963,1.3000,0.240238
2720,-1.532708,0.5000,0.186667
2730,1.803227,0.5000,0.125000
2740,1.364307,0.7000,0.137619
2750,-8.178533,0.7000,0.116667
2760,-19.104896,0.6000,0.100000
2770,14.751499,1.0000,0.290476
2780,-10.296841,0.8000,0.149762
2790,-27.018695,1.2000,0.174167
2800,1.685367,0.6000,0.120238
2810,-5.067159,0.8000,0.161071
2820,-29.976636,0.9000,0.258333
2830,-3.701571,0.5000,0.070000
2840,-18.828062,1.0000,0.194643
2850,-23.186516,0.6000,0.158333
2860,22.872332,1.3000,0.257738
2870,-9.931969,1.1000,0.245000
2880,-1.089244,0.2000,0.133333
2890,-2.372272,0.7000,0.107500
2900,-38.964163,1.0000,0.189167
2910,-32.005668,0.9000,0.178333
2920,12.615254,1.1000,0.236429
2930,-11.093607,1.1000,0.220000
2940,-23.670125,0.8000,0.113690
2950,-27.557894,1.4000,0.330357
2960,7.835303,0.6000,0.121905
2970,1.495924,1.2000,0.218333
2980,10.191830,1.5000,0.219167
2990,-8.136189,1.0000,0.220000
3000,10.988750,1.1000,0.279167
3010,-41.604511,0.3000,0.100000
3020,-38.662878,0.8000,0.113452
3030,-12.860195,0.7000,0.104524
3040,-48.127228,0.9000,0.168571
3050,-19.468828,0.7000,0.155952
3060,-25.427215,0.8000,0.142619
3070,17.564783,1.8000,0.260238
3080,19.225279,0.6000,0.092857
3090,-44.695613,0.6000,0.080952
3100,8.416504,0.7000,0.151786
3110,-19.370207,0.7000,0.132500
3120,-6.632217,1.6000,0.391190
3130,-15.177151,0.9000,0.333333
3140,-21.375684,0.7000,0.183333
3150,-39.565740,1.0000,0.247619
3160,13.632688,0.9000,0.347500
3170,22.209744,1.2000,0.370833
3180,-22.076266,0.4000,0.081905
3190,-12.304777,0.5000,0.120833
3200,19.204268,0.5000,0.157143
3210,-16.598876,0.8000,0.220238
3220,-21.427382,0.5000,0.070000
3230,-8.526732,1.1000,0.200000
3240,-3.449346,0.4000,0.112500
3250,6.688858,0.8000,0.256667
3260,12.392359,1.0000,0.288333
3270,-43.124214,1.0000,0.176667
3280,9.536216,1.5000,0.258333
3290,-14.008727,1.0000,0.166667
3300,4.103600,1.0000,0.231667
3310,-7.031503,0.7000,0.153571
3320,35.873739,0.9000,0.303333
3330,-0.455855,0.5000,0.176667
3340,0.881973,0.8000,0.153690
3350,-12.928512,0.7000,0.116071
3360,8.917996,0.6000,0.090238
3370,-6.155552,0.7000,0.155833
3380,-38.282106,0.8000,0.119643
3390,-8.762466,0.6000,0.145000
3400,-41.310024,1.0000,0.203333
3410,-8.225302,0.7000,0.149405
3420,-4.883696,0.7000,0.182857
3430,2.996517,0.8000,0.185119
3440,-19.143820,1.0000,0.195833
3450,-10.932378,0.5000,0.095000
3460,4.149296,0.7000,0.199167
3470,-14.500151,0.7000,0.166667
3480,3.168214,0.9000,0.237619
3490,-11.681858,1.1000,0.248333
3500,-22.492294,1.3000,0.247143
3510,-4.848389,1.2000,0.211905
3520,6.410215,1.0000,0.270952
3530,-25.680482,0.6000,0.097619
3540,-3.763672,0.8000,0.198571
3550,-81.250480,1.1000,0.166667
3560,-6.080452,1.2000,0.217857
3570,10.266233,0.7000,0.115833
3580,-18.948222,0.5000,0.110119
3590,5.471396,0.3000,0.083333
3600,-46.321484,1.7000,0.336667
