episode,avg_reward
10,-25.816683
20,22.412100
30,22.104189
40,24.845485
50,-27.969339
60,20.958913
70,21.083017
80,17.092194
90,9.026969
100,27.696376
110,25.362553
120,30.457209
130,-15.249763
140,19.802486
150,-23.559624
160,-15.449626
170,26.414275
180,-12.195743
190,13.337106
200,19.432103
210,28.743816
220,25.974603
230,22.044216
240,29.095508
250,29.801276
260,24.756319
270,24.578139
280,21.750239
290,21.494930
300,24.909904
310,33.210732
320,25.488210
330,21.752037
340,20.681050
350,15.532834
360,-14.361111
370,23.881501
380,26.266808
390,3.364278
400,25.634079
410,0.507402
420,28.200314
430,17.931712
440,23.492153
450,21.107538
460,22.377551
470,33.649200
480,20.922761
490,-24.214771
500,22.998890
510,23.755656
520,27.810585
530,24.656404
540,19.073934
550,20.803162
560,34.997024
570,21.002771
580,27.029253
590,23.700591
600,25.820461
610,23.071813
620,-17.263186
630,23.539053
640,24.625134
650,25.452528
660,28.696731
670,-18.839598
680,19.860098
690,22.602891
700,15.944638
710,30.449804
720,19.826136
730,26.726646
740,-20.046351
750,28.913496
760,24.063487
770,22.504501
780,23.215073
790,29.809189
800,4.805209
810,11.941708
820,26.513056
830,21.520752
840,-22.596289
850,-5.898245
860,28.369363
870,22.297121
880,26.157933
890,29.948844
900,30.467898
910,22.141321
920,23.483170
930,23.488440
940,23.529571
950,26.939456
960,22.548022
970,26.117897
980,22.917700
990,16.136784
1000,23.629184
1010,21.123615
1020,27.008271
1030,12.112011
1040,25.262612
1050,30.508874
1060,27.468437
1070,22.889476
1080,22.015930
1090,21.967040
1100,30.427098
1110,19.505565
1120,19.500680
1130,25.255472
1140,22.361367
1150,19.552327
1160,26.491427
1170,21.430772
1180,23.049557
1190,27.055402
1200,26.219941
1210,8.359929
1220,-12.717405
1230,26.798447
1240,20.384161
1250,28.337684
1260,7.770550
1270,22.533672
1280,20.205048
1290,22.382624
1300,8.344103
1310,24.328123
1320,25.885700
1330,9.811931
1340,23.814005
1350,12.045978
1360,20.962266
1370,20.224220
1380,17.034328
1390,-24.339584
1400,16.761109
1410,14.963814
1420,31.914915
1430,12.925513
1440,24.554751
1450,21.678962
1460,30.494573
1470,12.330008
1480,17.174991
1490,9.496180
1500,29.646920
1510,19.662790
1520,25.162893
1530,20.941468
1540,15.386011
1550,27.325580
1560,-18.430687
1570,29.996507
1580,19.596691
1590,4.935956
1600,23.363025
1610,26.178401
1620,27.332335
1630,31.831452
1640,28.323821
1650,24.599891
1660,12.099674
1670,37.032981
1680,3.072793
1690,-24.295093
1700,-11.574369
1710,24.227852
1720,29.541274
1730,25.542173
1740,25.297960
1750,-24.743740
1760,19.486002
1770,27.286485
1780,27.455406
1790,12.173706
1800,27.855010
1810,20.222122
1820,25.689719
1830,23.344497
1840,-32.405374
1850,18.249132
1860,-14.464357
1870,26.505955
1880,-1.054959
1890,23.936872
1900,17.962951
1910,-20.214549
1920,29.498472
1930,30.669228
1940,4.805459
1950,8.719074
1960,23.888616
1970,22.196022
1980,25.204636
1990,29.736640
2000,28.553311
2010,37.665430
2020,30.114522
2030,26.467338
2040,31.622457
2050,7.865939
2060,3.145763
2070,30.454510
2080,21.872365
2090,26.108733
2100,29.796311
2110,-4.594208
2120,20.190829
2130,21.451179
2140,-23.054303
2150,29.113678
2160,-26.100543
2170,24.352262
2180,18.896789
2190,23.050492
2200,7.106801
2210,22.181247
2220,24.708794
2230,25.381932
2240,16.895247
2250,25.897506
2260,0.474264
2270,17.722220
2280,31.802113
2290,28.446229
2300,23.191757
2310,11.072780
2320,5.026399
2330,-3.979547
2340,3.248968
2350,33.522785
2360,26.543005
2370,19.740702
2380,27.497932
2390,25.927656
2400,24.375405
2410,-12.278951
2420,10.447949
2430,24.115503
2440,33.105763
2450,35.587598
2460,26.295682
2470,17.661977
2480,-8.675426
2490,7.538759
2500,24.053947
2510,-18.703198
2520,21.739897
2530,24.572479
2540,30.443961
2550,-11.109313
2560,-14.532346
2570,10.961763
2580,-0.933152
2590,21.256244
2600,39.272429
2610,24.641727
2620,-17.371442
2630,21.958155
2640,33.261754
2650,-19.212906
2660,-40.298241
2670,29.818366
2680,22.055719
2690,21.437265
2700,28.883819
2710,24.779413
2720,24.972166
2730,27.292055
2740,26.160129
2750,29.332915
2760,24.652627
2770,25.261884
2780,-3.450103
2790,25.466142
2800,26.091997
2810,-2.418182
2820,-31.075766
2830,21.268315
2840,23.792962
2850,25.057663
2860,27.116891
2870,31.719977
2880,26.810115
2890,30.640675
2900,32.078429
2910,25.187517
2920,27.665411
2930,22.945227
2940,23.453215
2950,8.637641
2960,23.124245
2970,19.190943
2980,19.588329
2990,33.413944
3000,27.274469
3010,25.848499
3020,25.324800
3030,23.940012
3040,3.522051
3050,-1.503557
3060,26.104915
3070,27.800107
3080,-4.774462
3090,31.133157
3100,26.139325
3110,20.487988
3120,31.444500
3130,25.108072
3140,25.935166
3150,27.867807
3160,30.445287
3170,-3.846624
3180,8.674674
3190,27.600024
3200,23.560327
3210,24.530564
3220,23.414484
3230,14.408101
3240,26.799299
3250,16.226554
3260,23.563873
3270,26.308066
3280,33.332046
3290,26.017498
3300,26.787856
3310,-5.914939
3320,16.216803
3330,29.824585
3340,29.194166
3350,1.616884
3360,39.144283
3370,25.000774
3380,38.767544
3390,19.199563
3400,27.437169
3410,22.334884
3420,27.440065
3430,25.642768
3440,-0.620426
3450,26.618406
3460,15.561438
3470,17.261567
3480,-1.458885
3490,25.012568
3500,16.694873
3510,3.102198
3520,14.085381
3530,24.456247
3540,28.313944
3550,32.605899
3560,21.503279
3570,19.131726
3580,23.507600
3590,-27.737091
3600,28.460005
3610,19.367684
3620,15.020903
3630,28.510957
3640,24.443862
3650,29.605779
3660,38.889922
3670,30.662710
3680,31.236654
3690,30.289872
3700,30.434863
3710,-25.132895
3720,27.059120
3730,-17.040360
3740,19.019070
3750,10.202144
3760,25.708604
3770,30.565138
3780,36.300084
3790,33.136137
3800,28.887984
3810,26.303495
3820,9.914305
3830,12.640443
3840,32.691705
3850,1.875931
3860,29.526217
3870,7.086073
3880,3.066023
3890,29.236594
3900,21.140311
3910,26.473847
3920,20.050708
3930,27.883135
3940,20.969549
3950,-13.620288
3960,25.207532
3970,30.521248
3980,23.038799
3990,25.327862
4000,13.949103
4010,24.119908
4020,10.305335
4030,16.842779
4040,29.618167
4050,18.530383
4060,25.658988
4070,32.957464
4080,19.744131
4090,24.827954
4100,30.561625
4110,16.884341
4120,-5.695547
4130,16.008745
4140,-28.759506
4150,18.678217
4160,27.848908
4170,24.655497
4180,18.223552
4190,-10.238921
4200,24.835897
4210,24.095106
4220,13.865958
4230,4.251840
4240,-0.267371
4250,26.494233
4260,29.711946
4270,-23.885724
4280,-6.244763
4290,17.941860
4300,24.585755
4310,29.062034
4320,25.341317
4330,16.963949
4340,30.657809
4350,25.519394
4360,23.078983
4370,23.249006
4380,25.897920
4390,31.464867
4400,3.379147
4410,7.988910
4420,34.530419
4430,35.537220
4440,0.623222
4450,21.587611
4460,29.028774
4470,20.391198
4480,25.084948
4490,22.272797
4500,24.746593
4510,18.597139
4520,15.972236
4530,-1.033198
4540,-4.647814
4550,2.838321
4560,19.735944
4570,24.333952
4580,21.029543
4590,29.802160
4600,25.051969
4610,28.556768
4620,30.229930
4630,30.235756
4640,27.333392
4650,30.266443
4660,22.169057
4670,20.811190
4680,24.975803
4690,14.638685
4700,-20.632835
4710,26.547550
4720,4.647152
4730,9.658988
4740,12.867373
4750,21.732787
4760,19.256468
4770,-12.003509
4780,-42.091164
4790,-7.344669
4800,20.906990
4810,20.341919
4820,17.763364
4830,15.573859
4840,22.202762
4850,16.802596
4860,-30.991165
4870,13.324273
4880,21.555753
4890,25.796810
4900,10.046935
4910,23.707335
4920,-24.992345
4930,32.319925
4940,37.006650
4950,29.377270
4960,30.186199
4970,3.018440
4980,23.970422
4990,22.442228
5000,33.579999
10,-25.816683
20,22.412100
30,22.104189
40,24.845485
50,-27.969339
60,20.958913
70,21.083017
80,17.092194
90,9.026969
100,27.696376
110,25.362553
120,30.457209
130,-15.249763
140,19.802486
150,-23.559624
160,-15.449626
170,26.414275
180,-12.195743
190,13.337106
200,19.432103
210,28.743816
220,25.974603
230,22.044216
240,29.095508
250,29.801276
260,24.756319
270,24.578139
280,21.750239
290,21.494930
300,24.909904
310,33.210732
320,25.488210
330,21.752037
340,20.681050
350,15.532834
360,-14.361111
370,23.881501
380,26.266808
390,3.364278
400,25.634079
410,0.507402
420,28.200314
430,17.931712
440,23.492153
450,21.107538
460,22.377551
470,33.649200
480,20.922761
490,-24.214771
500,22.998890
510,23.755656
520,27.810585
530,24.656404
540,19.073934
550,20.803162
560,34.997024
570,21.002771
580,27.029253
590,23.700591
600,25.820461
610,23.071813
620,-17.263186
630,23.539053
640,24.625134
650,25.452528
660,28.696731
670,-18.839598
680,19.860098
690,22.602891
700,15.944638
710,30.449804
720,19.826136
730,26.726646
740,-20.046351
750,28.913496
760,24.063487
770,22.504501
780,23.215073
790,29.809189
800,4.805209
810,11.941708
820,26.513056
830,21.520752
840,-22.596289
850,-5.898245
860,28.369363
870,22.297121
880,26.157933
890,29.948844
900,30.467898
910,22.141321
920,23.483170
930,23.488440
940,23.529571
950,26.939456
960,22.548022
970,26.117897
980,22.917700
990,16.136784
1000,23.629184
1010,21.123615
1020,27.008271
1030,12.112011
1040,25.262612
1050,30.508874
1060,27.468437
1070,22.889476
1080,22.015930
1090,21.967040
1100,30.427098
1110,19.505565
1120,19.500680
1130,25.255472
1140,22.361367
1150,19.552327
1160,26.491427
1170,21.430772
1180,23.049557
1190,27.055402
1200,26.219941
1210,8.359929
1220,-12.717405
1230,26.798447
1240,20.384161
1250,28.337684
1260,7.770550
1270,22.533672
1280,20.205048
1290,22.382624
1300,8.344103
1310,24.328123
1320,25.885700
1330,9.811931
1340,23.814005
1350,12.045978
1360,20.962266
1370,20.224220
1380,17.034328
1390,-24.339584
1400,16.761109
1410,14.963814
1420,31.914915
1430,12.925513
1440,24.554751
1450,21.678962
1460,30.494573
1470,12.330008
1480,17.174991
1490,9.496180
1500,29.646920
1510,19.662790
1520,25.162893
1530,20.941468
1540,15.386011
1550,27.325580
1560,-18.430687
1570,29.996507
1580,19.596691
1590,4.935956
1600,23.363025
1610,26.178401
1620,27.332335
1630,31.831452
1640,28.323821
1650,24.599891
1660,12.099674
1670,37.032981
1680,3.072793
1690,-24.295093
1700,-11.574369
1710,24.227852
1720,29.541274
1730,25.542173
1740,25.297960
1750,-24.743740
1760,19.486002
1770,27.286485
1780,27.455406
1790,12.173706
1800,27.855010
1810,20.222122
1820,25.689719
1830,23.344497
1840,-32.405374
1850,18.249132
1860,-14.464357
1870,26.505955
1880,-1.054959
1890,23.936872
1900,17.962951
1910,-20.214549
1920,29.498472
1930,30.669228
1940,4.805459
1950,8.719074
1960,23.888616
1970,22.196022
1980,25.204636
1990,29.736640
2000,28.553311
2010,37.665430
2020,30.114522
2030,26.467338
2040,31.622457
2050,7.865939
2060,3.145763
2070,30.454510
2080,21.872365
2090,26.108733
2100,29.796311
2110,-4.594208
2120,20.190829
2130,21.451179
2140,-23.054303
2150,29.113678
2160,-26.100543
2170,24.352262
2180,18.896789
2190,23.050492
2200,7.106801
2210,22.181247
2220,24.708794
2230,25.381932
2240,16.895247
2250,25.897506
2260,0.474264
2270,17.722220
2280,31.802113
2290,28.446229
2300,23.191757
2310,11.072780
2320,5.026399
2330,-3.979547
2340,3.248968
2350,33.522785
2360,26.543005
2370,19.740702
2380,27.497932
2390,25.927656
2400,24.375405
2410,-12.278951
2420,10.447949
2430,24.115503
2440,33.105763
2450,35.587598
2460,26.295682
2470,17.661977
2480,-8.675426
2490,7.538759
2500,24.053947
2510,-18.703198
2520,21.739897
2530,24.572479
2540,30.443961
2550,-11.109313
2560,-14.532346
2570,10.961763
2580,-0.933152
2590,21.256244
2600,39.272429
2610,24.641727
2620,-17.371442
2630,21.958155
2640,33.261754
2650,-19.212906
2660,-40.298241
2670,29.818366
2680,22.055719
2690,21.437265
2700,28.883819
2710,24.779413
2720,24.972166
2730,27.292055
2740,26.160129
2750,29.332915
2760,24.652627
2770,25.261884
2780,-3.450103
2790,25.466142
2800,26.091997
2810,-2.418182
2820,-31.075766
2830,21.268315
2840,23.792962
2850,25.057663
2860,27.116891
2870,31.719977
2880,26.810115
2890,30.640675
2900,32.078429
2910,25.187517
2920,27.665411
2930,22.945227
2940,23.453215
2950,8.637641
2960,23.124245
2970,19.190943
2980,19.588329
2990,33.413944
3000,27.274469
3010,25.848499
3020,25.324800
3030,23.940012
3040,3.522051
3050,-1.503557
3060,26.104915
3070,27.800107
3080,-4.774462
3090,31.133157
3100,26.139325
3110,20.487988
3120,31.444500
3130,25.108072
3140,25.935166
3150,27.867807
3160,30.445287
3170,-3.846624
3180,8.674674
3190,27.600024
3200,23.560327
3210,24.530564
3220,23.414484
3230,14.408101
3240,26.799299
3250,16.226554
3260,23.563873
3270,26.308066
3280,33.332046
3290,26.017498
3300,26.787856
3310,-5.914939
3320,16.216803
3330,29.824585
3340,29.194166
3350,1.616884
3360,39.144283
3370,25.000774
3380,38.767544
3390,19.199563
3400,27.437169
3410,22.334884
3420,27.440065
3430,25.642768
3440,-0.620426
3450,26.618406
3460,15.561438
3470,17.261567
3480,-1.458885
3490,25.012568
3500,16.694873
3510,3.102198
3520,14.085381
3530,24.456247
3540,28.313944
3550,32.605899
3560,21.503279
3570,19.131726
3580,23.507600
3590,-27.737091
3600,28.460005
3610,19.367684
3620,15.020903
3630,28.510957
3640,24.443862
3650,29.605779
3660,38.889922
3670,30.662710
3680,31.236654
3690,30.289872
3700,30.434863
3710,-25.132895
3720,27.059120
3730,-17.040360
3740,19.019070
3750,10.202144
3760,25.708604
3770,30.565138
3780,36.300084
3790,33.136137
3800,28.887984
3810,26.303495
3820,9.914305
3830,12.640443
3840,32.691705
3850,1.875931
3860,29.526217
3870,7.086073
3880,3.066023
3890,29.236594
3900,21.140311
3910,26.473847
3920,20.050708
3930,27.883135
3940,20.969549
3950,-13.620288
3960,25.207532
3970,30.521248
3980,23.038799
3990,25.327862
4000,13.949103
4010,24.119908
4020,10.305335
4030,16.842779
4040,29.618167
4050,18.530383
4060,25.658988
4070,32.957464
4080,19.744131
4090,24.827954
4100,30.561625
4110,16.884341
4120,-5.695547
4130,16.008745
4140,-28.759506
4150,18.678217
4160,27.848908
4170,24.655497
4180,18.223552
4190,-10.238921
4200,24.835897
4210,24.095106
4220,13.865958
4230,4.251840
4240,-0.267371
4250,26.494233
4260,29.711946
4270,-23.885724
4280,-6.244763
4290,17.941860
4300,24.585755
4310,29.062034
4320,25.341317
4330,16.963949
4340,30.657809
4350,25.519394
4360,23.078983
4370,23.249006
4380,25.897920
4390,31.464867
4400,3.379147
4410,7.988910
4420,34.530419
4430,35.537220
4440,0.623222
4450,21.587611
4460,29.028774
4470,20.391198
4480,25.084948
4490,22.272797
4500,24.746593
4510,18.597139
4520,15.972236
4530,-1.033198
4540,-4.647814
4550,2.838321
4560,19.735944
4570,24.333952
4580,21.029543
4590,29.802160
4600,25.051969
4610,28.556768
4620,30.229930
4630,30.235756
4640,27.333392
4650,30.266443
4660,22.169057
4670,20.811190
4680,24.975803
4690,14.638685
4700,-20.632835
4710,26.547550
4720,4.647152
4730,9.658988
4740,12.867373
4750,21.732787
4760,19.256468
4770,-12.003509
4780,-42.091164
4790,-7.344669
4800,20.906990
4810,20.341919
4820,17.763364
4830,15.573859
4840,22.202762
4850,16.802596
4860,-30.991165
4870,13.324273
4880,21.555753
4890,25.796810
4900,10.046935
4910,23.707335
4920,-24.992345
4930,32.319925
4940,37.006650
4950,29.377270
4960,30.186199
4970,3.018440
4980,23.970422
4990,22.442228
5000,33.579999
