episode,avg_reward,avg_found_sources
1890,35.468647,2.7000
1900,22.455816,2.1000
1910,24.420697,2.1000
1920,17.800434,1.8000
1930,26.271480,2.0000
1940,31.633830,2.6000
1950,25.215648,1.6000
1960,33.024726,2.6000
1970,26.449856,2.1000
1980,29.695299,2.2000
1990,32.446567,2.5000
2000,46.116933,3.2000
2010,30.867059,2.5000
2020,30.575823,2.4000
2030,27.725796,2.2000
2040,31.766388,2.0000
2050,19.323318,1.7000
2060,15.489563,1.3000
2070,20.045345,1.6000
2080,21.426315,1.8000
2090,34.396722,2.6000
2100,30.382770,2.2000
2110,30.184504,2.3000
2120,21.205198,2.0000
2130,24.180393,2.1000
2140,18.109648,1.8000
2150,21.798598,1.8000
2160,19.939604,2.0000
2170,22.940159,2.1000
2180,28.654429,2.2000
2190,36.248768,2.6000
2200,22.661162,1.9000
2210,20.558510,1.7000
2220,28.295155,2.1000
2230,20.690717,2.0000
2240,37.304672,2.7000
2250,38.554305,2.5000
2260,30.308159,2.5000
2270,23.639487,2.4000
2280,32.542443,2.6000
2290,42.216669,2.8000
2300,30.224583,2.2000
2310,28.821587,2.2000
2320,28.312373,2.1000
2330,34.311295,2.4000
2340,19.888383,1.7000
2350,25.269175,1.8000
2360,31.935527,1.9000
2370,29.628276,2.1000
2380,23.330776,1.8000
2390,17.758269,1.5000
2400,25.397157,2.1000
2410,23.942674,2.0000
2420,35.539605,2.2000
2430,32.016351,2.1000
2440,30.956512,2.2000
2450,37.118866,2.7000
2460,21.413660,2.1000
2470,24.367993,2.3000
2480,40.588190,2.8000
2490,34.771982,2.7000
2500,27.361584,2.3000
2510,27.203788,2.1000
2520,32.306400,2.6000
2530,45.398027,2.9000
2540,48.378322,3.0000
2550,33.654515,2.5000
2560,27.701809,2.3000
2570,15.236107,1.7000
2580,19.750612,1.9000
2590,20.877557,1.9000
2600,14.972452,1.7000
2610,16.418051,1.5000
2620,8.641945,1.1000
2630,19.540973,1.4000
2640,20.671289,1.9000
2650,13.570705,1.5000
2660,15.389835,1.7000
2670,9.930675,1.2000
2680,14.930142,1.3000
2690,20.277265,1.7000
2700,25.296400,2.4000
2710,17.974857,1.8000
2720,30.696246,2.4000
2730,25.039019,2.1000
2740,18.397259,1.6000
2750,25.923032,2.0000
2760,24.173921,1.6000
2770,25.521428,2.2000
2780,24.281413,2.2000
2790,24.779459,2.0000
2800,21.227697,2.0000
2810,19.690786,1.6000
2820,21.491573,1.7000
2830,22.840997,1.8000
2840,35.429996,2.2000
2850,24.533023,2.1000
2860,24.015602,1.7000
2870,34.643835,2.5000
2880,26.326269,1.9000
2890,27.466113,2.2000
2900,38.060943,2.6000
2910,41.660015,2.7000
2920,35.510139,2.6000
2930,19.134866,1.6000
2940,31.378552,2.3000
2950,38.908262,2.8000
2960,33.677257,2.5000
2970,33.859993,2.3000
2980,34.590919,2.1000
2990,34.678521,2.3000
3000,28.605800,2.2000
3010,26.557761,1.7000
3020,39.001256,2.3000
3030,38.865955,2.6000
3040,27.043496,1.8000
3050,24.904645,2.2000
3060,28.884353,2.3000
3070,35.243066,2.5000
3080,33.218934,2.4000
3090,21.215117,1.9000
3100,28.769897,2.2000
3110,19.083842,1.8000
3120,33.204284,2.2000
3130,21.922497,1.9000
3140,34.111382,2.5000
3150,23.519121,1.9000
3160,22.619327,1.9000
3170,33.523218,2.5000
3180,20.715369,1.5000
3190,21.960382,1.7000
3200,25.825915,2.1000
3210,29.513606,2.2000
3220,33.855113,2.4000
3230,33.892472,2.5000
3240,33.069550,2.7000
3250,32.968968,2.5000
3260,40.546130,2.8000
3270,28.853445,2.5000
3280,36.675974,2.7000
3290,32.000320,2.5000
3300,34.955772,2.7000
3310,22.480454,1.8000
3320,28.097758,1.9000
3330,21.959091,1.4000
3340,32.333731,2.7000
3350,23.096640,1.9000
3360,27.327259,2.1000
3370,33.464762,2.5000
3380,31.328515,2.4000
3390,30.472582,2.6000
3400,40.348800,2.9000
3410,51.879588,3.3000
3420,31.717439,2.4000
3430,34.118021,2.6000
3440,37.078883,2.8000
3450,38.705446,2.6000
3460,28.613021,2.3000
3470,34.558929,2.7000
3480,27.589422,2.5000
3490,29.508733,2.4000
3500,35.215164,2.3000
3510,37.904640,2.6000
3520,42.486415,3.0000
3530,29.128543,2.4000
3540,33.631695,2.2000
3550,34.836977,2.5000
3560,25.567438,1.9000
3570,25.736971,2.1000
3580,32.361062,2.1000
3590,27.127031,2.1000
3600,23.607055,1.9000
3610,33.624115,2.4000
3620,29.533313,2.5000
3630,39.268546,2.8000
3640,45.956810,3.0000
3650,46.838534,3.0000
3660,29.846168,2.5000
3670,37.608442,2.8000
3680,28.143439,2.4000
3690,52.748039,3.1000
3700,32.337099,2.8000
3710,40.495645,2.7000
3720,36.245779,2.7000
3730,56.384357,3.5000
3740,38.083606,2.8000
3750,42.891271,3.0000
3760,43.987371,3.1000
3770,51.901382,3.4000
3780,50.652416,3.3000
3790,32.193892,2.7000
3800,36.037064,2.7000
3810,47.905102,3.2000
3820,46.450700,3.0000
3830,51.630592,3.2000
3840,32.578244,2.5000
3850,25.837684,2.3000
3860,35.279593,2.6000
3870,32.649776,2.3000
3880,34.794826,2.5000
3890,46.155781,3.1000
3900,37.222743,2.6000
3910,40.207137,2.6000
3920,31.624316,2.2000
3930,47.532745,2.9000
3940,44.180338,3.1000
3950,40.993297,2.8000
3960,29.354619,2.1000
3970,42.360503,3.1000
3980,36.165563,2.7000
3990,38.867480,2.7000
4000,48.720059,2.9000
4010,30.893745,2.3000
4020,26.628772,2.3000
4030,28.724431,2.4000
4040,42.397307,3.0000
4050,29.486680,2.0000
4060,30.819579,2.5000
4070,30.739138,2.3000
4080,24.321114,2.2000
4090,41.352911,3.0000
4100,39.801624,2.7000
4110,29.023596,2.3000
4120,21.419054,1.8000
4130,35.611134,2.8000
4140,25.452178,2.2000
4150,24.919429,2.2000
4160,27.040339,2.5000
4170,29.106410,2.3000
4180,29.152825,2.2000
4190,28.219135,2.4000
4200,29.226672,2.3000
4210,24.656528,1.8000
4220,12.548577,1.4000
4230,30.022363,2.3000
4240,23.887055,2.2000
4250,17.207443,1.7000
4260,24.142467,2.1000
4270,23.038056,1.8000
4280,17.678472,1.7000
4290,18.496422,1.7000
4300,17.131005,1.5000
4310,14.772262,1.6000
4320,16.108821,1.4000
4330,29.262872,2.1000
4340,24.617340,2.1000
4350,15.259463,1.4000
4360,25.877376,2.0000
4370,13.465014,1.3000
4380,27.437201,1.8000
4390,18.200889,1.5000
4400,15.417581,1.1000
4410,23.198455,2.0000
4420,10.058083,0.9000
4430,16.142330,1.4000
4440,9.491988,1.1000
4450,11.926427,0.8000
4460,15.663833,0.9000
4470,15.484107,1.0000
4480,22.872324,1.6000
4490,22.285531,2.0000
4500,18.002984,1.6000
4510,24.978267,2.1000
4520,31.859682,2.5000
4530,24.463859,2.1000
4540,23.268914,2.2000
4550,21.703467,2.0000
4560,48.467321,3.2000
4570,32.669846,2.7000
4580,35.363254,2.8000
4590,31.982646,2.6000
4600,41.393481,2.9000
4610,32.788437,2.6000
4620,29.816677,2.5000
4630,34.492602,2.5000
4640,34.618836,2.5000
4650,40.753197,2.9000
4660,25.958233,2.2000
4670,29.677456,2.4000
4680,43.454692,3.0000
4690,47.806724,3.1000
4700,49.669877,3.3000
4710,42.827865,3.1000
4720,24.151743,2.2000
4730,33.201893,2.5000
4740,46.085127,3.2000
4750,39.563395,3.0000
4760,55.600643,3.5000
4770,32.437629,2.5000
4780,41.167813,2.8000
4790,35.911193,2.7000
4800,32.640390,2.5000
4810,38.396198,2.8000
4820,26.909897,2.1000
4830,43.302643,3.0000
4840,32.617066,2.7000
4850,49.314196,3.1000
4860,42.507033,2.8000
4870,49.579050,3.2000
4880,30.321146,2.4000
4890,27.022255,2.7000
4900,36.105810,2.6000
4910,57.893070,3.4000
4920,40.631340,3.0000
4930,34.211537,2.3000
4940,41.538061,2.8000
4950,34.165802,2.3000
4960,30.262545,2.3000
4970,27.773261,2.4000
4980,29.100882,1.9000
4990,23.446326,1.9000
5000,20.633049,1.2000
