episode,avg_reward,avg_found_sources,avg_found_ratio
10,18.466622,2.2000,0.545000
20,10.182237,2.0000,0.521429
30,18.035647,2.1000,0.524643
40,-47.047640,2.8000,0.577500
50,-0.839958,3.0000,0.560000
60,-4.156288,3.0000,0.542262
70,24.593406,3.5000,0.743452
80,24.114207,1.8000,0.454762
90,-1.596531,1.6000,0.326667
100,-17.213170,2.3000,0.430000
10,18.466622,2.2000,0.545000
20,10.182237,2.0000,0.521429
30,18.035422,2.1000,0.524643
40,-14.761548,2.2000,0.403095
50,22.336513,2.7000,0.589643
60,37.089930,3.0000,0.719048
70,7.092380,3.2000,0.693571
80,24.334048,2.5000,0.549762
90,61.165664,4.0000,0.759524
100,0.407284,2.6000,0.703095
110,0.278645,3.7000,0.758810
120,27.043749,2.8000,0.721429
130,55.052479,3.5000,0.742262
140,3.864679,2.7000,0.565476
150,14.421602,2.4000,0.575595
160,-0.890661,3.2000,0.521310
170,53.867637,4.5000,0.807976
180,35.104078,4.0000,0.691667
190,-3.581003,3.2000,0.716667
200,-10.743312,4.6000,0.763214
210,81.740074,4.3000,0.909167
220,49.542736,3.6000,0.850000
230,-9.813023,2.8000,0.726667
240,90.143571,3.5000,0.919048
250,43.354637,2.9000,0.730000
260,76.570884,3.6000,0.925000
270,103.459498,3.2000,0.950000
280,26.509885,4.5000,0.830833
290,30.973130,3.0000,0.838929
300,52.652660,4.0000,0.862143
310,54.538145,3.4000,0.785714
320,74.416707,2.5000,0.833333
330,93.674653,4.2000,0.900000
340,37.609788,4.2000,0.862500
350,89.569625,4.1000,0.946667
360,61.744394,4.7000,0.783333
370,18.385602,3.9000,0.794048
380,71.132838,4.4000,0.921667
390,-0.287210,3.4000,0.687500
400,0.954710,3.3000,0.700833
410,22.914955,2.3000,0.528333
420,59.978428,5.3000,0.872500
430,56.042930,4.3000,0.905595
440,2.684941,3.4000,0.725833
450,83.072646,4.8000,0.917500
460,72.937813,5.1000,0.882143
470,28.371776,4.4000,0.834524
480,75.109133,3.5000,0.901190
490,61.227871,3.9000,0.813690
500,40.896221,4.2000,0.808333
510,101.715542,3.8000,0.985714
520,72.836639,3.5000,0.875000
530,50.589748,3.9000,0.880000
540,93.362388,4.5000,0.866667
550,40.901331,4.2000,0.892381
560,24.215470,3.6000,0.719881
570,29.378845,3.0000,0.712381
580,49.986236,4.6000,0.844048
590,30.921144,4.9000,0.855476
600,16.422750,3.0000,0.660000
610,39.510622,2.4000,0.661310
620,68.912067,3.8000,0.868095
630,61.116197,3.5000,0.907381
640,54.847162,3.8000,0.901429
650,86.162225,4.0000,0.850476
660,50.430763,3.5000,0.779762
670,36.422011,3.9000,0.753810
680,18.362364,3.1000,0.681190
