episode,avg_reward,avg_found_sources,avg_found_ratio
10,15.337002,2.9000,0.640357
20,19.603153,2.1000,0.576667
30,36.752827,2.6000,0.642738
40,21.140362,3.5000,0.710000
50,27.370672,4.4000,0.760714
60,32.296762,3.2000,0.711905
70,21.999064,2.4000,0.564762
80,7.842193,3.9000,0.653333
90,54.977345,2.5000,0.780000
100,11.250730,3.0000,0.603452
110,-14.840149,2.8000,0.493571
120,-22.615047,2.3000,0.407024
130,33.730691,2.8000,0.621429
140,11.512703,3.1000,0.602500
150,15.804212,3.0000,0.592738
160,11.054791,2.1000,0.500833
170,-1.375897,2.0000,0.495119
180,-7.095032,2.6000,0.500952
190,-40.681034,1.3000,0.203690
200,-31.122675,2.0000,0.402381
210,0.600989,0.8000,0.156667
220,22.902296,2.6000,0.569048
230,-34.927225,1.6000,0.401190
240,15.215245,2.1000,0.527500
250,-39.660728,2.2000,0.420238
260,-21.392697,2.8000,0.562500
270,-27.531344,2.0000,0.487500
280,16.228003,1.5000,0.422500
290,-0.085560,2.5000,0.587500
300,-19.056921,1.6000,0.310119
310,21.101266,2.9000,0.520714
320,6.843562,2.1000,0.402619
330,-29.006956,2.0000,0.348333
340,13.771101,1.7000,0.416071
350,6.059830,1.6000,0.374524
360,-1.316025,3.0000,0.559524
370,-3.624751,2.5000,0.505833
380,-6.013794,2.2000,0.457143
390,16.102264,2.4000,0.527262
400,-19.170225,1.1000,0.298333
410,-9.981566,2.0000,0.509643
420,-7.400389,1.6000,0.364405
430,-3.751222,1.2000,0.347024
440,8.958760,2.4000,0.410833
450,-7.621548,1.3000,0.210000
460,0.091185,2.0000,0.347857
470,-13.032884,1.0000,0.176190
480,-7.852546,1.6000,0.330833
490,-48.657394,1.4000,0.360476
500,-16.940210,1.8000,0.332381
510,12.590959,2.6000,0.521905
520,37.054019,2.1000,0.563333
530,-0.463795,2.1000,0.400476
540,-16.051523,2.5000,0.415833
550,7.010273,2.8000,0.580952
560,13.796412,2.4000,0.437381
570,3.982146,2.1000,0.385714
580,-40.434254,1.8000,0.377500
590,-13.723425,1.0000,0.358333
600,2.486714,1.8000,0.343095
610,0.098470,1.6000,0.276071
620,-36.374719,1.9000,0.424167
630,42.180869,1.1000,0.437500
640,2.577142,1.0000,0.223333
650,-17.877728,1.0000,0.248810
660,-1.239460,2.1000,0.446429
670,-26.865289,1.6000,0.337500
680,8.563229,2.4000,0.442262
690,-39.953181,1.4000,0.312857
700,3.659778,0.8000,0.261667
710,-62.800819,2.1000,0.333929
720,-27.913773,1.6000,0.291071
730,-10.946037,1.3000,0.282857
740,9.633042,1.0000,0.416667
750,-47.856552,1.1000,0.381667
760,-58.003710,0.7000,0.136905
770,-55.394661,1.9000,0.298214
780,-41.153154,0.8000,0.141667
790,-18.787499,1.5000,0.416905
800,-28.195101,2.1000,0.390000
810,1.683045,1.9000,0.511667
820,-4.303093,2.3000,0.497500
830,-34.462229,1.9000,0.374643
840,13.466813,2.3000,0.438690
850,-24.543069,1.3000,0.390476
860,-15.056398,1.7000,0.411190
870,-52.004577,1.5000,0.396190
880,8.826217,1.0000,0.166667
890,-38.556421,1.7000,0.293810
900,-77.630289,1.3000,0.184286
910,19.614125,1.4000,0.315238
920,-4.026873,1.3000,0.239286
930,-6.372910,1.0000,0.351905
940,-37.914467,1.4000,0.346429
950,7.946547,1.5000,0.324524
960,-32.860363,1.5000,0.331905
970,-9.324934,1.2000,0.215238
980,-79.558177,0.9000,0.132738
990,-17.739642,1.0000,0.340238
1000,-4.034139,1.3000,0.276667
1010,-50.644053,1.1000,0.298333
1020,-21.792192,1.8000,0.326905
1030,-46.505776,1.5000,0.281667
1040,-26.082120,1.6000,0.320000
1050,-9.107726,0.7000,0.219167
1060,-28.974586,2.0000,0.391071
1070,5.929094,2.1000,0.434048
1080,-14.688150,1.2000,0.166667
1090,-4.109153,1.8000,0.382500
1100,9.875352,1.2000,0.337619
1110,-4.901030,0.9000,0.244167
1120,-25.986400,1.4000,0.263810
1130,11.959458,0.9000,0.186429
1140,-38.630819,0.4000,0.116667
1150,-11.542024,1.1000,0.301786
1160,-6.270618,1.1000,0.171429
1170,-18.354851,0.9000,0.311667
1180,24.430095,1.5000,0.319643
1190,-3.750405,1.4000,0.337500
1200,-38.889863,1.2000,0.290000
1210,14.278571,1.2000,0.230119
1220,14.476853,1.7000,0.425714
1230,20.026061,2.5000,0.617500
1240,-11.702314,1.6000,0.361667
1250,-2.486186,2.2000,0.461905
1260,56.089435,1.6000,0.694286
1270,24.315734,1.5000,0.403333
1280,-3.530772,2.5000,0.447500
1290,22.002486,1.7000,0.470000
1300,10.251821,2.1000,0.381667
1310,-7.702157,1.6000,0.383333
1320,-7.633000,2.1000,0.405833
1330,-17.548796,1.8000,0.320238
1340,5.519766,1.0000,0.278571
1350,12.684079,1.6000,0.301310
1360,-4.656500,1.1000,0.206548
1370,0.136241,2.0000,0.452619
1380,-18.719058,1.8000,0.349881
1390,-60.461394,1.4000,0.295833
1400,-4.891056,1.9000,0.353452
1410,13.832973,1.5000,0.308095
1420,-25.872253,0.5000,0.098571
1430,-35.930877,0.9000,0.295238
1440,-29.238756,1.7000,0.428095
1450,-31.561226,1.6000,0.336190
1460,-3.821642,1.6000,0.304286
1470,-13.704804,2.0000,0.406667
1480,-21.694095,2.6000,0.487619
1490,18.804527,2.1000,0.443690
1500,21.005515,1.8000,0.460000
1510,30.982748,1.6000,0.381667
1520,-5.731520,0.6000,0.116667
1530,-8.245587,1.8000,0.298333
1540,13.282025,1.1000,0.356667
1550,-12.354315,1.8000,0.377857
1560,-14.196875,2.1000,0.419524
1570,-47.125582,1.2000,0.235119
1580,-9.874232,1.2000,0.253333
1590,15.083150,2.3000,0.661667
1600,3.452194,2.7000,0.594167
1610,-17.381373,1.1000,0.182619
1620,-11.710761,2.9000,0.512500
1630,-4.935716,2.3000,0.407143
10,34.360823,4.0000,0.710833
20,43.518830,2.7000,0.710714
30,37.797975,4.2000,0.777024
40,72.419203,3.6000,0.885595
50,23.343580,3.2000,0.669524
60,6.631159,2.7000,0.657500
70,27.493138,3.0000,0.762381
80,30.143881,3.6000,0.663095
90,17.607840,3.6000,0.608452
100,4.631862,2.7000,0.511667
110,-17.426920,2.4000,0.364881
120,-11.895940,3.3000,0.602738
130,6.918241,2.9000,0.495238
140,22.622266,3.7000,0.677738
150,15.858278,2.4000,0.616667
160,51.972755,3.6000,0.737500
170,28.058306,3.1000,0.673810
180,22.451048,2.9000,0.548452
190,-2.438978,2.3000,0.549048
200,12.267887,2.3000,0.505595
210,-14.468160,2.8000,0.490000
220,35.358295,3.2000,0.773810
230,38.266466,3.0000,0.730000
