2026-01-28 00:45:43,347 | INFO | Episode 10/5000 | Avg Reward: 22.97 | Avg Length: 209.50 | Avg Loss: 1.6601
2026-01-28 00:45:58,486 | INFO | Episode 20/5000 | Avg Reward: -24.30 | Avg Length: 278.90 | Avg Loss: 9.0552
2026-01-28 00:46:09,610 | INFO | Episode 30/5000 | Avg Reward: 29.91 | Avg Length: 205.90 | Avg Loss: 1.9390
2026-01-28 00:46:21,064 | INFO | Episode 40/5000 | Avg Reward: 26.16 | Avg Length: 205.80 | Avg Loss: 1.1056
2026-01-28 00:46:34,365 | INFO | Episode 50/5000 | Avg Reward: -20.77 | Avg Length: 267.70 | Avg Loss: 16.1650
2026-01-28 00:46:44,580 | INFO | Episode 60/5000 | Avg Reward: 24.93 | Avg Length: 207.00 | Avg Loss: 0.9234
2026-01-28 00:46:54,615 | INFO | Episode 70/5000 | Avg Reward: 30.67 | Avg Length: 203.80 | Avg Loss: 1.8715
2026-01-28 00:47:04,839 | INFO | Episode 80/5000 | Avg Reward: 26.04 | Avg Length: 206.30 | Avg Loss: 0.9372
2026-01-28 00:47:15,063 | INFO | Episode 90/5000 | Avg Reward: 22.15 | Avg Length: 205.60 | Avg Loss: 0.6454
2026-01-28 00:47:25,572 | INFO | Episode 100/5000 | Avg Reward: 23.18 | Avg Length: 204.90 | Avg Loss: 0.7110
2026-01-28 00:47:35,661 | INFO | Episode 110/5000 | Avg Reward: 29.18 | Avg Length: 202.00 | Avg Loss: 1.3112
2026-01-28 00:47:45,794 | INFO | Episode 120/5000 | Avg Reward: 25.62 | Avg Length: 203.90 | Avg Loss: 0.6663
2026-01-28 00:47:55,900 | INFO | Episode 130/5000 | Avg Reward: 21.27 | Avg Length: 203.20 | Avg Loss: 0.1960
2026-01-28 00:48:06,003 | INFO | Episode 140/5000 | Avg Reward: 26.28 | Avg Length: 206.40 | Avg Loss: 0.8912
2026-01-28 00:48:16,184 | INFO | Episode 150/5000 | Avg Reward: 35.38 | Avg Length: 205.90 | Avg Loss: 4.4745
2026-01-28 00:48:26,257 | INFO | Episode 160/5000 | Avg Reward: 27.30 | Avg Length: 204.30 | Avg Loss: 0.9420
2026-01-28 00:48:39,948 | INFO | Episode 170/5000 | Avg Reward: -19.22 | Avg Length: 280.70 | Avg Loss: 10.6485
2026-01-28 00:48:50,299 | INFO | Episode 180/5000 | Avg Reward: 36.52 | Avg Length: 206.50 | Avg Loss: 2.5523
2026-01-28 00:49:00,373 | INFO | Episode 190/5000 | Avg Reward: 27.64 | Avg Length: 203.20 | Avg Loss: 1.2083
2026-01-28 00:49:10,640 | INFO | Episode 200/5000 | Avg Reward: 26.11 | Avg Length: 206.20 | Avg Loss: 0.9759
2026-01-28 00:49:20,865 | INFO | Episode 210/5000 | Avg Reward: 25.82 | Avg Length: 205.80 | Avg Loss: 1.3301
2026-01-28 00:49:30,951 | INFO | Episode 220/5000 | Avg Reward: 26.87 | Avg Length: 203.20 | Avg Loss: 0.6253
2026-01-28 00:49:40,171 | INFO | Episode 230/5000 | Avg Reward: 30.39 | Avg Length: 185.10 | Avg Loss: 18.4071
2026-01-28 00:49:50,240 | INFO | Episode 240/5000 | Avg Reward: 33.55 | Avg Length: 203.50 | Avg Loss: 1.5612
2026-01-28 00:50:00,424 | INFO | Episode 250/5000 | Avg Reward: 21.57 | Avg Length: 204.30 | Avg Loss: 0.3049
2026-01-28 00:50:10,698 | INFO | Episode 260/5000 | Avg Reward: 22.18 | Avg Length: 206.40 | Avg Loss: 0.4656
2026-01-28 00:50:20,859 | INFO | Episode 270/5000 | Avg Reward: 22.47 | Avg Length: 204.70 | Avg Loss: 0.5310
2026-01-28 00:50:34,631 | INFO | Episode 280/5000 | Avg Reward: -22.68 | Avg Length: 276.60 | Avg Loss: 9.1584
2026-01-28 00:50:44,859 | INFO | Episode 290/5000 | Avg Reward: 34.67 | Avg Length: 204.00 | Avg Loss: 5.3947
2026-01-28 00:50:58,694 | INFO | Episode 300/5000 | Avg Reward: -19.95 | Avg Length: 283.50 | Avg Loss: 6.7985
2026-01-28 00:51:08,883 | INFO | Episode 310/5000 | Avg Reward: 27.26 | Avg Length: 205.30 | Avg Loss: 1.5453
2026-01-28 00:51:18,803 | INFO | Episode 320/5000 | Avg Reward: 27.56 | Avg Length: 203.40 | Avg Loss: 0.6724
2026-01-28 00:51:29,137 | INFO | Episode 330/5000 | Avg Reward: 24.27 | Avg Length: 206.70 | Avg Loss: 1.2764
2026-01-28 00:51:39,304 | INFO | Episode 340/5000 | Avg Reward: 27.89 | Avg Length: 205.20 | Avg Loss: 1.3705
2026-01-28 00:51:49,585 | INFO | Episode 350/5000 | Avg Reward: 27.69 | Avg Length: 205.10 | Avg Loss: 1.5878
2026-01-28 00:52:03,277 | INFO | Episode 360/5000 | Avg Reward: -17.19 | Avg Length: 282.40 | Avg Loss: 9.8605
2026-01-28 00:52:13,408 | INFO | Episode 370/5000 | Avg Reward: 33.42 | Avg Length: 203.60 | Avg Loss: 1.4249
2026-01-28 00:52:23,492 | INFO | Episode 380/5000 | Avg Reward: 19.88 | Avg Length: 203.70 | Avg Loss: 0.2763
2026-01-28 00:52:33,359 | INFO | Episode 390/5000 | Avg Reward: 22.62 | Avg Length: 203.20 | Avg Loss: 0.2419
2026-01-28 00:52:43,496 | INFO | Episode 400/5000 | Avg Reward: 26.15 | Avg Length: 204.20 | Avg Loss: 0.9072
2026-01-28 00:52:53,858 | INFO | Episode 410/5000 | Avg Reward: 24.03 | Avg Length: 207.10 | Avg Loss: 1.3126
2026-01-28 00:53:04,053 | INFO | Episode 420/5000 | Avg Reward: 24.08 | Avg Length: 205.90 | Avg Loss: 1.2240
