episode,avg_reward
10,-24.546481
20,22.914947
30,23.944354
40,31.480204
50,28.828977
60,26.168271
70,24.200930
80,22.826528
90,28.390284
100,27.652639
110,24.930416
120,30.398158
130,-18.541997
140,19.326681
150,-21.570731
160,-26.538155
170,25.042825
180,-15.188082
190,20.241487
200,-4.051397
210,4.276542
220,33.183135
230,21.739684
240,30.133045
250,31.371836
260,18.584156
270,26.776545
280,20.016790
290,22.527948
300,19.395742
310,25.396910
320,14.917387
330,17.857266
340,22.964944
350,11.871149
360,3.945815
370,25.896427
380,21.869397
390,23.199640
400,31.516624
410,27.850831
420,35.648746
430,21.249780
440,23.697225
450,20.892938
460,25.377412
470,43.083359
480,-23.414683
490,-27.492884
500,23.197594
510,-6.863648
520,-26.263063
530,29.236839
540,30.528691
550,16.116332
560,32.113715
570,22.073993
580,25.422405
590,26.887292
600,25.590019
610,18.814683
620,5.274012
630,20.613205
640,6.096760
650,23.306805
660,29.785007
670,20.799268
680,24.305051
690,28.216747
700,-15.825488
710,5.315782
720,26.084913
730,27.943276
740,-10.183788
750,23.165845
760,23.455903
770,27.519079
780,10.933522
790,35.638884
800,6.084348
810,35.084906
820,26.106616
830,34.099930
840,24.256040
850,0.771150
860,26.453650
870,21.423607
880,24.866295
890,36.686147
900,28.561677
910,-19.055883
920,20.006191
930,21.060953
940,-1.126594
950,26.859295
960,-26.468057
970,-10.826262
980,30.062423
990,-10.711588
1000,4.105132
1010,24.298588
1020,29.908833
1030,11.124447
1040,14.206815
1050,24.456667
1060,25.388850
1070,21.886031
1080,26.953667
1090,23.720106
1100,31.991742
1110,25.544373
1120,25.943829
1130,23.937392
1140,20.394021
1150,22.645623
1160,21.272441
1170,22.076820
1180,22.624723
1190,19.682323
1200,25.795029
1210,10.276163
1220,4.374815
1230,26.710786
1240,18.280204
1250,25.260514
1260,22.747949
1270,21.281501
1280,25.287001
1290,21.798281
1300,22.183930
1310,23.679803
1320,24.434512
1330,26.329336
1340,20.883776
1350,19.617704
1360,20.967628
1370,32.124852
1380,20.770282
1390,-20.373061
1400,-23.116886
1410,21.221252
1420,24.458753
1430,21.761573
1440,25.085759
1450,-20.467271
1460,27.370186
1470,21.831522
1480,22.506945
1490,-10.760295
1500,28.348972
1510,8.846043
1520,20.236773
1530,19.119370
1540,10.316099
1550,29.427779
1560,-8.056706
1570,31.566818
1580,19.720785
1590,16.173082
1600,24.535072
1610,24.351360
1620,26.541221
1630,20.647432
1640,25.421972
1650,24.144307
1660,16.334324
1670,22.009325
1680,23.160032
1690,-1.221510
1700,4.567129
1710,32.935947
1720,28.049043
1730,26.509404
1740,25.875371
1750,10.826339
1760,16.161491
1770,29.499409
1780,28.479197
1790,24.101979
1800,12.918292
1810,16.949704
1820,26.984984
1830,24.577417
1840,17.821101
1850,22.837902
1860,-12.807080
1870,27.422945
1880,27.543616
1890,24.180214
1900,13.428236
1910,4.685633
1920,27.640715
1930,25.963837
1940,9.652771
1950,12.081943
1960,29.457675
1970,-19.025322
1980,24.910365
1990,27.935057
2000,28.257444
2010,27.449008
