2026-02-20 11:30:40,456 | INFO | Episode 680/5000 | Avg Reward: -77.47 | Avg Length: 283.00 | Avg Loss: 12.1351 | Avg Found Sources: 0.30 | Avg Reward Components: conc=19.08, found=3.00, collision=-99.45, battery=-0.10, done=0.00
2026-02-20 11:30:46,998 | INFO | Episode 690/5000 | Avg Reward: 11.00 | Avg Length: 202.00 | Avg Loss: 2.1832 | Avg Found Sources: 0.70 | Avg Reward Components: conc=4.10, found=7.00, collision=0.00, battery=-0.10, done=0.00
2026-02-20 11:30:56,076 | INFO | Episode 700/5000 | Avg Reward: -88.29 | Avg Length: 284.50 | Avg Loss: 15.7024 | Avg Found Sources: 0.50 | Avg Reward Components: conc=4.76, found=5.00, collision=-97.95, battery=-0.10, done=0.00
2026-02-20 11:31:02,800 | INFO | Episode 710/5000 | Avg Reward: 9.71 | Avg Length: 205.20 | Avg Loss: 2.4111 | Avg Found Sources: 0.60 | Avg Reward Components: conc=6.71, found=6.00, collision=-2.90, battery=-0.10, done=0.00
2026-02-20 11:31:09,507 | INFO | Episode 720/5000 | Avg Reward: 13.78 | Avg Length: 207.00 | Avg Loss: 3.6653 | Avg Found Sources: 0.90 | Avg Reward Components: conc=7.68, found=9.00, collision=-2.80, battery=-0.10, done=0.00
2026-02-20 11:31:16,117 | INFO | Episode 730/5000 | Avg Reward: 5.77 | Avg Length: 204.40 | Avg Loss: 0.5268 | Avg Found Sources: 0.10 | Avg Reward Components: conc=5.92, found=1.00, collision=-1.05, battery=-0.10, done=0.00
2026-02-20 11:31:22,778 | INFO | Episode 740/5000 | Avg Reward: 5.44 | Avg Length: 205.20 | Avg Loss: 1.2589 | Avg Found Sources: 0.20 | Avg Reward Components: conc=5.39, found=2.00, collision=-1.85, battery=-0.10, done=0.00
2026-02-20 11:31:29,585 | INFO | Episode 750/5000 | Avg Reward: 13.12 | Avg Length: 207.90 | Avg Loss: 3.1355 | Avg Found Sources: 0.50 | Avg Reward Components: conc=11.57, found=5.00, collision=-3.35, battery=-0.10, done=0.00
2026-02-20 11:31:36,323 | INFO | Episode 760/5000 | Avg Reward: 4.62 | Avg Length: 206.60 | Avg Loss: 1.3170 | Avg Found Sources: 0.30 | Avg Reward Components: conc=4.52, found=3.00, collision=-2.80, battery=-0.10, done=0.00
2026-02-20 11:31:45,409 | INFO | Episode 770/5000 | Avg Reward: -90.71 | Avg Length: 284.70 | Avg Loss: 15.4971 | Avg Found Sources: 0.30 | Avg Reward Components: conc=6.44, found=3.00, collision=-100.05, battery=-0.10, done=0.00
2026-02-20 11:31:52,136 | INFO | Episode 780/5000 | Avg Reward: 6.30 | Avg Length: 206.30 | Avg Loss: 1.8735 | Avg Found Sources: 0.30 | Avg Reward Components: conc=7.05, found=3.00, collision=-3.65, battery=-0.10, done=0.00
2026-02-20 11:32:01,174 | INFO | Episode 790/5000 | Avg Reward: -71.73 | Avg Length: 280.60 | Avg Loss: 15.0077 | Avg Found Sources: 0.60 | Avg Reward Components: conc=19.92, found=6.00, collision=-97.55, battery=-0.10, done=0.00
2026-02-20 11:32:07,911 | INFO | Episode 800/5000 | Avg Reward: 19.98 | Avg Length: 203.10 | Avg Loss: 4.1180 | Avg Found Sources: 0.80 | Avg Reward Components: conc=12.68, found=8.00, collision=-0.60, battery=-0.10, done=0.00
2026-02-20 11:32:14,650 | INFO | Episode 810/5000 | Avg Reward: 7.14 | Avg Length: 206.60 | Avg Loss: 1.7958 | Avg Found Sources: 0.30 | Avg Reward Components: conc=7.19, found=3.00, collision=-2.95, battery=-0.10, done=0.00
2026-02-20 11:32:23,922 | INFO | Episode 820/5000 | Avg Reward: -91.16 | Avg Length: 282.80 | Avg Loss: 14.3835 | Avg Found Sources: 0.20 | Avg Reward Components: conc=5.44, found=2.00, collision=-98.50, battery=-0.10, done=0.00
2026-02-20 11:32:30,901 | INFO | Episode 830/5000 | Avg Reward: 7.20 | Avg Length: 209.40 | Avg Loss: 1.6718 | Avg Found Sources: 0.30 | Avg Reward Components: conc=9.05, found=3.00, collision=-4.75, battery=-0.10, done=0.00
2026-02-20 11:32:37,778 | INFO | Episode 840/5000 | Avg Reward: 6.03 | Avg Length: 205.80 | Avg Loss: 2.1068 | Avg Found Sources: 0.20 | Avg Reward Components: conc=7.53, found=2.00, collision=-3.40, battery=-0.10, done=0.00
2026-02-20 11:32:44,460 | INFO | Episode 850/5000 | Avg Reward: 11.59 | Avg Length: 203.40 | Avg Loss: 1.3043 | Avg Found Sources: 0.40 | Avg Reward Components: conc=8.34, found=4.00, collision=-0.65, battery=-0.10, done=0.00
2026-02-20 11:32:51,226 | INFO | Episode 860/5000 | Avg Reward: 13.55 | Avg Length: 204.70 | Avg Loss: 2.3162 | Avg Found Sources: 0.70 | Avg Reward Components: conc=8.10, found=7.00, collision=-1.45, battery=-0.10, done=0.00
2026-02-20 11:33:00,216 | INFO | Episode 870/5000 | Avg Reward: -71.66 | Avg Length: 282.10 | Avg Loss: 12.7225 | Avg Found Sources: 0.20 | Avg Reward Components: conc=25.64, found=2.00, collision=-99.20, battery=-0.10, done=0.00
2026-02-20 11:33:06,982 | INFO | Episode 880/5000 | Avg Reward: 7.41 | Avg Length: 207.80 | Avg Loss: 1.5730 | Avg Found Sources: 0.30 | Avg Reward Components: conc=7.66, found=3.00, collision=-3.15, battery=-0.10, done=0.00
2026-02-20 11:33:13,632 | INFO | Episode 890/5000 | Avg Reward: 11.41 | Avg Length: 206.30 | Avg Loss: 2.7785 | Avg Found Sources: 0.50 | Avg Reward Components: conc=8.91, found=5.00, collision=-2.40, battery=-0.10, done=0.00
2026-02-20 11:33:20,362 | INFO | Episode 900/5000 | Avg Reward: 10.34 | Avg Length: 204.50 | Avg Loss: 1.9993 | Avg Found Sources: 0.70 | Avg Reward Components: conc=4.74, found=7.00, collision=-1.30, battery=-0.10, done=0.00
2026-02-20 11:33:29,432 | INFO | Episode 910/5000 | Avg Reward: -76.04 | Avg Length: 283.30 | Avg Loss: 13.2392 | Avg Found Sources: 0.80 | Avg Reward Components: conc=14.51, found=8.00, collision=-98.45, battery=-0.10, done=0.00
2026-02-20 11:33:38,595 | INFO | Episode 920/5000 | Avg Reward: -84.77 | Avg Length: 282.40 | Avg Loss: 16.0716 | Avg Found Sources: 0.60 | Avg Reward Components: conc=7.48, found=6.00, collision=-98.15, battery=-0.10, done=0.00
2026-02-20 11:33:45,484 | INFO | Episode 930/5000 | Avg Reward: 5.08 | Avg Length: 205.90 | Avg Loss: 1.2425 | Avg Found Sources: 0.30 | Avg Reward Components: conc=4.28, found=3.00, collision=-2.10, battery=-0.10, done=0.00
2026-02-20 11:33:52,372 | INFO | Episode 940/5000 | Avg Reward: 12.04 | Avg Length: 206.50 | Avg Loss: 2.6604 | Avg Found Sources: 0.40 | Avg Reward Components: conc=10.49, found=4.00, collision=-2.35, battery=-0.10, done=0.00
2026-02-20 11:33:59,159 | INFO | Episode 950/5000 | Avg Reward: 11.00 | Avg Length: 208.60 | Avg Loss: 5.4856 | Avg Found Sources: 1.00 | Avg Reward Components: conc=6.20, found=10.00, collision=-5.10, battery=-0.10, done=0.00
2026-02-20 11:34:05,970 | INFO | Episode 960/5000 | Avg Reward: 12.07 | Avg Length: 204.60 | Avg Loss: 1.4757 | Avg Found Sources: 0.50 | Avg Reward Components: conc=8.47, found=5.00, collision=-1.30, battery=-0.10, done=0.00
2026-02-20 11:34:12,873 | INFO | Episode 970/5000 | Avg Reward: 9.38 | Avg Length: 208.90 | Avg Loss: 2.9190 | Avg Found Sources: 0.70 | Avg Reward Components: conc=6.68, found=7.00, collision=-4.20, battery=-0.10, done=0.00
2026-02-20 11:34:19,740 | INFO | Episode 980/5000 | Avg Reward: 8.55 | Avg Length: 207.30 | Avg Loss: 2.4746 | Avg Found Sources: 0.60 | Avg Reward Components: conc=5.45, found=6.00, collision=-2.80, battery=-0.10, done=0.00
2026-02-20 11:34:26,606 | INFO | Episode 990/5000 | Avg Reward: 15.45 | Avg Length: 205.50 | Avg Loss: 3.2516 | Avg Found Sources: 0.60 | Avg Reward Components: conc=12.50, found=6.00, collision=-2.95, battery=-0.10, done=0.00
2026-02-20 11:34:33,390 | INFO | Episode 1000/5000 | Avg Reward: 14.00 | Avg Length: 206.00 | Avg Loss: 2.9685 | Avg Found Sources: 0.40 | Avg Reward Components: conc=12.20, found=4.00, collision=-2.10, battery=-0.10, done=0.00
2026-02-20 11:34:42,419 | INFO | Episode 1010/5000 | Avg Reward: -89.10 | Avg Length: 283.30 | Avg Loss: 15.8541 | Avg Found Sources: 0.30 | Avg Reward Components: conc=6.55, found=3.00, collision=-98.55, battery=-0.10, done=0.00
2026-02-20 11:34:53,549 | INFO | Episode 1020/5000 | Avg Reward: -182.22 | Avg Length: 355.40 | Avg Loss: 29.2602 | Avg Found Sources: 0.40 | Avg Reward Components: conc=3.23, found=4.00, collision=-189.35, battery=-0.10, done=0.00
2026-02-20 11:35:00,330 | INFO | Episode 1030/5000 | Avg Reward: 9.21 | Avg Length: 205.90 | Avg Loss: 1.6315 | Avg Found Sources: 0.40 | Avg Reward Components: conc=7.36, found=4.00, collision=-2.05, battery=-0.10, done=0.00
2026-02-20 11:35:07,215 | INFO | Episode 1040/5000 | Avg Reward: 8.25 | Avg Length: 209.30 | Avg Loss: 3.0139 | Avg Found Sources: 0.30 | Avg Reward Components: conc=9.55, found=3.00, collision=-4.20, battery=-0.10, done=0.00
2026-02-20 11:35:13,929 | INFO | Episode 1050/5000 | Avg Reward: 15.11 | Avg Length: 205.20 | Avg Loss: 2.0956 | Avg Found Sources: 0.60 | Avg Reward Components: conc=11.61, found=6.00, collision=-2.40, battery=-0.10, done=0.00
2026-02-20 11:35:22,855 | INFO | Episode 1060/5000 | Avg Reward: -67.55 | Avg Length: 277.30 | Avg Loss: 13.0460 | Avg Found Sources: 0.70 | Avg Reward Components: conc=18.60, found=7.00, collision=-93.05, battery=-0.10, done=0.00
2026-02-20 11:35:29,534 | INFO | Episode 1070/5000 | Avg Reward: 17.54 | Avg Length: 204.10 | Avg Loss: 3.1642 | Avg Found Sources: 0.50 | Avg Reward Components: conc=14.39, found=5.00, collision=-1.75, battery=-0.10, done=0.00
2026-02-20 11:35:36,449 | INFO | Episode 1080/5000 | Avg Reward: 18.61 | Avg Length: 209.50 | Avg Loss: 6.4234 | Avg Found Sources: 0.80 | Avg Reward Components: conc=15.36, found=8.00, collision=-4.65, battery=-0.10, done=0.00
2026-02-20 11:35:43,225 | INFO | Episode 1090/5000 | Avg Reward: 6.29 | Avg Length: 206.20 | Avg Loss: 1.5936 | Avg Found Sources: 0.60 | Avg Reward Components: conc=3.94, found=6.00, collision=-3.55, battery=-0.10, done=0.00
2026-02-20 11:35:49,865 | INFO | Episode 1100/5000 | Avg Reward: 7.97 | Avg Length: 203.50 | Avg Loss: 1.6285 | Avg Found Sources: 0.40 | Avg Reward Components: conc=5.37, found=4.00, collision=-1.30, battery=-0.10, done=0.00
2026-02-20 11:35:58,766 | INFO | Episode 1110/5000 | Avg Reward: -71.74 | Avg Length: 277.40 | Avg Loss: 18.4673 | Avg Found Sources: 0.80 | Avg Reward Components: conc=13.36, found=8.00, collision=-93.00, battery=-0.10, done=0.00
2026-02-20 11:36:05,451 | INFO | Episode 1120/5000 | Avg Reward: 12.77 | Avg Length: 204.00 | Avg Loss: 2.2326 | Avg Found Sources: 0.30 | Avg Reward Components: conc=10.87, found=3.00, collision=-1.00, battery=-0.10, done=0.00
2026-02-20 11:36:12,234 | INFO | Episode 1130/5000 | Avg Reward: 3.66 | Avg Length: 208.30 | Avg Loss: 0.9014 | Avg Found Sources: 0.40 | Avg Reward Components: conc=3.01, found=4.00, collision=-3.25, battery=-0.10, done=0.00
2026-02-20 11:36:19,044 | INFO | Episode 1140/5000 | Avg Reward: 13.75 | Avg Length: 206.90 | Avg Loss: 2.0913 | Avg Found Sources: 0.40 | Avg Reward Components: conc=12.25, found=4.00, collision=-2.40, battery=-0.10, done=0.00
2026-02-20 11:36:28,097 | INFO | Episode 1150/5000 | Avg Reward: -78.91 | Avg Length: 282.70 | Avg Loss: 12.3561 | Avg Found Sources: 0.60 | Avg Reward Components: conc=12.59, found=6.00, collision=-97.40, battery=-0.10, done=0.00
2026-02-20 11:36:35,097 | INFO | Episode 1160/5000 | Avg Reward: 5.35 | Avg Length: 211.60 | Avg Loss: 2.0567 | Avg Found Sources: 0.50 | Avg Reward Components: conc=5.90, found=5.00, collision=-5.45, battery=-0.10, done=0.00
2026-02-20 11:36:41,918 | INFO | Episode 1170/5000 | Avg Reward: 8.40 | Avg Length: 209.80 | Avg Loss: 4.6784 | Avg Found Sources: 0.70 | Avg Reward Components: conc=7.70, found=7.00, collision=-6.20, battery=-0.10, done=0.00
2026-02-20 11:36:53,014 | INFO | Episode 1180/5000 | Avg Reward: -172.87 | Avg Length: 353.10 | Avg Loss: 31.2759 | Avg Found Sources: 0.60 | Avg Reward Components: conc=8.18, found=6.00, collision=-186.95, battery=-0.10, done=0.00
2026-02-20 11:36:59,759 | INFO | Episode 1190/5000 | Avg Reward: 15.59 | Avg Length: 207.60 | Avg Loss: 4.1864 | Avg Found Sources: 0.70 | Avg Reward Components: conc=12.34, found=7.00, collision=-3.65, battery=-0.10, done=0.00
2026-02-20 11:37:06,517 | INFO | Episode 1200/5000 | Avg Reward: 20.33 | Avg Length: 205.40 | Avg Loss: 5.0321 | Avg Found Sources: 1.30 | Avg Reward Components: conc=9.33, found=13.00, collision=-1.90, battery=-0.10, done=0.00
2026-02-20 11:37:13,376 | INFO | Episode 1210/5000 | Avg Reward: 9.49 | Avg Length: 207.20 | Avg Loss: 1.0218 | Avg Found Sources: 0.00 | Avg Reward Components: conc=12.54, found=0.00, collision=-2.95, battery=-0.10, done=0.00
2026-02-20 11:37:20,140 | INFO | Episode 1220/5000 | Avg Reward: 7.33 | Avg Length: 207.10 | Avg Loss: 2.2544 | Avg Found Sources: 0.50 | Avg Reward Components: conc=5.98, found=5.00, collision=-3.55, battery=-0.10, done=0.00
2026-02-20 11:37:26,808 | INFO | Episode 1230/5000 | Avg Reward: 17.81 | Avg Length: 204.10 | Avg Loss: 3.4495 | Avg Found Sources: 0.90 | Avg Reward Components: conc=9.96, found=9.00, collision=-1.05, battery=-0.10, done=0.00
2026-02-20 11:37:33,576 | INFO | Episode 1240/5000 | Avg Reward: 5.02 | Avg Length: 207.50 | Avg Loss: 1.5715 | Avg Found Sources: 0.40 | Avg Reward Components: conc=4.82, found=4.00, collision=-3.70, battery=-0.10, done=0.00
2026-02-20 11:37:40,444 | INFO | Episode 1250/5000 | Avg Reward: 9.05 | Avg Length: 207.10 | Avg Loss: 2.0408 | Avg Found Sources: 0.50 | Avg Reward Components: conc=6.95, found=5.00, collision=-2.80, battery=-0.10, done=0.00
2026-02-20 11:37:47,298 | INFO | Episode 1260/5000 | Avg Reward: 12.65 | Avg Length: 210.40 | Avg Loss: 3.8745 | Avg Found Sources: 0.60 | Avg Reward Components: conc=12.55, found=6.00, collision=-5.80, battery=-0.10, done=0.00
2026-02-20 11:37:54,458 | INFO | Episode 1270/5000 | Avg Reward: 10.73 | Avg Length: 205.20 | Avg Loss: 2.1784 | Avg Found Sources: 0.30 | Avg Reward Components: conc=9.53, found=3.00, collision=-1.70, battery=-0.10, done=0.00
2026-02-20 11:38:01,645 | INFO | Episode 1280/5000 | Avg Reward: 16.03 | Avg Length: 204.10 | Avg Loss: 2.5911 | Avg Found Sources: 0.80 | Avg Reward Components: conc=9.58, found=8.00, collision=-1.45, battery=-0.10, done=0.00
2026-02-20 11:38:08,720 | INFO | Episode 1290/5000 | Avg Reward: 5.61 | Avg Length: 204.10 | Avg Loss: 0.6013 | Avg Found Sources: 0.20 | Avg Reward Components: conc=4.71, found=2.00, collision=-1.00, battery=-0.10, done=0.00
2026-02-20 11:38:15,778 | INFO | Episode 1300/5000 | Avg Reward: 10.55 | Avg Length: 203.80 | Avg Loss: 1.3500 | Avg Found Sources: 0.50 | Avg Reward Components: conc=6.60, found=5.00, collision=-0.95, battery=-0.10, done=0.00
2026-02-20 11:38:22,633 | INFO | Episode 1310/5000 | Avg Reward: 6.06 | Avg Length: 207.50 | Avg Loss: 1.2382 | Avg Found Sources: 0.40 | Avg Reward Components: conc=5.06, found=4.00, collision=-2.90, battery=-0.10, done=0.00
2026-02-20 11:38:29,326 | INFO | Episode 1320/5000 | Avg Reward: 27.66 | Avg Length: 204.30 | Avg Loss: 6.6774 | Avg Found Sources: 0.90 | Avg Reward Components: conc=19.96, found=9.00, collision=-1.20, battery=-0.10, done=0.00
2026-02-20 11:38:36,131 | INFO | Episode 1330/5000 | Avg Reward: 13.70 | Avg Length: 206.20 | Avg Loss: 2.0062 | Avg Found Sources: 0.70 | Avg Reward Components: conc=8.95, found=7.00, collision=-2.15, battery=-0.10, done=0.00
2026-02-20 11:38:43,130 | INFO | Episode 1340/5000 | Avg Reward: 18.95 | Avg Length: 205.30 | Avg Loss: 2.8380 | Avg Found Sources: 0.40 | Avg Reward Components: conc=17.25, found=4.00, collision=-2.20, battery=-0.10, done=0.00
2026-02-20 11:38:49,869 | INFO | Episode 1350/5000 | Avg Reward: 15.75 | Avg Length: 204.10 | Avg Loss: 2.0255 | Avg Found Sources: 0.30 | Avg Reward Components: conc=14.40, found=3.00, collision=-1.55, battery=-0.10, done=0.00
2026-02-20 11:38:56,756 | INFO | Episode 1360/5000 | Avg Reward: 18.06 | Avg Length: 210.20 | Avg Loss: 5.3517 | Avg Found Sources: 1.10 | Avg Reward Components: conc=12.81, found=11.00, collision=-5.65, battery=-0.10, done=0.00
2026-02-20 11:39:03,567 | INFO | Episode 1370/5000 | Avg Reward: 2.35 | Avg Length: 208.50 | Avg Loss: 2.0407 | Avg Found Sources: 0.30 | Avg Reward Components: conc=4.95, found=3.00, collision=-5.50, battery=-0.10, done=0.00
2026-02-20 11:39:10,393 | INFO | Episode 1380/5000 | Avg Reward: 4.78 | Avg Length: 208.80 | Avg Loss: 2.6862 | Avg Found Sources: 0.60 | Avg Reward Components: conc=3.78, found=6.00, collision=-4.90, battery=-0.10, done=0.00
2026-02-20 11:39:17,132 | INFO | Episode 1390/5000 | Avg Reward: 13.34 | Avg Length: 205.90 | Avg Loss: 2.7629 | Avg Found Sources: 0.60 | Avg Reward Components: conc=9.64, found=6.00, collision=-2.20, battery=-0.10, done=0.00
2026-02-20 11:39:26,168 | INFO | Episode 1400/5000 | Avg Reward: -74.13 | Avg Length: 284.10 | Avg Loss: 13.4253 | Avg Found Sources: 0.60 | Avg Reward Components: conc=16.72, found=6.00, collision=-96.75, battery=-0.10, done=0.00
2026-02-20 11:39:32,966 | INFO | Episode 1410/5000 | Avg Reward: 15.88 | Avg Length: 208.70 | Avg Loss: 3.8124 | Avg Found Sources: 0.90 | Avg Reward Components: conc=11.03, found=9.00, collision=-4.05, battery=-0.10, done=0.00
2026-02-20 11:39:39,583 | INFO | Episode 1420/5000 | Avg Reward: 17.29 | Avg Length: 203.60 | Avg Loss: 3.0047 | Avg Found Sources: 0.80 | Avg Reward Components: conc=10.29, found=8.00, collision=-0.90, battery=-0.10, done=0.00
2026-02-20 11:39:46,389 | INFO | Episode 1430/5000 | Avg Reward: 12.13 | Avg Length: 208.80 | Avg Loss: 2.5646 | Avg Found Sources: 0.60 | Avg Reward Components: conc=10.93, found=6.00, collision=-4.70, battery=-0.10, done=0.00
2026-02-20 11:39:53,067 | INFO | Episode 1440/5000 | Avg Reward: 8.73 | Avg Length: 203.40 | Avg Loss: 1.2092 | Avg Found Sources: 0.20 | Avg Reward Components: conc=7.48, found=2.00, collision=-0.65, battery=-0.10, done=0.00
2026-02-20 11:40:02,173 | INFO | Episode 1450/5000 | Avg Reward: -83.07 | Avg Length: 284.30 | Avg Loss: 16.7284 | Avg Found Sources: 0.30 | Avg Reward Components: conc=13.18, found=3.00, collision=-99.15, battery=-0.10, done=0.00
2026-02-20 11:40:08,916 | INFO | Episode 1460/5000 | Avg Reward: 11.85 | Avg Length: 203.80 | Avg Loss: 1.6789 | Avg Found Sources: 0.20 | Avg Reward Components: conc=10.85, found=2.00, collision=-0.90, battery=-0.10, done=0.00
2026-02-20 11:40:15,850 | INFO | Episode 1470/5000 | Avg Reward: 11.09 | Avg Length: 209.90 | Avg Loss: 4.3616 | Avg Found Sources: 0.60 | Avg Reward Components: conc=11.89, found=6.00, collision=-6.70, battery=-0.10, done=0.00
2026-02-20 11:40:22,858 | INFO | Episode 1480/5000 | Avg Reward: 10.56 | Avg Length: 211.80 | Avg Loss: 2.7390 | Avg Found Sources: 0.40 | Avg Reward Components: conc=12.01, found=4.00, collision=-5.35, battery=-0.10, done=0.00
2026-02-20 11:40:29,610 | INFO | Episode 1490/5000 | Avg Reward: 14.59 | Avg Length: 208.80 | Avg Loss: 4.5069 | Avg Found Sources: 0.80 | Avg Reward Components: conc=10.49, found=8.00, collision=-3.80, battery=-0.10, done=0.00
2026-02-20 11:40:36,537 | INFO | Episode 1500/5000 | Avg Reward: 8.49 | Avg Length: 211.10 | Avg Loss: 3.4899 | Avg Found Sources: 0.80 | Avg Reward Components: conc=5.99, found=8.00, collision=-5.40, battery=-0.10, done=0.00
2026-02-20 11:40:43,332 | INFO | Episode 1510/5000 | Avg Reward: 1.86 | Avg Length: 207.90 | Avg Loss: 1.2875 | Avg Found Sources: 0.20 | Avg Reward Components: conc=3.61, found=2.00, collision=-3.65, battery=-0.10, done=0.00
2026-02-20 11:40:50,078 | INFO | Episode 1520/5000 | Avg Reward: 10.85 | Avg Length: 206.10 | Avg Loss: 2.7875 | Avg Found Sources: 0.80 | Avg Reward Components: conc=5.25, found=8.00, collision=-2.30, battery=-0.10, done=0.00
2026-02-20 11:40:59,138 | INFO | Episode 1530/5000 | Avg Reward: -90.37 | Avg Length: 283.00 | Avg Loss: 15.4958 | Avg Found Sources: 0.30 | Avg Reward Components: conc=4.58, found=3.00, collision=-97.85, battery=-0.10, done=0.00
2026-02-20 11:41:05,951 | INFO | Episode 1540/5000 | Avg Reward: 13.99 | Avg Length: 205.30 | Avg Loss: 2.1169 | Avg Found Sources: 0.50 | Avg Reward Components: conc=10.69, found=5.00, collision=-1.60, battery=-0.10, done=0.00
2026-02-20 11:41:12,757 | INFO | Episode 1550/5000 | Avg Reward: 13.71 | Avg Length: 206.30 | Avg Loss: 3.1206 | Avg Found Sources: 0.70 | Avg Reward Components: conc=9.01, found=7.00, collision=-2.20, battery=-0.10, done=0.00
2026-02-20 11:41:19,487 | INFO | Episode 1560/5000 | Avg Reward: 11.77 | Avg Length: 205.10 | Avg Loss: 1.7612 | Avg Found Sources: 0.50 | Avg Reward Components: conc=8.77, found=5.00, collision=-1.90, battery=-0.10, done=0.00
2026-02-20 11:41:26,199 | INFO | Episode 1570/5000 | Avg Reward: 13.15 | Avg Length: 205.60 | Avg Loss: 4.4703 | Avg Found Sources: 1.00 | Avg Reward Components: conc=6.10, found=10.00, collision=-2.85, battery=-0.10, done=0.00
2026-02-20 11:41:32,849 | INFO | Episode 1580/5000 | Avg Reward: 19.84 | Avg Length: 204.70 | Avg Loss: 2.8510 | Avg Found Sources: 0.50 | Avg Reward Components: conc=16.39, found=5.00, collision=-1.45, battery=-0.10, done=0.00
2026-02-20 11:41:39,606 | INFO | Episode 1590/5000 | Avg Reward: 9.49 | Avg Length: 204.70 | Avg Loss: 2.0617 | Avg Found Sources: 0.40 | Avg Reward Components: conc=6.99, found=4.00, collision=-1.40, battery=-0.10, done=0.00
2026-02-20 11:41:46,292 | INFO | Episode 1600/5000 | Avg Reward: 12.57 | Avg Length: 206.50 | Avg Loss: 3.2059 | Avg Found Sources: 0.70 | Avg Reward Components: conc=8.02, found=7.00, collision=-2.35, battery=-0.10, done=0.00
2026-02-20 11:41:52,965 | INFO | Episode 1610/5000 | Avg Reward: 23.96 | Avg Length: 203.70 | Avg Loss: 5.4027 | Avg Found Sources: 0.60 | Avg Reward Components: conc=19.01, found=6.00, collision=-0.95, battery=-0.10, done=0.00
2026-02-20 11:41:59,595 | INFO | Episode 1620/5000 | Avg Reward: 8.19 | Avg Length: 202.70 | Avg Loss: 1.3908 | Avg Found Sources: 0.40 | Avg Reward Components: conc=4.79, found=4.00, collision=-0.50, battery=-0.10, done=0.00
2026-02-20 11:42:06,581 | INFO | Episode 1630/5000 | Avg Reward: 5.11 | Avg Length: 204.10 | Avg Loss: 1.5146 | Avg Found Sources: 0.40 | Avg Reward Components: conc=2.31, found=4.00, collision=-1.10, battery=-0.10, done=0.00
2026-02-20 11:42:13,843 | INFO | Episode 1640/5000 | Avg Reward: 8.10 | Avg Length: 207.30 | Avg Loss: 2.1847 | Avg Found Sources: 0.50 | Avg Reward Components: conc=6.60, found=5.00, collision=-3.40, battery=-0.10, done=0.00
2026-02-20 11:42:20,832 | INFO | Episode 1650/5000 | Avg Reward: 4.59 | Avg Length: 205.10 | Avg Loss: 1.6290 | Avg Found Sources: 0.40 | Avg Reward Components: conc=3.14, found=4.00, collision=-2.45, battery=-0.10, done=0.00
2026-02-20 11:42:27,482 | INFO | Episode 1660/5000 | Avg Reward: 20.33 | Avg Length: 203.80 | Avg Loss: 4.9571 | Avg Found Sources: 0.90 | Avg Reward Components: conc=12.43, found=9.00, collision=-1.00, battery=-0.10, done=0.00
2026-02-20 11:42:34,212 | INFO | Episode 1670/5000 | Avg Reward: 10.48 | Avg Length: 204.80 | Avg Loss: 0.8719 | Avg Found Sources: 0.10 | Avg Reward Components: conc=11.08, found=1.00, collision=-1.50, battery=-0.10, done=0.00
2026-02-20 11:42:41,122 | INFO | Episode 1680/5000 | Avg Reward: 0.99 | Avg Length: 210.70 | Avg Loss: 2.8509 | Avg Found Sources: 0.40 | Avg Reward Components: conc=1.74, found=4.00, collision=-4.65, battery=-0.10, done=0.00
2026-02-20 11:42:47,846 | INFO | Episode 1690/5000 | Avg Reward: 8.39 | Avg Length: 203.40 | Avg Loss: 0.8908 | Avg Found Sources: 0.20 | Avg Reward Components: conc=7.24, found=2.00, collision=-0.75, battery=-0.10, done=0.00
2026-02-20 11:42:54,690 | INFO | Episode 1700/5000 | Avg Reward: 8.07 | Avg Length: 210.10 | Avg Loss: 1.9500 | Avg Found Sources: 0.30 | Avg Reward Components: conc=9.72, found=3.00, collision=-4.55, battery=-0.10, done=0.00
2026-02-20 11:43:01,369 | INFO | Episode 1710/5000 | Avg Reward: 22.81 | Avg Length: 203.20 | Avg Loss: 4.0226 | Avg Found Sources: 0.80 | Avg Reward Components: conc=16.21, found=8.00, collision=-1.30, battery=-0.10, done=0.00
2026-02-20 11:43:08,072 | INFO | Episode 1720/5000 | Avg Reward: 24.78 | Avg Length: 203.70 | Avg Loss: 3.8034 | Avg Found Sources: 0.80 | Avg Reward Components: conc=17.73, found=8.00, collision=-0.85, battery=-0.10, done=0.00
2026-02-20 11:43:14,988 | INFO | Episode 1730/5000 | Avg Reward: 10.50 | Avg Length: 211.10 | Avg Loss: 3.7980 | Avg Found Sources: 0.80 | Avg Reward Components: conc=8.80, found=8.00, collision=-6.20, battery=-0.10, done=0.00
2026-02-20 11:43:21,655 | INFO | Episode 1740/5000 | Avg Reward: 6.91 | Avg Length: 206.20 | Avg Loss: 2.7053 | Avg Found Sources: 0.40 | Avg Reward Components: conc=6.66, found=4.00, collision=-3.65, battery=-0.10, done=0.00
2026-02-20 11:43:28,412 | INFO | Episode 1750/5000 | Avg Reward: 13.18 | Avg Length: 206.60 | Avg Loss: 3.0970 | Avg Found Sources: 0.50 | Avg Reward Components: conc=10.73, found=5.00, collision=-2.45, battery=-0.10, done=0.00
