episode,avg_reward
10,31.426574
20,-25.121253
30,16.479220
40,-16.248668
50,19.020686
60,20.124434
70,23.849061
80,24.071808
90,25.674106
100,21.251116
110,20.507494
120,17.699488
130,20.129589
140,11.569128
150,18.794650
160,22.561986
170,20.960420
180,23.866111
190,21.907423
200,21.793659
210,29.551136
220,19.768312
230,19.884116
240,24.879983
250,23.084454
260,18.875933
270,18.124312
280,20.817015
290,25.028866
300,22.986853
310,9.624303
320,-13.749042
330,25.257583
340,-13.473502
350,21.825295
360,21.147625
370,22.883924
380,18.841625
390,24.257007
400,-24.094929
410,19.858732
420,-23.672173
430,25.052101
440,-29.674298
450,14.593138
460,20.332043
470,-12.741682
480,20.798847
490,-15.357561
500,-23.719192
510,21.360838
520,-17.921079
530,19.594631
540,21.056130
550,-26.624649
560,27.924985
570,18.125571
580,23.510407
590,28.332309
600,-108.287714
610,23.274816
620,-72.387812
630,20.880838
640,23.999974
650,22.621739
660,20.119117
670,-14.448139
680,25.609387
690,25.536918
700,20.560779
710,21.296561
720,21.329744
730,-6.250083
740,19.401278
750,32.329706
760,15.116111
770,17.998098
780,20.626527
790,18.750176
800,22.120093
810,22.962074
820,23.049957
830,21.484337
840,20.480914
850,-19.058854
860,-22.482204
870,-18.238400
880,27.110624
890,29.532721
900,21.377343
910,-69.414197
920,24.695305
930,-30.184870
940,-27.859062
950,19.993827
960,-64.928769
970,20.402216
980,-1.979706
990,-24.840481
1000,21.882173
