episode,avg_reward,avg_found_sources,avg_found_ratio
10,18.878363,1.5000,0.354286
20,-17.479331,1.4000,0.265952
30,-2.545834,1.9000,0.270357
40,9.153610,1.0000,0.400000
50,-1.031726,1.3000,0.341190
60,-51.365433,1.4000,0.366667
70,-0.000912,1.4000,0.459167
80,-2.588517,1.4000,0.237857
90,-18.118793,2.6000,0.570952
100,0.171282,3.0000,0.635000
110,7.548020,2.8000,0.625476
120,-6.294933,1.3000,0.370000
130,-2.262840,2.7000,0.477143
140,16.182751,2.7000,0.549167
150,-22.331059,3.6000,0.613929
160,20.590959,2.3000,0.594048
170,26.130223,3.7000,0.777857
180,26.187006,3.6000,0.791667
190,38.428870,4.1000,0.792857
200,88.600670,4.0000,0.889881
210,77.099977,4.3000,0.830952
220,11.605834,3.4000,0.776429
230,49.006093,3.8000,0.815000
240,48.930032,5.2000,0.864167
250,61.650130,3.9000,0.867381
260,45.746022,4.6000,0.804762
270,22.700107,3.0000,0.681667
280,76.444663,4.0000,0.833333
290,89.141069,3.3000,0.960714
300,54.921169,3.8000,0.822500
310,59.949474,2.7000,0.833333
320,48.253378,2.6000,0.830000
330,104.182861,4.1000,0.963333
340,89.778180,4.1000,0.942262
350,80.622418,3.7000,0.941667
360,89.995764,4.8000,0.917500
370,79.705580,5.4000,0.915000
380,77.678381,5.1000,0.924048
390,74.232017,4.5000,0.924048
400,64.391921,4.3000,0.894048
410,30.701337,5.5000,0.888333
420,-4.521810,5.1000,0.780833
430,33.341446,4.3000,0.901429
440,44.208804,4.9000,0.812738
450,62.150802,4.9000,0.877381
460,-1.212393,3.3000,0.742262
470,17.785730,2.6000,0.742143
480,43.053659,4.7000,0.856548
490,21.365784,4.1000,0.835595
500,44.881379,4.3000,0.860714
510,-8.297020,3.7000,0.626667
520,52.982378,4.2000,0.875833
530,53.007191,3.2000,0.748333
540,38.605538,5.1000,0.850833
550,55.121146,4.2000,0.916667
560,95.944259,4.3000,0.954762
570,90.898004,5.0000,0.858929
580,99.809525,5.1000,0.923214
590,55.973621,4.0000,0.832500
600,95.420677,4.5000,0.935714
610,85.093209,4.5000,0.935000
620,42.002863,4.8000,0.875000
630,116.133038,5.8000,0.983333
640,116.113658,3.6000,0.950000
650,80.243646,4.1000,0.920476
660,78.492715,4.5000,0.930000
670,130.766256,5.9000,0.987500
680,126.396290,3.4000,1.000000
690,105.391048,5.1000,0.980000
700,39.719576,4.9000,0.869881
710,73.579521,5.3000,0.913333
720,81.816280,4.1000,0.894286
730,110.030386,2.6000,0.966667
740,80.013953,3.3000,0.983333
750,67.231691,4.4000,0.933333
760,76.301917,4.5000,0.938333
770,100.503395,4.6000,0.930000
780,125.154720,3.1000,1.000000
790,83.159356,4.9000,0.942857
800,96.245896,4.5000,0.920833
810,55.151081,5.3000,0.883333
820,58.606485,4.3000,0.872500
830,82.330193,4.9000,0.906667
840,102.521073,4.2000,0.910714
850,71.418776,4.2000,0.898929
860,73.847756,4.9000,0.862381
870,37.132098,3.4000,0.795714
880,41.628164,4.0000,0.753810
890,42.874194,3.7000,0.769167
900,72.758330,2.5000,0.879167
910,59.727551,4.3000,0.868095
920,122.962526,3.5000,0.966667
930,114.234468,3.9000,1.000000
940,69.737556,4.8000,0.888095
950,89.567007,5.5000,0.954167
960,85.760394,4.1000,0.900000
970,110.259984,4.2000,0.985714
980,95.410000,5.2000,0.962500
990,105.328732,4.3000,0.963333
1000,122.731670,3.3000,1.000000
1010,126.940973,5.1000,0.987500
1020,142.500022,4.7000,1.000000
1030,93.809892,4.0000,0.945833
1040,115.764227,4.2000,0.969048
1050,29.242003,4.6000,0.826548
1060,98.910744,3.6000,0.958333
1070,143.207136,5.7000,1.000000
1080,97.126716,4.8000,0.916667
1090,108.257440,4.4000,0.980000
1100,93.214476,3.9000,0.912381
1110,125.413032,3.9000,1.000000
1120,73.812018,4.3000,0.927381
1130,49.440492,3.3000,0.913095
1140,100.965038,4.6000,0.950000
1150,119.586323,5.1000,0.983333
1160,85.726478,3.6000,0.933333
1170,75.085173,4.6000,0.919048
1180,111.263455,3.9000,0.960000
1190,132.024068,4.0000,1.000000
1200,87.520637,4.7000,0.940000
1210,115.909510,4.3000,0.983333
1220,83.392139,3.7000,0.940000
1230,69.573518,4.5000,0.915000
1240,58.909896,5.1000,0.910714
1250,69.054327,4.7000,0.866667
1260,53.616964,4.4000,0.894048
1270,120.217602,4.1000,0.966667
1280,98.933989,5.6000,0.958333
1290,112.126199,5.1000,0.967500
1300,110.493935,4.4000,0.960714
1310,45.840449,4.1000,0.895833
1320,78.546415,4.3000,0.908333
