2026-02-14 03:42:45,585 | INFO | Episode 10/5000 | Avg Reward: 24.88 | Avg Length: 275.50 | Avg Loss: 6.7987
2026-02-14 03:43:04,457 | INFO | Episode 20/5000 | Avg Reward: 2.04 | Avg Length: 252.90 | Avg Loss: 8.8281
2026-02-14 03:43:20,337 | INFO | Episode 30/5000 | Avg Reward: 22.86 | Avg Length: 214.10 | Avg Loss: 2.9100
2026-02-14 03:43:35,756 | INFO | Episode 40/5000 | Avg Reward: 23.99 | Avg Length: 205.60 | Avg Loss: 1.1123
2026-02-14 03:43:51,320 | INFO | Episode 50/5000 | Avg Reward: 18.95 | Avg Length: 205.70 | Avg Loss: 0.5187
2026-02-14 03:44:06,733 | INFO | Episode 60/5000 | Avg Reward: 22.06 | Avg Length: 204.20 | Avg Loss: 0.5875
2026-02-14 03:44:22,309 | INFO | Episode 70/5000 | Avg Reward: 19.19 | Avg Length: 207.90 | Avg Loss: 0.7251
2026-02-14 03:44:37,685 | INFO | Episode 80/5000 | Avg Reward: 21.33 | Avg Length: 205.90 | Avg Loss: 0.4188
2026-02-14 03:44:52,914 | INFO | Episode 90/5000 | Avg Reward: 21.35 | Avg Length: 204.10 | Avg Loss: 0.3356
2026-02-14 03:45:13,826 | INFO | Episode 100/5000 | Avg Reward: -16.11 | Avg Length: 279.30 | Avg Loss: 7.5759
2026-02-14 03:45:28,947 | INFO | Episode 110/5000 | Avg Reward: 22.90 | Avg Length: 202.90 | Avg Loss: 0.6000
2026-02-14 03:45:44,627 | INFO | Episode 120/5000 | Avg Reward: 21.87 | Avg Length: 207.40 | Avg Loss: 0.8352
2026-02-14 03:46:05,614 | INFO | Episode 130/5000 | Avg Reward: -17.45 | Avg Length: 282.10 | Avg Loss: 6.6548
2026-02-14 03:46:28,644 | INFO | Episode 140/5000 | Avg Reward: -42.74 | Avg Length: 312.60 | Avg Loss: 14.6776
2026-02-14 03:46:48,787 | INFO | Episode 150/5000 | Avg Reward: -21.01 | Avg Length: 283.30 | Avg Loss: 8.0308
2026-02-14 03:47:09,323 | INFO | Episode 160/5000 | Avg Reward: -21.94 | Avg Length: 277.20 | Avg Loss: 7.3027
2026-02-14 03:47:24,934 | INFO | Episode 170/5000 | Avg Reward: 24.64 | Avg Length: 204.50 | Avg Loss: 0.8979
2026-02-14 03:47:44,422 | INFO | Episode 180/5000 | Avg Reward: 1.57 | Avg Length: 257.20 | Avg Loss: 6.9959
2026-02-14 03:47:59,815 | INFO | Episode 190/5000 | Avg Reward: 28.11 | Avg Length: 204.60 | Avg Loss: 0.8027
2026-02-14 03:48:15,018 | INFO | Episode 200/5000 | Avg Reward: 24.23 | Avg Length: 202.10 | Avg Loss: 0.3442
2026-02-14 03:48:30,201 | INFO | Episode 210/5000 | Avg Reward: 26.05 | Avg Length: 202.90 | Avg Loss: 0.6526
2026-02-14 03:48:45,739 | INFO | Episode 220/5000 | Avg Reward: 36.16 | Avg Length: 206.60 | Avg Loss: 10.8080
2026-02-14 03:49:00,946 | INFO | Episode 230/5000 | Avg Reward: 27.35 | Avg Length: 203.10 | Avg Loss: 0.8617
2026-02-14 03:49:16,135 | INFO | Episode 240/5000 | Avg Reward: 26.41 | Avg Length: 204.50 | Avg Loss: 0.7749
2026-02-14 03:49:37,259 | INFO | Episode 250/5000 | Avg Reward: -27.96 | Avg Length: 284.70 | Avg Loss: 7.8879
2026-02-14 03:49:57,839 | INFO | Episode 260/5000 | Avg Reward: -14.14 | Avg Length: 278.20 | Avg Loss: 8.4103
2026-02-14 03:50:12,996 | INFO | Episode 270/5000 | Avg Reward: 27.77 | Avg Length: 203.90 | Avg Loss: 1.1911
2026-02-14 03:50:28,304 | INFO | Episode 280/5000 | Avg Reward: 26.14 | Avg Length: 204.30 | Avg Loss: 0.9086
2026-02-14 03:50:43,655 | INFO | Episode 290/5000 | Avg Reward: 26.11 | Avg Length: 205.70 | Avg Loss: 1.1477
2026-02-14 03:50:58,998 | INFO | Episode 300/5000 | Avg Reward: 31.57 | Avg Length: 205.10 | Avg Loss: 2.8000
2026-02-14 03:51:19,882 | INFO | Episode 310/5000 | Avg Reward: -21.94 | Avg Length: 283.80 | Avg Loss: 8.2702
2026-02-14 03:51:35,078 | INFO | Episode 320/5000 | Avg Reward: 29.98 | Avg Length: 203.10 | Avg Loss: 1.8442
2026-02-14 03:51:50,419 | INFO | Episode 330/5000 | Avg Reward: 29.62 | Avg Length: 203.50 | Avg Loss: 1.2831
2026-02-14 03:52:16,292 | INFO | Episode 340/5000 | Avg Reward: -58.85 | Avg Length: 354.10 | Avg Loss: 13.3846
2026-02-14 03:52:31,517 | INFO | Episode 350/5000 | Avg Reward: 36.11 | Avg Length: 203.40 | Avg Loss: 4.2463
2026-02-14 03:52:52,593 | INFO | Episode 360/5000 | Avg Reward: -18.09 | Avg Length: 283.30 | Avg Loss: 10.1693
2026-02-14 03:53:07,867 | INFO | Episode 370/5000 | Avg Reward: 28.84 | Avg Length: 203.40 | Avg Loss: 2.6401
2026-02-14 03:53:28,875 | INFO | Episode 380/5000 | Avg Reward: -4.88 | Avg Length: 283.10 | Avg Loss: 9.1812
2026-02-14 03:53:44,185 | INFO | Episode 390/5000 | Avg Reward: 25.99 | Avg Length: 203.80 | Avg Loss: 0.9900
2026-02-14 03:53:59,565 | INFO | Episode 400/5000 | Avg Reward: 36.50 | Avg Length: 205.10 | Avg Loss: 2.4424
2026-02-14 03:54:20,306 | INFO | Episode 410/5000 | Avg Reward: -5.19 | Avg Length: 278.40 | Avg Loss: 8.8087
