episode,avg_reward,avg_found_sources,avg_found_ratio
3030,10.582484,3.6000,0.725238
3040,12.533842,2.8000,0.610714
3050,50.629005,2.2000,0.713810
3060,7.267028,3.0000,0.531548
3070,31.194903,3.3000,0.657381
3080,-48.480875,2.8000,0.541548
3090,36.766328,3.2000,0.707857
3100,38.021414,3.0000,0.703333
3110,18.483814,4.0000,0.724405
3120,45.453541,3.1000,0.733810
3130,-5.123971,2.9000,0.499762
3140,-12.415978,2.5000,0.581905
3150,5.360450,2.5000,0.570833
3160,0.783086,3.1000,0.621667
3170,0.136914,3.1000,0.554167
3180,-16.324481,4.1000,0.662500
3190,30.299403,3.0000,0.615000
3200,29.976881,4.8000,0.762619
3210,-2.545400,3.8000,0.694643
3220,43.125911,3.5000,0.805000
