episode,avg_reward
10,12.831286
20,4.349731
30,29.387633
40,-5.756771
50,25.656210
60,-9.668558
70,21.436798
80,5.538525
90,27.809509
100,23.186508
110,23.796011
120,-24.290601
130,24.348652
140,23.560019
150,20.751830
160,0.597466
170,0.649107
180,26.026319
190,-29.348775
200,13.952153
210,-4.714814
220,20.045788
230,17.577055
240,28.120066
250,29.932768
260,25.413630
270,23.196299
280,30.658825
290,-16.915259
300,14.983761
310,11.652148
320,23.264589
330,4.510103
340,-6.186029
350,-26.490519
360,11.482236
370,15.964673
380,14.469702
390,15.936868
400,22.757479
410,-0.661738
420,-59.387298
430,-4.905248
440,23.648728
450,19.425936
460,15.057360
470,14.350679
480,-13.996518
490,5.405676
500,16.226978
510,-4.135514
520,17.639617
530,-3.157854
540,16.758497
550,15.475308
560,35.287469
570,3.280414
580,19.018407
590,21.581576
600,-11.037227
610,-16.136475
620,15.387528
630,-28.881556
640,-15.129739
650,10.335982
660,28.905262
670,18.301313
680,-29.672188
690,11.154911
700,-28.747611
710,19.789285
720,7.851461
730,25.924732
740,6.774501
750,21.664806
760,20.411382
770,15.953507
780,-0.111576
790,34.929109
800,-0.851888
810,11.614638
820,26.824265
830,33.773712
840,-31.019109
850,-8.251724
860,13.165639
870,23.959999
880,21.524866
890,22.815359
900,22.663892
910,5.557391
920,11.839838
930,14.108819
940,19.966582
950,19.635640
960,-0.016850
970,11.740756
980,-1.921288
990,11.139227
1000,14.009979
1010,30.287875
1020,29.098880
1030,21.617581
1040,7.739304
1050,29.195832
1060,28.949267
1070,26.742592
1080,33.711118
1090,15.928192
1100,30.664557
1110,23.148546
1120,26.334996
1130,35.192874
1140,17.646845
1150,18.959475
1160,25.589952
1170,24.424425
1180,18.259331
1190,3.287993
1200,30.452881
1210,14.688099
1220,-1.924983
1230,33.884221
1240,4.611925
1250,12.150334
1260,11.893744
1270,-7.128872
1280,8.626435
1290,20.752911
1300,-11.640804
1310,17.651401
1320,-1.223781
1330,9.132713
1340,19.590587
1350,-1.459897
1360,21.000072
1370,5.329332
1380,11.210133
1390,-15.201656
1400,4.959271
1410,-9.603237
1420,18.155892
1430,17.688881
1440,26.519729
1450,20.721329
1460,28.935274
1470,-22.806039
1480,6.050973
1490,-1.186483
1500,12.409703
1510,5.309878
1520,13.062902
1530,0.710430
1540,-7.736979
1550,27.757430
1560,-16.339918
1570,25.731538
1580,7.385753
1590,-2.118099
1600,14.122025
1610,15.176360
1620,9.272749
1630,13.808522
1640,-1.963950
1650,21.472804
1660,20.069578
1670,8.745369
1680,-15.086475
1690,-21.203423
1700,-8.174157
1710,6.294739
1720,11.360849
1730,31.364490
1740,17.288740
1750,-4.387432
1760,12.391200
1770,26.522145
1780,30.267393
1790,19.199505
1800,14.911122
1810,24.389175
1820,2.163063
1830,3.243964
1840,18.503120
1850,13.075420
1860,19.712212
1870,10.315503
1880,20.781820
1890,21.126687
1900,-24.708917
1910,-23.909889
1920,24.256649
1930,35.877735
1940,7.397120
1950,14.757170
1960,21.995055
1970,-4.219905
1980,17.504411
1990,21.325104
2000,8.581793
2010,28.224681
2020,27.064296
2030,16.097274
2040,-18.107286
2050,19.941632
2060,17.590988
2070,17.459696
2080,11.484411
2090,-22.717992
2100,12.236651
2110,-7.100968
2120,1.802786
2130,4.415056
2140,4.625669
2150,31.764961
2160,20.511594
2170,21.600482
2180,6.116600
2190,13.727719
2200,14.295165
2210,-19.091502
2220,6.018324
2230,25.987750
2240,7.814946
2250,24.721195
2260,23.421641
2270,22.959204
2280,25.206718
2290,28.955914
2300,27.309211
2310,5.703226
2320,26.965893
2330,-23.802305
2340,17.102499
2350,17.654100
2360,22.132187
2370,0.214255
2380,12.835083
2390,6.738585
2400,30.144735
2410,25.927153
