episode,avg_reward
10,20.214908
20,7.004802
30,29.910508
40,25.905105
50,24.231355
60,28.207187
70,19.825990
80,-22.233761
90,23.226314
100,10.909825
110,27.619234
120,27.787937
130,21.538302
140,26.054685
150,-66.789279
160,19.041978
170,23.617746
180,20.978560
190,-17.149206
200,36.356547
210,24.663860
220,21.647858
230,23.460994
240,11.859487
250,-58.159812
260,23.812318
270,19.108762
280,29.227996
290,24.659148
300,21.198912
310,36.516218
320,19.603402
330,24.228199
340,24.592601
350,23.947495
360,25.849581
370,24.425974
380,23.972190
390,26.258935
400,22.395722
410,-53.326297
420,29.793009
430,22.536356
440,-19.801131
450,27.427184
460,23.967279
470,23.877591
480,23.580175
490,21.316725
500,24.633554
510,29.781411
520,18.824284
530,27.642141
540,21.079977
550,22.750582
560,26.361343
570,20.815224
580,24.859914
590,-13.599027
600,25.724604
610,22.897944
620,27.269847
630,26.397967
640,26.159904
650,27.649551
660,20.437483
670,29.234577
680,24.440624
690,18.306787
700,21.917901
710,26.673641
720,26.874489
730,20.675997
740,24.380106
750,21.449468
760,27.949163
770,23.544707
780,25.058576
790,23.894372
800,23.473877
810,26.287895
820,29.428516
830,21.927240
840,29.786123
850,26.630461
860,27.805025
870,25.747504
880,19.472222
890,22.168993
900,21.776877
910,29.872878
920,23.985992
930,24.138081
940,24.111459
950,24.322043
960,18.968587
970,-19.352878
980,-20.308475
990,24.782269
1000,20.769876
1010,23.937940
1020,21.495172
1030,24.458188
1040,21.846708
1050,24.659708
1060,25.404930
1070,21.710759
1080,29.311796
1090,24.964217
1100,23.015777
1110,26.863236
1120,27.753341
1130,23.144554
1140,26.451171
1150,27.835065
1160,19.158165
1170,28.946224
1180,-20.144412
1190,26.799404
1200,26.965266
1210,28.444482
1220,23.196818
1230,-23.456670
1240,24.959135
1250,28.890578
1260,22.884900
1270,25.396697
1280,-17.739028
1290,28.209665
1300,22.858300
1310,16.843400
1320,-13.609940
1330,32.711715
1340,30.743809
1350,-7.893925
1360,31.053513
1370,30.471641
1380,25.814967
1390,-16.658189
1400,23.236242
1410,25.980233
1420,21.590121
1430,21.881470
1440,22.331287
1450,26.584018
1460,28.288942
1470,23.349586
1480,28.368396
1490,21.909880
1500,22.108001
1510,21.431645
1520,24.477654
1530,28.269977
1540,25.696199
1550,20.720978
1560,20.566346
1570,22.674027
1580,28.141638
1590,25.545210
1600,28.343409
1610,18.601138
1620,21.732358
1630,27.301552
1640,-24.023025
1650,23.984297
1660,-25.765106
1670,25.071734
1680,20.819171
1690,21.626783
1700,28.508468
1710,-14.573113
1720,23.075336
1730,23.923144
1740,22.315794
1750,31.675205
1760,24.386575
1770,21.074579
1780,23.015910
1790,22.291266
1800,20.453128
1810,25.226141
1820,23.504234
1830,28.531655
1840,21.349075
1850,22.105258
1860,25.162309
1870,20.519334
1880,22.624393
1890,31.368488
1900,28.636237
1910,29.079885
1920,24.945126
1930,26.492177
1940,-13.410410
1950,22.897507
1960,25.897743
1970,25.924851
1980,-19.818681
1990,19.603841
2000,-26.028641
2010,26.976537
2020,27.886075
2030,-15.967489
2040,30.534128
2050,24.922150
2060,25.698136
2070,20.803101
2080,21.640912
2090,-13.811586
2100,28.907173
2110,25.416200
