episode,avg_reward
10,-4.740655
20,5.944252
30,-2.423784
40,25.119743
50,29.293584
60,-82.624193
70,20.400198
80,17.241482
90,27.809604
100,7.961883
110,-6.796258
120,19.437877
130,-37.750465
140,22.377211
150,15.839287
160,-0.612582
170,3.124075
180,27.731255
190,-21.585587
200,22.959757
210,2.008345
220,20.932884
230,22.664769
240,23.532594
250,-1.183624
260,20.465041
270,13.558900
280,6.319651
290,17.200451
300,8.956035
310,17.625235
320,16.458504
330,18.622552
340,25.879062
350,-20.889477
360,23.796233
370,10.622450
380,28.406843
390,18.351281
400,5.266322
410,11.586096
420,-2.465261
430,1.890306
440,9.381685
450,22.804918
460,9.170465
470,23.955106
480,-20.498233
490,-21.599037
500,-18.593521
510,-7.233331
520,21.213185
530,16.893293
540,-14.020540
550,20.279158
560,12.439052
570,-2.136188
580,21.214338
590,6.882414
600,13.709073
610,-6.193864
620,19.800422
630,-4.544984
640,13.554629
650,20.834146
660,24.261733
670,-0.397669
680,11.487203
690,6.452474
700,-35.752570
710,30.320111
720,6.110705
730,11.543317
740,4.879612
750,23.576559
760,24.556305
770,-11.154689
780,15.686520
790,45.837347
800,9.390787
810,22.959910
820,25.212169
830,33.779128
840,4.453321
850,-2.873116
860,11.551990
870,20.834976
880,27.321141
890,29.544490
900,27.736031
910,12.970300
920,14.800475
930,30.109825
940,11.040287
950,22.418162
960,-3.431319
970,6.003355
980,13.175999
990,-8.199397
1000,13.173722
1010,20.854994
1020,27.152353
1030,-2.315171
1040,18.558221
1050,28.164459
1060,31.767918
1070,28.718362
1080,30.186610
1090,19.893092
1100,22.486844
1110,20.760527
1120,4.313345
1130,19.620532
1140,6.256377
1150,10.958434
1160,21.224040
1170,23.971571
1180,21.371534
1190,23.990906
1200,31.881727
1210,18.052446
1220,13.978351
1230,23.184248
1240,12.228057
1250,0.312863
1260,20.656402
1270,14.899648
1280,19.835352
1290,20.104262
1300,14.596296
1310,8.851087
1320,22.486374
1330,18.266559
1340,22.122273
1350,-4.318066
1360,23.938337
1370,18.264118
1380,11.718014
1390,6.802924
1400,12.095081
1410,5.595202
1420,17.314024
1430,-3.096715
1440,14.247095
1450,14.836311
1460,31.469685
1470,-25.554106
1480,0.076876
1490,1.901492
1500,14.216358
1510,20.294413
1520,-10.887235
1530,13.311338
1540,-12.604565
1550,20.570451
1560,9.309530
1570,13.529524
1580,15.741530
1590,-23.248478
1600,17.129353
1610,35.622626
1620,16.857615
1630,21.569454
1640,1.172464
1650,2.734495
1660,11.060767
1670,29.542793
1680,13.496619
1690,-6.401027
1700,18.710535
1710,34.972289
1720,33.836389
1730,16.602496
1740,27.011300
1750,9.994419
1760,7.559697
1770,29.394745
1780,22.772679
1790,15.215056
1800,21.443872
1810,21.767387
1820,30.267490
1830,24.592451
1840,16.145995
1850,15.923786
1860,-32.321340
1870,19.472115
1880,16.053325
1890,18.794137
1900,16.979275
1910,2.928609
1920,26.938908
1930,30.960832
1940,3.552377
1950,17.054371
1960,28.630944
1970,12.832439
1980,9.599841
1990,9.292818
2000,24.987373
2010,31.549388
2020,26.102153
2030,14.202503
2040,30.930703
2050,7.085116
2060,12.617625
2070,13.483969
2080,15.394695
2090,0.028344
2100,11.101874
2110,9.464857
2120,8.256574
2130,7.028233
2140,4.961037
2150,24.365550
2160,19.197905
2170,18.948817
2180,9.757336
2190,26.974657
2200,10.854924
2210,15.962398
2220,21.642866
2230,27.132132
2240,-15.574624
2250,27.849860
2260,25.954731
2270,14.920791
2280,21.391959
2290,22.545342
2300,11.168266
2310,13.523339
2320,14.267432
2330,4.477721
2340,17.631376
2350,23.377270
2360,16.234736
2370,10.692902
2380,22.925169
2390,-3.044360
2400,27.484184
2410,21.689873
2420,-0.667413
2430,26.834431
2440,25.818433
2450,5.665306
2460,12.928426
2470,14.288564
2480,19.096640
2490,21.949330
2500,25.288099
2510,20.819993
2520,17.651483
2530,26.431254
2540,11.693474
2550,0.420982
2560,0.087426
2570,12.619266
2580,1.593381
2590,8.452283
2600,5.243829
2610,25.180839
2620,-15.388152
2630,19.062768
2640,31.875238
2650,5.950762
2660,6.139948
2670,20.721830
2680,23.900175
2690,14.187302
2700,24.506519
2710,22.704180
2720,12.119503
2730,27.497667
2740,8.084460
2750,15.863436
2760,15.946778
2770,22.892306
2780,-0.223662
2790,23.747890
2800,24.922397
2810,14.188011
2820,-3.565868
2830,17.745771
2840,28.652578
2850,11.956312
2860,18.290590
2870,18.303794
2880,22.722662
2890,19.208335
2900,11.544788
2910,21.330092
2920,30.727263
2930,26.705530
2940,-5.673467
2950,27.104021
2960,12.657994
2970,17.508875
2980,18.294298
2990,26.056139
3000,23.861558
3010,20.971524
3020,30.109495
3030,9.991136
3040,24.509726
3050,13.316876
3060,23.587991
3070,16.868749
3080,17.021211
3090,26.420607
3100,27.398901
3110,24.228243
3120,32.041126
3130,9.950562
3140,26.399199
3150,30.881377
3160,17.072220
3170,6.611718
3180,13.662543
3190,22.414112
3200,18.839606
3210,10.683902
3220,13.159366
3230,12.514298
3240,21.953183
3250,15.251926
3260,29.381157
3270,22.758509
3280,26.556351
3290,23.911531
3300,22.982161
3310,6.612129
3320,16.347360
3330,15.896860
3340,17.694993
3350,6.048374
3360,33.685194
3370,4.740532
3380,23.104574
3390,19.872864
3400,7.397896
3410,14.352797
3420,18.157638
3430,27.110700
3440,6.325681
3450,30.539334
3460,19.510994
3470,-10.148233
3480,12.034517
3490,23.866131
3500,13.295171
3510,17.505190
3520,21.487122
3530,19.783588
3540,20.747820
3550,19.446564
3560,-7.632789
3570,21.460401
3580,1.351911
3590,-2.334043
3600,13.596231
3610,4.888858
3620,0.547399
3630,24.778037
3640,1.663138
3650,8.571078
3660,25.935862
3670,17.414840
3680,20.971972
3690,8.243975
3700,26.053297
3710,18.361479
3720,12.997316
3730,-23.880468
3740,15.655274
3750,33.255720
3760,25.056974
3770,18.961922
3780,23.795272
3790,26.542437
3800,19.198463
3810,17.188483
3820,25.003171
3830,10.338693
3840,8.176665
3850,8.378740
3860,27.592579
3870,5.593595
3880,20.015288
3890,22.718493
3900,12.651563
3910,38.564726
3920,-10.684826
3930,23.635203
3940,-28.501540
3950,-9.549460
3960,18.515383
3970,32.094435
3980,28.539098
3990,25.431105
4000,2.096044
4010,25.226817
4020,0.325044
4030,4.007428
4040,23.623594
4050,20.815290
4060,20.152988
4070,23.611785
4080,23.654377
4090,2.974648
4100,10.602264
4110,-2.512730
4120,9.693131
4130,6.971114
4140,9.830509
4150,9.032713
4160,23.506715
4170,25.620149
4180,-30.663021
4190,19.334274
4200,14.887286
4210,28.110502
4220,19.971287
4230,18.218077
4240,26.027380
4250,26.212470
4260,25.092737
4270,17.318677
4280,1.947742
4290,35.214145
4300,3.993793
4310,7.912501
4320,12.059230
4330,-7.731677
4340,21.093829
4350,26.758026
4360,4.786547
4370,6.388921
4380,-2.202712
4390,-3.298772
4400,20.889464
4410,-3.469367
4420,24.701734
4430,11.203206
4440,-20.165249
4450,7.700226
4460,22.870853
4470,26.600469
4480,22.359586
4490,14.497333
4500,16.585653
4510,22.880453
4520,9.704711
4530,-7.523656
4540,-2.936049
4550,-21.499604
4560,12.235560
4570,15.173377
4580,26.680921
4590,24.399387
4600,18.022745
4610,24.161206
4620,27.085064
4630,-8.054171
4640,17.432910
4650,25.077887
4660,23.259352
4670,17.482770
4680,12.764469
4690,13.470902
4700,-6.051994
4710,15.930340
4720,8.825401
4730,-21.340652
4740,16.489752
4750,15.342346
4760,24.874750
4770,8.946768
4780,-25.959875
4790,2.019515
4800,10.816023
4810,8.227854
4820,2.447811
4830,24.496831
4840,17.105670
4850,10.986510
4860,-9.946962
4870,17.914550
4880,16.524290
4890,14.894590
4900,7.248284
4910,2.562364
4920,0.103200
4930,-2.674598
4940,30.235570
4950,13.233611
4960,25.372251
4970,18.206341
4980,11.657829
4990,29.884940
5000,21.696978
10,-4.740655
20,5.944252
10,-4.740655
20,5.944252
