episode,avg_reward,avg_found_sources,avg_found_ratio
10,7.058393,2.2000,0.516548
20,-66.821447,1.4000,0.252143
30,4.852079,2.6000,0.541667
40,-20.659454,1.7000,0.431667
50,35.607368,2.4000,0.656548
60,24.598543,2.2000,0.535000
70,5.948994,2.7000,0.591667
80,57.513233,3.5000,0.654167
90,52.874587,2.7000,0.846667
100,-19.302760,3.0000,0.741667
10,7.058393,2.2000,0.516548
20,-66.821447,1.4000,0.252143
30,4.852079,2.6000,0.541667
40,-6.080134,2.9000,0.654167
50,68.521787,4.1000,0.883571
60,-16.178354,2.3000,0.417857
70,-12.111478,3.0000,0.625952
80,10.279480,3.3000,0.606190
90,23.387935,2.8000,0.754167
100,79.526519,3.8000,0.871429
110,53.932211,3.7000,0.797024
120,-0.978376,2.2000,0.527500
130,-20.403701,3.0000,0.541667
140,37.838141,3.5000,0.702857
150,54.287403,4.0000,0.834524
160,38.464172,3.9000,0.815833
170,13.636737,3.8000,0.735238
180,-6.976129,1.7000,0.472500
190,8.604104,2.5000,0.495357
200,16.741436,2.5000,0.607143
210,-24.108503,2.3000,0.474643
220,19.636700,2.0000,0.650000
230,0.497694,2.7000,0.529762
240,17.304062,3.5000,0.665476
250,27.024180,3.0000,0.621548
260,26.921520,2.8000,0.792381
270,5.748844,3.4000,0.757381
280,18.100256,3.9000,0.613690
290,60.322516,3.3000,0.868333
300,52.170297,3.7000,0.902381
310,91.174706,3.9000,0.905000
320,68.787413,4.0000,0.864762
330,56.107767,3.7000,0.855000
340,69.435105,3.7000,0.949048
350,3.774516,3.9000,0.771667
360,1.959205,3.6000,0.789881
370,57.041097,4.5000,0.834881
380,13.396922,3.6000,0.778333
390,19.786399,3.6000,0.611905
400,23.289490,3.9000,0.764048
410,48.359128,3.7000,0.780000
420,120.165703,5.3000,0.962500
430,45.746588,3.7000,0.816548
440,109.114636,4.0000,0.937500
450,53.780173,4.0000,0.854048
460,23.198933,4.5000,0.848214
470,80.488474,4.7000,0.908333
480,76.453482,4.5000,0.922500
490,84.240943,4.1000,0.887143
500,92.292675,4.3000,0.933333
510,39.478531,4.0000,0.860000
520,83.448933,3.7000,0.916667
530,1.164958,4.1000,0.837381
540,53.022904,3.6000,0.809048
550,75.105704,4.5000,0.889524
560,93.448820,5.4000,0.962500
570,59.945857,3.9000,0.942500
580,73.017652,3.6000,0.945714
590,56.271052,5.0000,0.929167
600,126.149007,4.5000,0.980000
610,69.637187,4.5000,0.849048
620,121.457181,3.6000,1.000000
630,103.737399,5.0000,0.950000
640,92.407592,4.3000,0.950000
650,105.980968,4.7000,0.983333
660,67.821006,4.0000,0.890000
670,85.596022,3.7000,0.915476
680,82.254493,2.9000,0.876429
690,92.480513,4.7000,0.958929
700,114.540375,4.6000,0.975000
710,65.824275,4.3000,0.915714
720,88.396938,5.1000,0.950000
730,109.573157,4.7000,0.966667
740,94.260986,4.1000,0.887500
750,88.257014,4.2000,0.945833
760,89.292759,4.6000,0.934167
770,95.542659,5.0000,0.921429
780,92.723574,3.0000,0.950000
790,57.950949,4.0000,0.895833
800,84.027950,4.3000,0.917500
810,106.222642,3.6000,0.950000
820,112.919473,4.3000,0.960714
830,88.682691,3.2000,0.883333
840,109.207824,4.6000,0.963333
850,4.686746,3.1000,0.752381
860,27.914221,4.8000,0.789762
870,33.995052,4.4000,0.860714
880,36.496922,3.1000,0.792381
890,45.349374,3.9000,0.885714
900,69.167694,3.1000,0.791667
910,9.031822,3.1000,0.711190
920,29.618759,4.1000,0.774524
930,40.210207,4.4000,0.781667
940,52.215608,3.3000,0.813333
950,69.553236,4.8000,0.919881
960,123.176139,3.9000,0.985714
970,55.977257,2.9000,0.719048
980,67.926765,4.4000,0.950833
990,88.725282,3.5000,0.879167
1000,102.679750,4.4000,0.921429
1010,101.782059,2.8000,0.975000
1020,122.829533,5.1000,1.000000
1030,92.051805,4.7000,0.945833
1040,55.169896,4.8000,0.914762
1050,-1.022145,4.5000,0.844881
1060,80.422212,3.5000,0.875000
1070,98.999867,4.8000,0.958333
1080,69.426599,3.9000,0.829048
1090,116.493435,3.6000,0.960714
1100,95.124346,4.8000,0.908571
1110,128.779092,5.2000,0.983333
1120,93.325479,4.5000,0.966667
1130,67.039200,4.1000,0.919048
1140,74.489875,3.9000,0.914762
