episode,avg_reward,avg_found_sources,avg_found_ratio
10,6.522094,1.1000,0.249167
20,13.045188,2.5000,0.505238
30,-3.184666,2.2000,0.462262
40,25.951163,2.6000,0.589167
50,-13.860158,2.5000,0.488333
60,44.343806,3.2000,0.720119
70,18.197859,3.2000,0.632262
80,-2.023424,2.9000,0.609405
90,11.970930,3.6000,0.700000
100,-17.921901,2.5000,0.457500
110,43.277409,3.5000,0.719643
120,61.799902,3.7000,0.805000
130,31.338664,3.1000,0.685714
140,-15.977320,3.9000,0.740000
150,75.280543,4.7000,0.913333
160,41.007518,3.5000,0.808333
170,99.287906,3.1000,0.933333
180,80.745115,3.5000,0.935714
190,59.559267,2.8000,0.783333
200,88.817286,3.7000,0.930000
210,81.971147,5.7000,0.970833
220,78.155021,4.3000,0.901429
230,72.568056,3.3000,0.845714
240,84.581217,3.5000,0.900000
250,88.573085,3.7000,0.950000
260,99.972688,3.7000,0.952381
270,100.753172,4.2000,0.950000
280,42.882819,4.9000,0.877500
290,68.857413,3.5000,0.920833
300,76.815385,3.9000,0.876667
310,85.275094,5.2000,0.874881
320,76.564353,4.1000,0.837500
330,65.662602,4.0000,0.888333
340,51.680670,3.6000,0.841667
350,36.239707,3.4000,0.696071
360,60.025395,4.1000,0.838929
370,11.227583,2.0000,0.434167
380,13.450672,2.2000,0.537500
390,37.178908,2.3000,0.657500
400,64.267991,2.8000,0.704286
410,-56.020558,2.2000,0.459167
420,41.147028,4.7000,0.814881
430,33.497244,2.8000,0.804048
440,0.557961,3.6000,0.813333
450,66.369515,3.6000,0.920833
460,0.464384,2.8000,0.718333
470,62.053741,3.3000,0.795000
480,24.333163,3.8000,0.750000
490,38.806112,3.4000,0.721310
500,76.236557,3.5000,0.954762
510,72.251631,3.6000,0.816667
520,73.520964,3.8000,0.829167
530,127.485611,4.4000,0.975000
540,74.770035,4.3000,0.898095
550,100.637536,4.8000,0.970833
560,56.499647,4.5000,0.838095
570,71.268660,4.7000,0.892262
580,94.784930,4.2000,0.933333
590,100.517146,4.2000,0.985714
600,101.326926,3.3000,0.960714
610,100.632893,3.4000,0.950000
620,105.501120,3.9000,0.966667
630,114.677802,4.8000,0.960000
640,58.956242,4.6000,0.804167
650,33.399683,4.4000,0.763095
660,59.478377,3.2000,0.663333
670,12.230957,2.2000,0.409524
680,29.503229,2.9000,0.650238
690,39.869749,3.3000,0.696667
700,73.623581,4.9000,0.844048
710,78.375333,4.1000,0.892857
720,101.539105,3.9000,0.910714
730,45.050386,4.4000,0.741071
740,8.739300,3.1000,0.731667
750,-28.655266,2.7000,0.514286
760,53.848173,3.2000,0.841667
770,62.553273,3.2000,0.858333
780,66.316790,4.6000,0.931548
790,34.041791,4.6000,0.798810
800,64.439910,4.7000,0.931548
810,65.398351,4.5000,0.915714
820,122.813432,3.9000,0.966667
830,79.707910,4.9000,0.937500
840,97.376529,5.2000,0.953214
850,104.140180,4.7000,0.950000
860,104.731329,4.5000,0.933333
870,94.201990,5.9000,0.950000
880,104.319955,4.2000,0.963333
890,67.030196,4.1000,0.904167
900,120.479735,5.4000,0.966667
910,111.764588,4.4000,0.973214
920,135.007595,5.3000,1.000000
930,127.806200,3.8000,1.000000
940,113.780183,4.5000,0.950000
950,126.774350,4.3000,1.000000
960,113.694335,3.3000,0.941667
970,122.281701,5.2000,0.965714
980,68.085945,4.4000,0.937500
990,118.628543,5.2000,0.966667
1000,123.725650,5.1000,0.987500
1010,107.543438,4.0000,0.985714
1020,101.253462,4.7000,0.933333
1030,117.812469,5.2000,1.000000
1040,120.040232,4.0000,1.000000
1050,73.023504,2.2000,0.850000
1060,112.519589,4.5000,0.973214
1070,101.349936,3.8000,0.987500
1080,71.104138,3.0000,0.835714
1090,56.356975,3.3000,0.906429
1100,55.944767,3.9000,0.873333
1110,64.483934,3.7000,0.885000
1120,89.486712,3.9000,0.925000
1130,101.101603,4.1000,0.966667
1140,83.123485,3.7000,0.930357
1150,133.352430,4.9000,1.000000
1160,130.952944,5.0000,1.000000
1170,87.834837,3.8000,0.966667
1180,116.785003,3.6000,1.000000
1190,78.721044,4.8000,0.920833
1200,75.361524,5.6000,0.939881
1210,77.806100,4.7000,0.932143
1220,106.388623,5.0000,0.975000
1230,125.202662,3.9000,1.000000
1240,108.427684,4.8000,0.975000
1250,112.908461,4.5000,0.980000
1260,129.822653,4.9000,0.980000
1270,140.826114,5.1000,1.000000
1280,127.124931,4.7000,1.000000
1290,102.760141,4.6000,0.975000
1300,-28.044917,4.1000,0.730595
1310,51.955472,3.5000,0.896667
1320,76.120306,4.7000,0.915476
1330,66.825757,4.7000,0.923810
1340,98.854622,3.6000,0.925000
1350,75.004349,4.1000,0.888333
1360,91.552332,5.3000,0.930000
1370,80.252702,4.1000,0.863333
1380,105.621573,4.5000,0.910714
1390,81.605096,4.6000,0.913095
1400,90.579627,3.8000,0.963333
1410,20.890007,4.3000,0.788095
1420,112.682395,4.0000,0.950000
1430,33.828397,3.9000,0.830000
1440,37.689122,3.9000,0.839167
1450,128.191916,4.2000,1.000000
1460,24.888289,4.2000,0.850000
1470,107.188416,4.6000,0.966667
1480,113.540518,4.3000,0.987500
1490,122.537863,4.2000,0.983333
1500,94.157517,5.0000,0.967500
1510,124.037813,5.2000,0.985714
1520,39.407469,3.8000,0.908333
1530,74.109196,4.4000,0.908333
1540,126.033253,4.6000,0.983333
1550,94.104229,4.6000,0.962500
1560,77.947320,4.4000,0.860000
1570,12.072388,4.9000,0.744524
1580,-7.706289,3.7000,0.643690
1590,16.335905,3.7000,0.771667
1600,45.841999,3.4000,0.785714
1610,67.165856,3.3000,0.850714
1620,55.031642,3.2000,0.827381
1630,39.583694,3.3000,0.805000
1640,20.978454,3.8000,0.723214
1650,69.667217,3.8000,0.851667
1660,65.869115,4.0000,0.865714
1670,103.698974,3.9000,0.946667
1680,91.919327,3.9000,0.923333
1690,96.701178,4.5000,0.966667
1700,128.452019,4.2000,1.000000
1710,117.146424,4.9000,0.955000
1720,79.654109,4.7000,0.927381
1730,50.182482,5.0000,0.810714
1740,35.808023,3.2000,0.817381
1750,45.242289,3.8000,0.879762
1760,48.919353,4.0000,0.908333
1770,42.356827,4.5000,0.829762
1780,54.226282,3.5000,0.789762
1790,26.000462,4.5000,0.761310
1800,35.317937,3.2000,0.776190
1810,28.605720,4.5000,0.710595
1820,20.907883,3.9000,0.847500
1830,24.509296,3.9000,0.750595
1840,26.762558,4.4000,0.829167
1850,7.018200,4.1000,0.741190
1860,93.547007,3.7000,0.859048
1870,50.150026,4.1000,0.804762
1880,-4.771545,4.3000,0.810714
1890,91.725238,4.4000,0.940714
1900,45.510068,4.4000,0.873214
1910,36.705216,4.8000,0.765595
1920,-2.718676,2.9000,0.719048
1930,10.332675,3.3000,0.715714
1940,25.666144,4.4000,0.775595
1950,52.048059,2.8000,0.809524
1960,83.967904,3.8000,0.810000
1970,51.616381,4.0000,0.896667
1980,35.688640,3.8000,0.684643
1990,34.391520,3.9000,0.710595
2000,77.043188,3.7000,0.879167
2010,112.490828,3.7000,0.896429
2020,28.792449,3.1000,0.689167
2030,30.687246,2.8000,0.760714
2040,62.281899,2.9000,0.863333
2050,-13.575129,2.9000,0.654762
2060,0.504338,4.5000,0.779048
2070,5.492340,4.1000,0.769048
2080,42.066989,3.4000,0.803571
2090,109.979332,4.2000,0.937500
2100,81.809507,3.0000,0.913333
2110,-9.618822,5.0000,0.863095
2120,83.909379,3.9000,0.852381
2130,50.858031,4.4000,0.876429
2140,61.820995,4.1000,0.919881
2150,79.645822,5.1000,0.942262
2160,64.269178,3.2000,0.853214
2170,101.974424,4.2000,0.935714
2180,75.525126,4.3000,0.920000
2190,74.759223,3.6000,0.823214
2200,19.597675,3.8000,0.830000
2210,110.478599,4.9000,0.912500
2220,96.366846,5.1000,0.952381
