episode,avg_reward
10,8.163490
20,-9.874563
30,16.252734
40,12.335940
50,-26.467360
60,14.970494
70,12.977940
80,14.679348
90,-63.176003
100,12.974361
110,-29.414179
120,15.548629
130,18.093167
140,15.733255
150,4.275491
160,13.520437
170,8.650221
180,12.460095
190,13.265161
200,3.681517
210,5.342402
220,-19.985373
230,0.301695
240,13.210222
250,0.757115
260,18.802949
270,13.718751
280,-19.297259
290,19.622892
300,-28.003684
310,-31.309320
320,17.417880
330,10.418365
340,13.299558
350,13.571545
360,1.695716
370,-18.141233
380,19.325987
390,2.652721
400,15.364962
410,19.061859
420,8.761352
430,5.242443
440,11.946722
450,15.938571
460,9.470954
470,-61.449653
480,4.347487
490,-7.146667
500,-17.873031
510,19.365870
520,18.486624
530,20.228663
540,17.755946
550,-6.156733
560,21.967578
570,15.576062
580,15.089986
590,17.917748
600,-4.494389
610,19.760566
620,-6.508361
630,10.804929
640,7.946691
650,19.170190
660,19.330025
670,16.993821
680,1.774944
690,-5.103594
700,13.914861
710,16.583436
720,15.574323
730,14.096250
740,-0.346626
750,14.643557
760,-33.849709
770,19.840160
780,-19.923944
790,13.116383
800,16.215571
810,14.183293
820,16.341893
830,8.163681
840,12.954497
850,13.642223
860,-21.116887
870,18.092856
880,10.783246
890,12.551975
900,12.087905
910,13.420047
920,12.425213
930,-3.206631
940,17.018801
950,-12.570535
960,6.713990
970,14.066917
980,8.701621
990,-3.431183
1000,14.318109
1010,23.500029
1020,-13.943104
1030,24.721930
1040,15.359866
1050,14.583572
1060,-11.174422
1070,-11.742362
1080,-0.614319
1090,-1.338645
1100,4.334369
1110,15.990558
1120,12.912384
1130,18.781216
1140,-3.413291
1150,15.645670
1160,11.844160
1170,12.753179
1180,17.768646
1190,23.316024
1200,20.374521
1210,19.016960
1220,-39.354202
1230,9.707635
1240,21.139458
1250,21.660283
1260,19.029464
1270,-20.481021
1280,15.263434
1290,19.279161
1300,-4.270304
1310,17.022267
1320,-29.269637
1330,19.710448
1340,-2.072249
1350,16.621140
1360,3.131509
1370,18.788635
1380,11.564594
1390,-1.116929
1400,15.398316
1410,12.211850
1420,19.499696
1430,-6.599635
1440,19.215682
1450,-12.028576
1460,22.048684
1470,15.286121
1480,18.475504
1490,12.900955
1500,22.739933
1510,5.675387
1520,20.392126
1530,15.180643
1540,12.815291
1550,20.067978
1560,-9.809002
1570,-20.303978
1580,17.436795
1590,11.424533
1600,19.200540
1610,17.995057
1620,2.043933
1630,11.262881
1640,-3.886712
1650,18.908571
1660,9.089665
1670,11.794554
1680,14.023479
1690,-6.339981
1700,-4.807281
1710,15.605880
1720,24.788464
1730,16.341399
1740,14.167829
1750,9.739343
1760,10.850851
1770,23.837028
1780,18.782128
1790,23.896608
1800,16.466806
1810,10.387415
1820,-11.505950
1830,20.467727
1840,19.473747
1850,-3.150114
1860,-11.874480
1870,2.951627
1880,13.906503
1890,17.527428
1900,7.796758
1910,-22.660439
1920,26.065141
1930,14.975297
1940,8.745012
1950,13.476054
1960,23.210324
1970,22.308445
1980,1.420734
1990,6.002069
2000,14.485242
2010,-13.537092
2020,22.676608
2030,10.970785
2040,26.546090
2050,15.637454
2060,13.623558
2070,17.608289
2080,15.799027
2090,24.314992
2100,24.541938
2110,7.273015
2120,-7.114376
2130,9.762459
2140,20.722477
2150,18.037250
2160,22.630542
2170,25.146523
2180,6.986668
2190,18.072474
2200,6.193611
2210,9.068594
2220,10.458142
2230,16.603078
2240,-29.124019
2250,13.834047
2260,19.651136
2270,5.065836
2280,14.788671
2290,18.099778
2300,2.844843
2310,11.076562
2320,12.051313
2330,-3.207198
2340,17.497163
2350,21.079911
2360,14.259307
2370,-3.104666
2380,17.272306
2390,-0.620435
2400,23.337213
2410,18.852050
2420,4.928244
2430,7.167593
2440,10.632073
2450,15.520162
2460,19.932548
2470,19.189032
2480,10.570969
2490,22.366766
2500,22.590945
2510,21.248788
2520,5.750867
2530,20.818386
2540,15.172177
2550,15.122235
2560,17.529570
2570,5.502365
2580,-2.188242
2590,19.620619
2600,-3.808174
2610,20.083713
2620,12.605548
2630,8.025751
2640,18.788190
2650,22.333099
2660,16.604526
2670,23.415800
2680,-10.568787
2690,15.029755
2700,17.534103
2710,21.660913
2720,22.279701
2730,21.620280
2740,19.017343
2750,22.618873
2760,14.152035
2770,20.665818
2780,16.092652
2790,16.278885
2800,13.494538
2810,-10.868010
2820,-15.603683
2830,17.152596
2840,10.700823
2850,-0.401006
2860,9.389585
2870,7.822875
2880,19.633972
2890,17.812550
2900,11.743674
2910,19.876683
2920,16.588344
2930,21.199300
2940,19.362569
2950,8.850798
2960,12.597812
2970,-27.572667
2980,5.056785
2990,14.696189
3000,21.723374
3010,17.364489
3020,-4.693544
3030,5.709672
3040,11.064281
3050,13.640555
3060,14.316668
3070,24.834730
3080,18.690591
3090,7.693079
3100,18.556576
3110,16.470348
3120,23.817809
3130,17.781109
3140,13.550251
3150,5.229384
3160,22.725724
3170,14.809353
3180,15.093053
3190,13.061585
3200,22.539428
3210,7.236658
3220,14.252322
3230,13.337851
3240,19.904429
3250,9.009543
3260,14.320691
3270,16.250255
3280,18.384910
3290,9.608843
3300,-42.489163
3310,-11.042379
3320,18.036098
3330,8.013515
3340,22.346321
3350,-9.484362
3360,12.296171
3370,16.552496
3380,28.765652
3390,-9.858270
3400,-4.447017
3410,19.138252
3420,18.760162
3430,16.763794
3440,-18.925799
3450,11.758242
3460,17.981907
3470,17.176618
3480,8.439679
3490,2.737750
3500,15.867662
3510,15.572112
3520,15.186337
3530,2.384919
3540,22.414895
3550,-5.195637
3560,12.680499
3570,10.261578
3580,16.211738
3590,8.592018
3600,12.427105
3610,19.020290
