episode,avg_reward
10,15.981358
20,13.062437
30,30.819036
40,22.819905
50,26.312549
60,23.313727
70,22.930374
80,23.213071
90,-2.111076
100,-69.639571
110,-17.974843
120,23.938911
130,19.142576
140,-26.266997
150,20.474598
160,20.174167
170,37.758216
180,-14.128334
190,27.907218
200,-76.520720
210,22.815631
220,25.448136
230,-3.573778
240,24.872033
250,26.946547
260,22.915565
270,27.625694
280,22.049510
290,18.682772
300,21.991141
310,28.046795
320,-29.070535
330,22.584411
340,28.595714
350,23.037269
360,-16.270257
370,21.398871
380,-34.930672
390,24.166152
400,26.840403
410,12.311073
420,-31.676982
430,-38.854319
440,19.636064
450,33.476819
460,24.546573
470,25.433783
480,26.410886
490,28.853278
500,-39.632590
510,-23.818338
520,-66.201519
530,25.550519
540,28.207240
550,-51.761801
560,23.780761
570,26.585513
580,23.335956
590,28.722509
600,-59.551985
610,29.434430
620,-24.784846
630,-23.154366
640,22.844884
650,-18.843697
660,35.968955
670,30.651251
680,26.019311
690,23.109137
700,27.159211
710,-22.044720
720,26.688198
730,-24.979838
740,24.937009
750,30.190307
760,-70.489999
770,26.889067
780,-20.482554
790,28.240457
800,-19.313168
810,-19.909898
820,-15.917054
830,-23.524379
840,30.598221
850,27.800857
860,21.199634
870,-24.935092
880,-65.051676
890,19.545908
900,23.363404
910,23.497456
920,26.496611
930,25.971922
940,21.578001
950,-24.037553
960,28.155393
970,22.447659
980,-11.942895
990,-23.625599
1000,-22.997557
1010,30.107892
1020,22.583105
1030,30.388857
1040,21.299261
1050,25.898429
1060,26.810919
1070,25.971491
1080,-19.302291
1090,24.129971
1100,-18.899713
1110,-17.609309
1120,-27.572158
1130,32.168301
1140,30.797687
1150,22.202248
1160,-16.436278
1170,25.942207
1180,-22.802309
1190,-22.703425
1200,21.196333
1210,25.519965
1220,-24.198677
1230,24.620560
1240,30.756136
1250,27.730064
1260,24.863283
1270,32.117949
1280,22.900091
1290,31.340757
1300,-27.828745
1310,29.850799
1320,29.321721
1330,-9.957663
1340,27.298103
1350,30.212943
1360,21.715075
1370,23.430695
1380,-18.215279
1390,24.982233
1400,24.032546
1410,28.437507
1420,-17.005605
1430,29.339536
1440,20.909129
1450,-16.965091
1460,-27.783148
1470,29.222637
1480,26.535004
1490,22.765993
1500,-58.079926
1510,22.866527
1520,26.065438
1530,30.318856
1540,26.073900
1550,-22.805565
1560,-21.490148
1570,-27.464757
1580,-70.126144
1590,20.003964
1600,21.917574
1610,-68.767266
1620,21.821788
1630,23.126102
1640,-20.308803
1650,-41.896482
1660,29.167566
1670,-30.222572
1680,22.346079
1690,-0.054053
1700,23.902000
1710,-2.892018
1720,26.364364
1730,27.844274
1740,20.916094
1750,-25.070776
1760,22.540849
1770,31.834980
1780,-38.456818
1790,29.704813
1800,-17.431328
1810,22.589240
1820,26.246088
1830,-29.781144
1840,-18.622450
1850,24.701962
1860,27.950032
1870,-89.744714
1880,-21.061505
1890,-28.818211
1900,-25.070968
1910,41.655367
1920,-15.804960
1930,29.828949
1940,31.679215
1950,-16.401223
1960,32.310471
1970,-68.755927
1980,25.524321
1990,-22.135238
2000,28.939339
2010,-17.468919
2020,-45.960661
2030,24.806874
2040,31.538633
2050,-59.287403
2060,22.875131
2070,24.030995
2080,-27.200819
2090,23.957496
2100,20.777101
2110,-23.517388
2120,-65.016225
2130,23.699886
