episode,avg_reward,avg_found_sources,avg_found_ratio
10,2.025551,1.0000,0.275000
20,-10.745416,1.1000,0.233333
30,-40.428257,1.0000,0.202976
40,-15.892889,1.2000,0.375000
50,-28.953995,0.9000,0.118452
60,-7.267607,1.4000,0.377500
70,2.463719,0.7000,0.151667
80,14.432679,0.9000,0.242857
90,34.927446,1.2000,0.308333
100,7.425237,0.7000,0.144167
110,18.840876,1.7000,0.337857
120,18.647804,1.6000,0.358929
130,-7.323500,1.1000,0.281667
140,9.433497,1.1000,0.220000
150,7.903030,1.5000,0.330238
160,16.842921,1.0000,0.260000
170,-40.433705,1.0000,0.270833
180,18.996991,0.9000,0.204286
190,-48.680677,1.1000,0.166786
200,-20.248722,0.7000,0.180952
210,18.172821,0.8000,0.133333
220,-0.420919,1.2000,0.276905
230,-26.000270,0.9000,0.179167
240,-77.565308,0.9000,0.151190
250,-1.202522,1.2000,0.312500
260,16.970864,1.7000,0.308333
270,3.135634,1.2000,0.220000
10,2.025551,1.0000,0.275000
20,-10.745416,1.1000,0.233333
30,-40.428257,1.0000,0.202976
40,-15.892889,1.2000,0.375000
50,-28.953995,0.9000,0.118452
60,-7.267607,1.4000,0.377500
70,2.463719,0.7000,0.151667
80,14.432679,0.9000,0.242857
90,34.927446,1.2000,0.308333
100,7.425237,0.7000,0.144167
110,18.840876,1.7000,0.337857
120,18.647804,1.6000,0.358929
130,-7.323500,1.1000,0.281667
140,9.433497,1.1000,0.220000
150,7.903030,1.5000,0.330238
160,16.842921,1.0000,0.260000
170,-40.433705,1.0000,0.270833
180,18.996991,0.9000,0.204286
190,-48.680677,1.1000,0.166786
200,-20.248722,0.7000,0.180952
210,18.172821,0.8000,0.133333
220,-0.420919,1.2000,0.276905
230,-26.000270,0.9000,0.179167
240,-77.565308,0.9000,0.151190
250,-1.202522,1.2000,0.312500
260,16.970864,1.7000,0.308333
270,3.135634,1.2000,0.220000
280,-17.085365,1.1000,0.222619
290,43.725723,1.1000,0.186786
300,26.366434,1.1000,0.173333
310,15.055869,0.7000,0.264286
320,-13.091304,1.5000,0.287381
330,-11.605468,0.9000,0.197024
340,-4.098129,1.0000,0.163690
350,-48.348005,1.6000,0.255833
360,-40.269485,0.7000,0.164286
370,-81.618963,1.1000,0.165833
380,14.693170,1.5000,0.246429
390,16.018111,1.4000,0.337500
400,-6.907065,0.8000,0.133333
410,2.626873,0.9000,0.142857
420,7.554586,0.6000,0.237500
430,18.140891,1.4000,0.304286
440,-38.644892,0.7000,0.251667
450,-66.282620,0.6000,0.128333
460,-80.553780,1.6000,0.311667
470,-28.241636,0.5000,0.086905
