episode,avg_reward
10,16.004762
20,7.945133
30,19.677622
40,25.995334
50,30.809094
60,-0.591043
70,27.875498
80,19.724115
90,23.073015
100,28.593705
110,-20.060725
120,-0.767372
130,-2.291286
140,20.686012
150,6.231287
160,32.923304
170,-5.812556
180,25.786812
190,3.672079
200,22.247549
210,4.132161
220,25.322199
230,22.277424
240,27.489368
250,33.017038
260,9.428214
270,23.787652
280,10.830226
290,22.225595
300,28.354307
310,25.998842
320,25.467553
330,14.195931
340,-1.672835
350,6.643398
360,7.788093
370,6.792151
380,13.181292
390,24.680478
400,27.592760
410,28.304011
420,0.984181
430,-10.899624
440,25.383137
450,17.702104
460,19.647847
470,22.196020
480,-18.662605
490,-14.971100
500,12.373496
510,-24.919557
520,11.191853
530,21.786936
540,1.245448
550,11.608918
560,23.883322
570,14.026088
580,22.553419
590,-4.588063
600,18.539424
610,15.977243
620,-25.820972
630,-44.528473
640,0.207716
650,8.894074
660,24.702006
670,-18.832862
680,13.239748
690,29.170228
700,-18.124524
710,18.887086
720,22.330208
730,17.586633
740,-0.644182
750,16.122485
760,16.850129
770,12.293305
780,20.602282
790,34.363687
800,26.369327
810,21.165351
820,19.434792
830,31.837509
840,16.518442
850,-25.394566
860,7.284735
870,26.154855
880,25.643263
890,31.003015
900,24.965041
910,12.150536
920,13.452243
930,25.386430
940,5.997425
950,27.162739
960,20.387927
970,19.197224
980,26.603400
990,3.441910
1000,18.839025
1010,19.013237
1020,21.027013
1030,21.984419
1040,-15.051726
1050,19.386039
1060,25.650740
1070,16.967144
1080,29.952428
1090,-3.000590
1100,28.223129
1110,26.316810
1120,26.158462
1130,26.857536
1140,16.342398
1150,22.357880
1160,27.100505
1170,25.067500
1180,16.862278
1190,20.550644
1200,23.707491
1210,20.586205
1220,1.686269
1230,1.821386
1240,27.146660
1250,3.593480
1260,14.238050
1270,20.856589
1280,19.752686
1290,16.500514
1300,-43.414927
1310,14.125398
1320,15.748178
1330,20.520847
1340,24.037697
1350,8.861821
1360,-11.675416
1370,30.247352
1380,1.914345
1390,0.149129
1400,-3.694920
1410,16.978814
1420,11.790103
1430,22.083702
1440,27.327371
1450,-2.963966
1460,31.655941
1470,21.403596
1480,0.596792
1490,4.539418
1500,20.581774
1510,17.356632
1520,-0.418515
1530,23.142310
1540,-20.691816
1550,25.156093
1560,-8.024762
1570,29.601733
1580,16.679121
1590,-10.144269
1600,28.767927
1610,-4.548466
1620,27.382708
1630,17.660812
1640,14.369570
1650,19.167765
1660,24.253167
1670,32.754746
1680,19.861585
1690,-20.953553
1700,15.644155
1710,33.378248
1720,30.986643
1730,24.433541
1740,28.271495
1750,7.628642
1760,14.901007
1770,34.151826
1780,28.956044
1790,16.432830
1800,7.378119
1810,23.319259
1820,27.794271
1830,16.715928
1840,11.383490
1850,26.865130
1860,-26.741385
1870,30.523414
1880,24.676388
1890,23.421675
1900,-1.611151
1910,-14.345206
1920,33.746381
1930,25.558981
1940,20.165068
1950,25.580313
1960,25.953653
1970,4.225552
1980,25.300370
1990,22.788782
2000,28.400418
2010,32.067253
2020,27.000037
2030,12.314131
2040,20.945574
2050,29.515097
2060,23.194803
2070,22.405092
2080,22.707271
2090,-40.430899
2100,20.399645
2110,11.415857
2120,14.181109
2130,19.051195
2140,17.544137
2150,8.544277
2160,17.924019
2170,16.599979
2180,24.604975
2190,18.431016
2200,-6.640377
2210,19.723247
2220,7.851801
2230,19.376729
2240,1.273377
2250,22.279431
2260,15.690629
2270,-30.585321
2280,25.836290
2290,29.544279
2300,18.607769
2310,-10.967685
2320,26.676797
2330,-13.220197
2340,10.539498
2350,31.021138
2360,13.281987
2370,-9.351008
2380,25.623024
2390,-22.445092
2400,18.568049
2410,8.473067
2420,0.626731
2430,29.266319
2440,24.529161
2450,31.548149
2460,24.360547
2470,2.476401
2480,25.163488
2490,-5.910942
2500,20.396763
2510,12.169095
2520,21.404565
2530,13.069133
2540,22.431574
2550,-42.461850
2560,-8.564534
2570,16.781643
2580,18.146739
2590,5.420411
2600,28.913220
2610,26.899003
2620,-12.401697
2630,17.462300
2640,35.348915
2650,-6.151718
2660,9.882341
2670,23.205790
2680,14.399621
2690,2.424375
2700,5.236896
2710,21.912687
2720,7.376607
2730,27.691582
2740,-12.526448
2750,16.056592
2760,3.074568
2770,30.024466
2780,-27.061648
2790,21.370571
2800,19.086066
2810,21.484364
2820,-17.721919
2830,6.698506
2840,23.806757
2850,-7.027763
2860,25.710978
2870,26.537753
2880,32.911336
2890,36.929618
2900,13.575772
2910,21.479232
2920,33.677987
2930,31.554270
2940,-30.267938
2950,17.619298
2960,16.298880
2970,38.864840
2980,23.386484
2990,35.818455
3000,20.749338
3010,23.949701
3020,32.208782
3030,23.125182
3040,9.676062
3050,12.154879
3060,25.042709
3070,18.101377
3080,-0.459325
3090,25.649369
3100,28.936666
3110,28.083500
3120,35.086027
3130,-0.764260
3140,-3.792894
3150,21.398391
3160,3.589322
3170,-9.571306
3180,15.557709
3190,14.344244
3200,27.413621
3210,14.132420
3220,25.002858
3230,29.788259
3240,26.130659
3250,16.003667
3260,18.829564
3270,21.313148
3280,29.954558
3290,23.614697
3300,32.592938
3310,0.200852
3320,-4.223366
3330,22.580859
3340,11.172851
3350,22.825729
3360,25.270232
3370,16.185183
3380,18.963748
3390,21.456022
3400,27.975826
3410,4.235815
3420,28.208827
3430,33.699438
3440,-1.741924
3450,31.945811
3460,21.695604
3470,27.275041
3480,8.127662
3490,23.010405
3500,18.325972
3510,22.358729
3520,21.009520
3530,28.493368
3540,12.832162
3550,19.424050
3560,-5.312150
3570,15.893702
3580,18.588682
3590,8.574944
3600,3.243278
3610,19.423553
3620,10.211498
3630,41.909576
3640,9.966982
3650,8.627023
3660,29.372700
3670,5.686978
3680,18.464769
3690,23.849527
3700,29.596454
3710,22.846393
3720,23.764076
3730,31.710110
3740,13.840307
3750,-0.665667
3760,23.207228
3770,33.261581
3780,25.258117
3790,22.654810
3800,25.070890
3810,25.578678
3820,-11.314123
3830,30.043776
3840,41.361961
3850,11.542127
3860,49.804882
3870,17.347258
3880,31.263292
3890,11.606649
3900,25.491166
3910,36.110877
3920,-7.431367
3930,24.726521
3940,-57.769148
3950,-23.683415
3960,19.859994
3970,-13.068902
3980,13.497866
3990,25.535350
4000,24.819192
4010,26.692524
4020,14.765559
4030,0.681732
4040,24.430530
4050,0.011157
4060,28.043660
4070,20.490421
4080,22.874697
4090,27.442611
4100,31.122679
4110,22.071405
4120,11.654801
4130,15.970157
4140,28.408014
4150,15.059148
4160,24.787371
4170,10.818224
4180,-39.915954
4190,23.671039
4200,22.514076
4210,33.776708
4220,10.480139
4230,13.241924
4240,-3.181867
4250,30.060129
4260,26.109847
4270,5.593164
4280,17.087928
4290,37.129003
4300,24.577147
4310,31.342683
4320,25.680547
4330,-3.069873
4340,15.748139
4350,1.144461
4360,-0.212700
4370,31.185878
4380,-19.905095
4390,35.762133
4400,20.201802
4410,27.379336
4420,2.676071
4430,27.734303
4440,-1.068459
4450,25.919364
4460,26.951392
4470,13.337333
4480,24.966476
4490,36.682566
4500,25.798580
4510,24.505255
4520,20.239544
4530,-45.979113
4540,5.420112
4550,9.311891
4560,-5.524947
4570,17.935821
4580,26.699213
4590,24.434377
4600,12.906856
4610,27.600000
4620,18.965941
4630,23.636675
4640,8.915869
4650,17.143294
4660,5.870488
4670,15.369306
4680,14.600177
4690,22.799344
4700,7.796924
