episode,avg_reward,avg_found_sources
1170,25.678703,0.3000
1180,-48.335510,0.3000
1190,28.352907,0.2000
1200,36.817018,0.1000
1210,40.336990,0.3000
1220,26.174376,0.2000
1230,-13.866803,0.4000
1240,-22.356343,0.1000
1250,28.107487,0.2000
1260,27.882471,0.3000
1270,33.414006,0.2000
1280,29.313422,0.1000
1290,28.891532,0.1000
1300,25.926805,0.4000
1310,32.139401,0.3000
1320,30.667663,0.1000
1330,-14.387585,0.0000
1340,32.279192,0.0000
1350,34.569458,0.2000
1360,41.474622,0.8000
1370,19.105629,0.0000
1380,21.510428,0.1000
1390,-16.620547,0.2000
1400,-9.798470,0.2000
1410,2.367729,0.1000
1420,33.145946,0.2000
10,-25.457926,1.1000
20,12.504047,0.7000
30,-38.288752,0.4000
40,12.709800,0.8000
50,7.466268,0.4000
60,13.346989,0.8000
70,9.162888,0.4000
80,8.480584,0.8000
90,13.719156,0.8000
100,10.203372,0.4000
110,5.644073,0.2000
120,-71.138570,0.5000
130,8.713547,0.7000
140,17.237205,1.3000
150,27.244882,0.9000
160,13.639583,0.7000
170,10.060214,0.5000
180,13.861670,0.7000
190,15.739394,0.3000
200,6.719753,0.3000
210,-88.587924,0.3000
220,15.196554,0.9000
230,21.610800,0.8000
240,-87.133388,0.4000
250,6.948294,0.6000
260,14.991267,0.8000
270,6.561890,0.7000
280,5.681467,0.1000
290,-156.876967,0.8000
300,5.706015,0.4000
310,-64.588027,0.6000
320,5.301532,0.8000
330,18.796271,1.0000
340,-167.039625,0.7000
350,8.857887,0.7000
360,-84.850863,0.4000
370,-86.181070,0.5000
380,8.422061,0.4000
390,14.959113,0.5000
400,13.154536,0.5000
410,29.785310,0.9000
420,5.285643,0.2000
430,6.032895,0.3000
440,15.681305,0.6000
450,-86.380001,0.5000
460,8.642827,0.4000
470,7.804163,0.5000
480,12.522001,0.6000
490,12.960994,0.4000
500,8.731618,0.2000
510,13.477914,0.5000
520,-78.014965,0.7000
530,11.777408,0.5000
540,9.022232,0.4000
550,-84.991286,0.4000
560,16.417749,0.9000
570,6.645845,0.3000
580,9.366944,0.6000
590,13.068773,0.9000
600,-81.906561,0.7000
610,4.745839,0.2000
620,12.062291,0.7000
630,10.527715,0.9000
640,8.387436,0.5000
650,8.461112,0.6000
660,15.005781,0.8000
670,1.240513,0.0000
680,-77.474575,0.3000
690,11.004828,0.7000
700,-88.286347,0.5000
710,9.712433,0.6000
720,13.782889,0.9000
730,5.772544,0.1000
740,5.436571,0.2000
750,13.116703,0.5000
760,4.622145,0.3000
770,-90.714029,0.3000
780,6.301424,0.3000
790,-71.726816,0.6000
800,19.977070,0.8000
810,7.140578,0.3000
820,-91.158988,0.2000
830,7.201695,0.3000
840,6.028262,0.2000
850,11.590526,0.4000
860,13.549668,0.7000
870,-71.660647,0.2000
880,7.408508,0.3000
890,11.411577,0.5000
900,10.337355,0.7000
910,-76.037728,0.8000
920,-84.773222,0.6000
930,5.076986,0.3000
940,12.044420,0.4000
950,11.000208,1.0000
960,12.066352,0.5000
970,9.375378,0.7000
980,8.548450,0.6000
990,15.446022,0.6000
1000,13.999752,0.4000
1010,-89.096784,0.3000
1020,-182.221050,0.4000
1030,9.214032,0.4000
1040,8.251536,0.3000
1050,15.108699,0.6000
1060,-67.546336,0.7000
1070,17.543371,0.5000
1080,18.611619,0.8000
1090,6.292792,0.6000
1100,7.966803,0.4000
1110,-71.741618,0.8000
1120,12.771312,0.3000
1130,3.659550,0.4000
1140,13.750132,0.4000
1150,-78.908355,0.6000
1160,5.351530,0.5000
1170,8.401192,0.7000
1180,-172.865291,0.6000
1190,15.593364,0.7000
1200,20.326790,1.3000
1210,9.485045,0.0000
1220,7.330198,0.5000
1230,17.811425,0.9000
1240,5.021858,0.4000
1250,9.050186,0.5000
1260,12.646107,0.6000
1270,10.730638,0.3000
1280,16.029576,0.8000
1290,5.611060,0.2000
1300,10.553359,0.5000
1310,6.061156,0.4000
1320,27.657872,0.9000
1330,13.702349,0.7000
1340,18.951299,0.4000
1350,15.750658,0.3000
1360,18.063613,1.1000
1370,2.351668,0.3000
1380,4.776380,0.6000
1390,13.335196,0.6000
1400,-74.133519,0.6000
1410,15.881110,0.9000
1420,17.287713,0.8000
1430,12.126508,0.6000
1440,8.732300,0.2000
1450,-83.071244,0.3000
1460,11.849908,0.2000
1470,11.094444,0.6000
1480,10.561845,0.4000
1490,14.589424,0.8000
1500,8.485453,0.8000
1510,1.858516,0.2000
1520,10.848382,0.8000
1530,-90.374153,0.3000
1540,13.986216,0.5000
1550,13.707488,0.7000
1560,11.766577,0.5000
1570,13.150514,1.0000
1580,19.838535,0.5000
1590,9.490533,0.4000
1600,12.570556,0.7000
1610,23.962790,0.6000
1620,8.187139,0.4000
1630,5.105421,0.4000
1640,8.103420,0.5000
1650,4.585519,0.4000
1660,20.329733,0.9000
1670,10.476506,0.1000
1680,0.991805,0.4000
1690,8.390214,0.2000
1700,8.069445,0.3000
1710,22.807517,0.8000
1720,24.782607,0.8000
1730,10.504539,0.8000
1740,6.911689,0.4000
1750,13.176974,0.5000
1760,9.197736,0.3000
1770,7.508794,0.6000
1780,12.260117,1.0000
1790,5.891830,0.2000
1800,7.752955,0.3000
1810,4.260966,0.6000
1820,10.550302,0.7000
1830,12.701119,0.7000
1840,8.329482,0.5000
1850,8.565466,0.3000
1860,10.517342,0.5000
1870,19.144687,0.2000
1880,7.781960,0.6000
1890,10.619472,0.2000
1900,15.198611,0.5000
1910,17.011133,0.9000
1920,14.071550,0.5000
1930,18.488315,0.5000
1940,8.326227,0.3000
1950,6.565249,0.6000
1960,-76.309547,0.7000
1970,7.241769,0.4000
1980,4.270779,0.6000
1990,16.581473,0.9000
2000,12.484556,0.6000
2010,10.753456,0.8000
2020,5.089175,0.6000
2030,10.475812,0.3000
2040,6.720818,0.5000
2050,13.557167,0.7000
2060,-61.627236,0.8000
2070,20.956301,0.7000
2080,20.684476,0.7000
2090,13.479738,0.6000
2100,10.775333,0.5000
2110,-80.771619,0.8000
2120,13.408353,0.5000
2130,9.528119,0.3000
2140,5.354954,0.6000
2150,4.814140,0.5000
2160,5.242420,0.3000
2170,13.234474,0.7000
2180,11.019680,0.7000
2190,10.078111,0.3000
2200,10.117255,0.7000
2210,-80.205856,0.3000
2220,12.759219,0.4000
2230,3.994969,0.3000
10,12.428045,1.0000
20,18.534088,1.3000
30,-3.793943,0.6000
40,14.199491,0.7000
50,8.939313,0.7000
60,-2.306928,0.6000
70,-5.624316,0.0000
80,18.293482,0.8000
90,11.754468,0.4000
100,1.552377,0.2000
110,9.826254,0.3000
120,9.821795,0.2000
130,8.983292,0.1000
140,9.462245,0.3000
150,4.734816,0.2000
160,27.393606,0.6000
170,4.243037,0.5000
180,1.445285,0.5000
190,20.661795,0.5000
200,14.678617,0.4000
210,8.822485,0.5000
220,14.800200,0.4000
230,12.292426,0.4000
240,13.281115,0.7000
250,14.212042,0.6000
260,17.077925,0.5000
270,15.612644,0.6000
280,14.966272,0.3000
290,7.229243,0.8000
300,24.820608,0.4000
310,23.375095,0.4000
320,12.553353,0.6000
330,27.848187,1.0000
340,14.025937,0.5000
350,-0.286692,0.1000
360,1.145153,0.5000
370,18.490154,0.7000
380,-2.608774,0.2000
390,-4.896308,0.6000
400,1.520185,0.4000
410,16.880748,0.5000
420,12.803311,0.4000
430,16.321397,0.8000
440,4.597117,0.3000
450,14.715519,0.6000
460,12.954935,0.4000
470,11.112566,0.3000
480,20.869599,0.5000
490,15.936487,0.2000
500,9.282789,0.4000
510,6.803027,0.5000
520,1.551278,0.5000
530,21.913768,0.4000
540,6.534678,0.4000
550,11.603987,0.9000
560,15.273785,0.4000
570,13.713451,0.8000
580,13.735933,0.4000
590,16.284368,0.5000
600,7.014305,0.5000
610,11.692978,0.5000
620,11.722730,0.2000
630,8.065308,0.2000
640,4.838580,0.6000
650,16.525715,0.8000
660,10.919635,0.5000
670,5.702443,0.1000
680,21.583644,0.5000
690,16.934873,0.8000
700,20.175855,0.5000
710,4.486122,0.2000
720,11.288848,0.3000
730,18.129689,0.7000
740,7.885900,0.5000
750,8.204016,0.3000
760,12.220294,0.4000
770,2.252344,0.3000
780,10.511769,0.4000
790,5.909684,0.6000
800,14.466174,0.3000
810,4.082346,0.6000
820,3.548325,0.3000
830,7.945239,0.4000
840,7.644637,0.3000
850,15.589307,0.6000
860,6.367122,0.2000
870,14.733809,0.2000
880,12.587340,0.2000
890,13.676216,0.8000
900,21.498571,0.4000
910,4.034842,0.8000
920,8.846835,0.3000
930,9.622638,0.4000
940,21.036641,0.4000
950,8.433381,0.4000
960,15.657797,0.6000
970,8.802150,0.3000
980,14.864132,0.7000
990,-1.456451,0.2000
1000,19.905964,0.7000
1010,2.390965,0.4000
1020,18.573103,0.5000
1030,18.953523,0.6000
1040,18.833873,0.7000
1050,12.418985,0.3000
1060,-9.199825,0.2000
1070,19.213728,0.3000
1080,17.933942,0.5000
1090,12.880627,0.6000
1100,-12.543757,0.0000
1110,15.511306,0.6000
1120,9.390829,0.2000
1130,17.459955,0.7000
1140,11.148629,0.4000
1150,-3.200365,0.6000
1160,3.686211,0.1000
1170,9.293501,0.2000
1180,22.528969,0.6000
1190,12.541162,0.4000
1200,22.680452,0.6000
1210,23.254073,0.3000
1220,11.117616,0.4000
1230,-11.543435,0.1000
1240,-5.078934,0.5000
1250,10.212097,0.2000
1260,12.670982,0.7000
1270,22.542182,0.7000
1280,11.143575,0.4000
1290,13.009396,0.4000
1300,10.521599,0.3000
1310,16.481297,0.3000
1320,3.197511,0.1000
1330,3.167832,0.4000
1340,13.307216,0.3000
1350,14.496422,0.4000
1360,33.629849,1.2000
1370,-1.146697,0.3000
1380,15.361708,0.3000
1390,5.781230,0.7000
1400,20.081793,0.7000
1410,3.013854,0.4000
1420,7.254311,0.7000
1430,9.177221,0.1000
1440,2.566278,0.5000
1450,14.232323,0.8000
1460,0.490372,0.1000
1470,6.205079,0.4000
1480,4.163545,0.7000
1490,11.737149,0.3000
1500,16.186004,0.8000
1510,7.387718,0.1000
1520,12.939768,0.7000
1530,-1.732834,0.5000
1540,14.460214,0.5000
1550,10.884753,0.4000
1560,20.762084,0.8000
1570,9.103467,0.5000
1580,-11.248531,0.2000
1590,0.115960,0.5000
1600,17.288894,0.6000
1610,4.399567,0.4000
1620,10.749975,0.4000
1630,10.313104,0.3000
1640,11.766918,0.3000
1650,5.728993,0.4000
1660,-2.795540,0.2000
1670,7.166495,0.6000
1680,12.832900,0.7000
1690,2.252601,0.6000
1700,0.476333,0.2000
1710,11.241734,0.5000
1720,13.563237,0.3000
1730,5.805712,0.1000
1740,3.638204,0.3000
1750,8.029232,0.1000
1760,17.742097,0.3000
1770,8.419160,0.2000
1780,18.578395,0.7000
1790,10.922129,0.3000
1800,20.429747,0.8000
1810,-0.945758,0.6000
1820,9.015918,0.6000
1830,-0.895828,0.2000
1840,2.779611,0.3000
1850,-3.073402,0.7000
1860,12.216434,0.5000
1870,10.825074,0.1000
1880,9.367132,0.3000
1890,-6.118478,0.2000
1900,2.342804,0.5000
1910,9.436738,0.3000
1920,27.736474,0.7000
1930,0.304787,0.3000
1940,7.858448,0.7000
1950,10.265081,0.4000
1960,14.578223,0.4000
1970,-1.965687,0.4000
1980,8.403417,1.1000
1990,10.305841,0.4000
2000,17.414328,0.4000
2010,8.824754,0.2000
2020,27.365950,0.6000
2030,12.637985,0.5000
2040,5.180547,0.2000
2050,10.129965,0.3000
2060,9.224337,0.4000
2070,12.595809,0.5000
2080,-1.816191,0.2000
2090,1.699823,0.6000
2100,11.964471,0.4000
2110,-8.678341,0.5000
2120,11.865248,0.6000
2130,14.567766,0.5000
2140,-1.651787,0.4000
2150,29.170053,0.9000
2160,17.480514,1.0000
2170,11.166422,0.4000
2180,18.134875,0.5000
2190,4.206670,0.2000
2200,16.863431,0.6000
2210,7.696025,0.1000
2220,2.040610,0.3000
2230,12.256164,0.5000
2240,6.891240,0.3000
2250,13.102938,0.4000
2260,4.014499,0.3000
2270,4.319547,0.6000
2280,17.526521,0.9000
2290,15.869980,0.6000
2300,9.008785,0.5000
2310,12.585380,0.7000
2320,3.918582,0.3000
2330,10.483505,0.5000
2340,15.592388,0.6000
2350,11.810784,0.3000
2360,10.095236,0.3000
2370,8.978664,0.3000
2380,16.618389,0.7000
2390,7.409567,0.1000
2400,17.982937,0.4000
2410,8.787612,0.6000
2420,9.021034,0.8000
2430,10.349164,0.4000
2440,3.241839,0.1000
2450,2.075950,0.1000
2460,7.321599,0.1000
2470,13.030690,0.4000
2480,18.585303,0.8000
2490,1.846267,0.8000
2500,16.356578,0.3000
2510,13.251740,0.3000
2520,-0.821432,0.3000
2530,3.067245,0.5000
2540,2.304526,0.5000
2550,16.900655,0.4000
2560,17.520523,0.7000
2570,26.878827,0.8000
2580,20.248026,0.3000
2590,10.436917,0.5000
2600,7.279281,0.3000
2610,3.927931,0.5000
2620,13.802089,0.5000
2630,-2.574613,0.3000
2640,13.936873,0.2000
2650,5.237499,0.4000
2660,15.777842,0.4000
2670,15.071899,0.6000
2680,13.794679,0.8000
2690,17.327324,0.5000
2700,8.855710,0.7000
2710,13.923603,0.6000
2720,2.824440,0.3000
2730,12.907184,0.7000
2740,7.394537,0.1000
2750,14.016514,0.5000
2760,8.139291,0.3000
2770,16.146595,0.5000
2780,22.570269,0.8000
2790,7.183082,0.3000
2800,17.878740,0.9000
2810,13.295559,0.6000
2820,3.892603,0.7000
2830,12.800360,0.6000
2840,3.781963,0.3000
2850,-1.836601,0.6000
2860,10.241704,0.1000
2870,15.502063,0.4000
2880,-4.768216,0.6000
2890,12.992574,0.9000
2900,15.976507,0.4000
2910,16.360179,0.5000
2920,8.497426,0.5000
2930,12.037515,0.9000
2940,6.779893,0.2000
2950,7.981576,0.1000
2960,17.950841,0.5000
2970,7.201470,0.5000
2980,14.258957,0.5000
2990,9.049542,0.3000
3000,10.009700,0.3000
3010,12.040544,0.9000
3020,19.469452,0.5000
3030,18.324106,0.7000
3040,19.465665,0.8000
3050,6.318632,0.1000
3060,4.849001,0.3000
3070,-1.229703,0.2000
3080,18.993762,0.5000
3090,2.602645,0.5000
3100,-1.172466,0.8000
3110,9.665396,0.2000
3120,7.730500,0.4000
3130,20.867468,0.7000
3140,8.528157,0.4000
3150,2.914016,0.4000
3160,9.768102,0.2000
3170,-4.477681,0.2000
3180,-2.073765,0.2000
3190,8.476324,0.7000
3200,4.793220,0.4000
3210,19.984127,0.5000
3220,11.428043,0.6000
3230,12.996331,0.6000
3240,9.182509,0.7000
3250,20.299327,0.4000
3260,21.822316,0.8000
3270,8.541006,0.3000
3280,-0.718633,0.2000
3290,15.859898,0.4000
3300,10.840691,0.3000
3310,2.357890,0.4000
3320,14.820705,0.3000
3330,14.826751,0.3000
3340,14.316326,0.4000
3350,9.615208,0.2000
3360,3.961326,0.1000
3370,16.575783,0.9000
3380,12.161611,0.2000
3390,10.748948,0.3000
3400,17.056122,0.5000
3410,1.051018,0.4000
3420,20.901026,0.7000
3430,1.339292,0.4000
3440,10.931937,0.1000
3450,9.289032,0.9000
3460,12.669210,0.3000
3470,19.010906,0.4000
3480,8.191038,0.4000
3490,20.384778,0.9000
3500,16.796167,0.6000
3510,18.500233,0.8000
3520,18.869349,0.7000
3530,12.897032,0.5000
3540,16.954110,0.6000
3550,16.814039,0.8000
3560,12.932785,0.3000
3570,-3.657832,0.2000
3580,19.299679,0.9000
3590,14.266130,0.3000
3600,18.924459,0.7000
3610,15.144283,0.1000
3620,13.102436,0.6000
3630,13.616380,0.2000
3640,9.789771,0.8000
3650,11.324366,0.5000
3660,19.861070,0.6000
3670,11.390468,0.5000
3680,23.465030,0.4000
3690,9.825962,0.4000
3700,25.096388,0.7000
3710,9.492462,0.5000
3720,11.876428,0.7000
3730,10.712390,0.5000
3740,6.537881,0.8000
3750,21.308680,0.6000
3760,8.955887,0.2000
3770,15.031966,0.6000
3780,8.020406,0.3000
3790,2.121684,0.3000
3800,16.083513,0.2000
3810,-0.928079,0.4000
3820,9.322327,0.4000
3830,23.062868,0.5000
3840,13.947702,0.5000
3850,14.047313,0.5000
3860,1.135907,0.1000
3870,11.942076,0.3000
3880,10.718973,0.1000
3890,7.561203,0.3000
3900,12.457750,0.6000
3910,-14.000601,0.2000
3920,18.453639,0.4000
3930,12.884574,0.3000
3940,10.935405,0.0000
3950,15.072557,0.9000
3960,9.041744,0.4000
3970,3.871844,0.0000
3980,-1.941295,0.5000
3990,12.269447,0.2000
4000,12.167516,0.4000
4010,11.321155,0.4000
4020,11.724701,0.2000
4030,19.470926,0.2000
4040,4.686839,0.6000
4050,14.992394,0.5000
4060,1.089176,0.1000
4070,16.816692,0.5000
4080,12.313280,0.6000
4090,17.955255,0.4000
4100,6.523396,0.2000
4110,14.464425,0.4000
4120,3.393447,0.2000
4130,2.592490,0.2000
4140,23.920900,0.6000
4150,9.366331,0.1000
4160,21.768526,0.5000
4170,30.377288,0.9000
4180,20.739786,0.5000
4190,-10.584787,0.6000
4200,7.154496,0.4000
4210,-2.420202,0.6000
4220,6.621205,0.4000
4230,33.660369,0.9000
4240,14.768551,0.5000
4250,9.432185,0.2000
4260,8.707823,0.2000
4270,13.791233,0.5000
4280,17.583765,0.5000
4290,0.344198,0.4000
4300,19.694435,0.3000
4310,-9.975827,0.3000
4320,9.645863,0.2000
4330,-9.511560,0.6000
4340,13.847532,0.5000
4350,17.159756,0.6000
4360,16.704915,0.3000
4370,17.181544,0.6000
4380,5.979980,0.4000
4390,14.925821,0.7000
4400,-2.474745,0.0000
4410,6.768114,0.3000
4420,20.381168,0.5000
4430,21.853967,0.6000
4440,2.369371,0.4000
4450,2.408584,0.7000
4460,11.122247,0.3000
4470,-4.620130,0.2000
4480,-0.130348,0.7000
4490,-0.225501,0.1000
4500,0.707217,0.6000
4510,17.145813,0.5000
4520,14.560680,0.6000
4530,6.745860,0.2000
4540,7.846906,0.4000
4550,7.069097,0.4000
4560,13.554808,0.6000
4570,6.353470,0.6000
4580,-4.598085,0.4000
4590,8.752143,0.5000
4600,7.592774,0.2000
4610,21.909725,0.9000
4620,13.071491,0.5000
4630,16.689762,0.5000
4640,9.598878,0.5000
4650,16.289961,0.7000
4660,21.102726,0.6000
4670,12.651497,0.4000
4680,5.139677,0.7000
4690,3.838801,0.3000
4700,22.291192,0.6000
4710,7.272945,0.3000
4720,-2.329974,0.7000
4730,10.749016,0.2000
4740,22.846971,0.6000
4750,6.480788,0.4000
4760,24.507274,0.7000
4770,6.739360,0.4000
4780,18.572116,0.5000
4790,7.475450,0.2000
4800,10.770899,0.4000
4810,7.483021,0.6000
4820,7.237210,0.5000
4830,20.615612,0.5000
4840,-8.843180,0.3000
4850,19.071031,0.5000
4860,6.930652,0.8000
4870,7.281371,0.4000
4880,6.829145,0.6000
4890,3.919244,0.6000
4900,17.402670,0.6000
4910,13.657321,0.3000
4920,16.335075,0.4000
4930,9.239399,0.2000
4940,8.214987,0.3000
4950,18.220712,0.5000
4960,18.480888,0.7000
4970,20.854443,0.9000
4980,11.930458,0.5000
4990,3.884833,0.7000
5000,8.767606,0.3000
10,26.841566,1.8000
20,13.393559,0.8000
30,15.850137,0.4000
40,5.018595,0.0000
50,10.828639,0.3000
60,20.999548,0.8000
70,7.170906,0.3000
80,16.221459,0.7000
90,10.460824,0.3000
100,18.866991,0.5000
110,21.598576,0.6000
120,28.946342,0.8000
130,14.951264,0.7000
140,21.860521,1.0000
150,10.188334,0.4000
160,5.694359,0.2000
170,23.465482,0.7000
180,9.829051,0.5000
190,17.049047,0.8000
200,12.988628,0.5000
210,8.322105,0.1000
220,12.526210,0.7000
230,19.214144,0.6000
240,4.522952,0.5000
250,9.626994,0.3000
260,11.319772,0.7000
270,2.746208,0.5000
280,-0.156855,0.1000
290,11.198230,0.4000
300,15.989851,0.5000
10,4.568152,1.4000
20,9.133828,0.7000
30,15.371833,0.5000
40,7.359774,0.2000
50,12.695818,0.2000
60,19.896685,0.4000
70,6.262571,0.1000
80,13.121374,0.3000
90,6.738501,0.0000
100,23.584361,0.7000
110,21.313742,0.3000
120,-28.407813,0.5000
130,8.108677,0.3000
140,9.062098,0.7000
150,7.548823,0.3000
160,-20.186802,0.6000
170,-9.184616,0.5000
180,8.699751,0.3000
190,19.345231,0.4000
200,10.575083,0.3000
210,16.094639,0.3000
220,5.610607,0.3000
230,21.462141,0.4000
240,-21.903902,0.4000
250,5.753818,0.2000
260,22.220399,0.7000
270,-27.815564,0.3000
280,19.744990,0.6000
290,15.885474,0.5000
300,-22.113658,0.5000
310,24.109706,0.6000
320,16.735786,0.3000
330,18.433329,0.4000
340,11.330607,0.2000
350,15.553289,0.3000
360,6.737818,0.0000
370,-31.798398,0.1000
380,10.147275,0.3000
