episode,avg_reward
10,13.843664
20,22.391778
30,23.310987
40,22.867263
50,22.688192
60,19.656086
70,-29.299256
80,23.028672
90,28.301000
100,20.685523
110,-57.052086
120,31.594878
130,25.046048
140,-33.206630
150,23.392900
160,21.143799
170,24.244274
180,-20.028611
190,28.475570
200,22.543920
210,-27.370098
220,-20.412146
230,20.018616
240,-29.248638
250,18.579823
260,23.524245
270,15.248175
280,-28.079271
290,-29.440855
300,-22.058896
310,20.625849
320,20.615729
330,35.030990
340,14.897552
350,25.919663
360,19.466626
370,24.125666
380,20.933526
390,21.388026
400,23.494839
410,19.559237
420,24.536142
430,31.230126
440,26.672852
450,-28.126221
460,33.332588
470,21.730303
480,19.704237
490,2.438721
500,11.029647
510,20.917514
520,24.964489
530,22.225331
540,24.554509
550,20.437360
560,23.792458
570,18.886782
580,20.138587
590,16.042554
600,-72.692565
610,18.868170
620,-22.030677
630,21.129263
640,-15.425180
650,12.438090
660,14.443038
670,18.886580
680,20.106388
690,20.072554
700,13.859301
710,23.898122
720,22.703442
730,25.717406
740,24.869099
750,-54.520540
760,25.975018
770,28.759390
780,19.906877
790,10.070005
800,26.001736
810,18.642011
820,25.536281
830,21.815711
840,17.920937
850,20.025515
860,21.338116
870,24.636003
880,20.833706
890,22.172408
900,28.298922
910,16.638111
920,22.067909
930,36.166900
940,-74.158661
950,20.215964
960,25.990547
970,28.052090
980,18.352142
990,22.522307
1000,31.299628
1010,28.214377
1020,-77.052704
1030,-62.099282
1040,18.155751
1050,20.401023
1060,22.674143
1070,24.003052
1080,19.967823
1090,-56.118511
1100,20.932357
1110,23.509371
1120,24.234230
1130,19.523832
1140,15.396342
1150,16.059905
1160,17.593936
1170,17.220739
1180,30.439598
1190,17.151031
1200,21.687726
1210,21.527234
1220,26.838300
1230,-62.693336
1240,28.340919
1250,26.747958
1260,25.245995
1270,27.553068
1280,8.588579
1290,23.893928
1300,25.412825
1310,22.700916
1320,15.011771
1330,-0.205252
1340,26.828563
1350,23.989844
1360,25.580614
1370,19.890445
1380,-17.850283
1390,-66.825143
1400,10.829646
1410,24.912195
1420,27.787484
1430,22.956238
1440,23.009874
1450,24.079041
1460,21.015779
1470,20.079785
1480,25.729919
1490,26.976709
1500,24.573984
1510,17.528409
1520,27.513304
1530,29.028252
1540,21.787596
1550,25.784770
1560,21.153207
1570,18.052742
1580,16.911295
1590,24.642073
1600,27.960816
1610,26.891439
1620,-156.650793
1630,17.848240
1640,21.198185
1650,21.598395
1660,23.045527
1670,26.688650
1680,-67.311303
1690,21.349384
1700,27.725456
1710,-78.480607
1720,19.930772
1730,21.361737
1740,24.805687
1750,24.426657
1760,19.183558
1770,22.754568
1780,-71.174055
1790,-70.817722
1800,28.525729
1810,25.081591
1820,24.669312
1830,20.812977
1840,22.238398
1850,22.177460
1860,28.623084
1870,6.048421
1880,23.696053
1890,17.605039
1900,14.470473
1910,25.384374
1920,38.785851
1930,-57.537396
1940,21.253841
1950,15.238912
1960,17.423153
1970,24.421128
1980,27.902465
1990,19.102289
2000,19.841283
2010,-70.140048
2020,16.868338
2030,20.727358
2040,17.202956
2050,8.466043
2060,22.530768
2070,22.780235
2080,31.916048
2090,32.759549
2100,15.819171
2110,-61.482916
2120,15.546041
2130,26.196836
2140,23.402501
2150,23.691921
2160,22.946743
2170,27.571939
2180,22.655835
2190,-63.059761
2200,23.529075
2210,25.956042
2220,27.603790
2230,24.076928
2240,24.679495
2250,17.724320
2260,20.023731
2270,17.445779
2280,17.260148
2290,22.502930
2300,26.138086
2310,-53.267465
2320,32.154644
2330,25.754240
2340,-63.899029
2350,22.526410
2360,22.432302
2370,19.260937
2380,23.704753
2390,21.618130
2400,21.697715
2410,20.191499
2420,21.492249
2430,-47.759607
2440,26.593115
2450,22.996565
2460,15.653594
2470,32.988968
2480,19.913366
2490,18.041322
2500,29.366060
2510,24.203118
2520,32.175969
2530,23.782394
2540,21.298192
2550,24.917510
2560,21.790609
2570,30.887543
2580,16.260923
2590,19.168172
2600,22.707286
2610,23.443417
2620,31.180363
2630,20.022250
2640,24.566929
2650,30.133995
2660,19.688734
2670,17.046413
2680,20.608456
2690,22.354754
2700,18.971675
2710,18.248320
2720,20.984762
2730,19.665100
2740,35.825966
2750,22.704601
2760,-65.903255
2770,8.523463
2780,24.274415
2790,24.574078
2800,29.781546
2810,27.040094
2820,25.034677
2830,27.755922
2840,25.952186
2850,8.474783
2860,25.002826
2870,25.759551
2880,27.134770
2890,18.325015
2900,23.001204
2910,19.596766
2920,34.293615
2930,25.131693
2940,15.270179
2950,28.316691
2960,27.342762
2970,14.723044
2980,29.698175
2990,22.578309
3000,25.493204
3010,26.528491
3020,30.339433
3030,23.550254
3040,22.360777
3050,25.745291
3060,27.003001
3070,-62.365503
3080,23.380216
3090,15.465703
3100,23.845513
3110,28.311773
3120,19.709096
3130,28.639160
3140,-79.225352
3150,17.707862
3160,22.575222
3170,21.862367
3180,23.129136
3190,28.436830
3200,28.120987
3210,17.652861
3220,27.018286
3230,21.401981
3240,2.673061
3250,25.284822
3260,18.929715
3270,25.367297
3280,21.543955
3290,24.444184
3300,22.780675
3310,9.987509
3320,24.541076
3330,37.285218
3340,24.916144
3350,23.139782
3360,-0.626702
3370,26.213207
3380,27.463977
3390,-5.280975
3400,25.847067
3410,26.206950
3420,-27.354818
3430,22.460856
3440,25.699280
3450,13.059866
3460,25.651402
3470,9.381763
3480,27.885306
3490,32.834986
3500,15.421704
3510,2.850846
3520,15.749914
3530,12.254058
3540,22.304350
3550,21.836056
3560,26.097094
3570,24.434249
3580,27.913498
3590,19.709891
3600,17.015293
3610,-61.278451
3620,35.805939
3630,32.831809
3640,29.088083
3650,-57.698003
3660,21.421270
3670,17.883853
3680,21.214402
3690,26.527018
3700,24.018882
3710,24.863793
3720,22.539230
3730,22.726238
3740,-69.615565
3750,21.527491
3760,22.308215
3770,19.095780
3780,-62.292869
3790,26.723076
3800,19.323519
3810,28.255491
3820,21.282285
3830,23.667522
3840,21.254643
3850,24.186970
3860,20.910442
3870,24.619738
3880,24.133830
3890,-63.426805
3900,28.434465
3910,19.085026
3920,34.581532
3930,-69.442979
3940,24.987453
3950,20.197183
3960,28.914423
3970,21.136319
3980,33.591663
3990,-0.997861
4000,22.349971
4010,28.260568
4020,15.222937
4030,26.364379
4040,23.824188
4050,21.741436
4060,15.690936
4070,23.980547
4080,26.303613
4090,25.295513
4100,22.035330
4110,29.285875
4120,-2.086882
4130,22.192534
4140,22.717043
4150,31.475186
4160,34.244356
4170,23.780377
4180,31.322008
4190,29.452332
4200,23.375399
4210,22.631966
4220,26.431941
4230,26.074133
4240,19.355303
4250,25.304085
4260,23.954518
4270,28.909767
4280,26.788782
4290,26.242637
4300,26.003405
4310,4.366423
4320,20.865315
4330,-21.108595
4340,12.752055
4350,19.186529
4360,8.846021
4370,22.068872
4380,24.639344
4390,29.490825
4400,26.965088
4410,10.226641
4420,23.703830
4430,22.354038
4440,22.153698
4450,22.995258
4460,26.285559
4470,29.269984
4480,32.576430
4490,-55.336853
4500,26.540708
4510,30.545189
4520,33.178180
4530,28.119420
4540,23.904887
4550,-19.706474
4560,21.355635
4570,25.126248
4580,-53.132795
4590,5.779780
4600,17.902210
4610,-60.505064
4620,7.255656
4630,21.484967
4640,25.488880
4650,7.262357
4660,17.668175
4670,28.150586
4680,21.747925
4690,23.987771
4700,17.521428
4710,-62.490054
4720,6.932851
4730,-49.734018
4740,16.486118
4750,19.838052
4760,1.317819
4770,23.939135
4780,-3.613332
4790,24.963018
4800,-4.036535
4810,-20.015747
4820,19.656932
4830,-11.638252
4840,22.463375
4850,27.088118
4860,18.181044
4870,27.310400
4880,19.585032
4890,33.022940
4900,25.486859
4910,25.157449
4920,12.088345
4930,16.370197
4940,-71.108397
4950,12.472139
4960,-64.053975
4970,24.826438
4980,18.238868
4990,25.422574
5000,24.373738
