episode,avg_reward,avg_found_sources,avg_found_ratio
10,7.457611,1.9000,0.349286
20,-4.857295,1.9000,0.373333
30,28.624556,1.4000,0.427500
40,-7.909576,1.6000,0.256667
50,26.386660,3.3000,0.633333
60,16.410461,3.9000,0.628929
70,7.503209,3.0000,0.660476
80,15.390325,3.1000,0.691310
90,113.760523,3.9000,0.983333
100,40.304489,3.4000,0.852976
10,-2.788765,1.7000,0.363333
20,42.891630,3.4000,0.613333
30,-8.519479,3.6000,0.615000
40,10.362587,2.1000,0.522143
50,-17.716057,3.3000,0.613929
60,-8.588656,3.4000,0.685476
70,74.864039,3.5000,0.876429
80,67.123935,3.4000,0.821548
90,35.837467,4.0000,0.804762
100,61.787098,3.6000,0.754762
110,62.522403,3.7000,0.875595
120,24.572435,3.6000,0.789167
130,90.916843,4.0000,0.863333
140,29.356690,3.1000,0.858333
150,30.363919,3.2000,0.765476
160,39.601908,3.6000,0.785000
170,24.203507,3.8000,0.713095
180,25.396882,2.6000,0.871429
190,35.407759,2.5000,0.685000
200,38.335365,2.6000,0.699405
210,42.499966,3.6000,0.820238
220,27.432781,2.9000,0.764048
230,16.880106,3.9000,0.761429
240,82.661161,4.4000,0.830000
250,50.407483,3.2000,0.834048
260,16.830963,4.3000,0.748214
270,69.642567,3.9000,0.893333
280,79.103433,3.5000,0.933333
290,69.371501,4.0000,0.894643
300,38.837537,3.4000,0.770714
310,-17.682514,3.0000,0.730000
320,76.855946,4.6000,0.908333
330,80.867477,4.8000,0.896667
340,66.406330,3.8000,0.880833
350,26.925696,2.3000,0.780000
360,43.572136,4.2000,0.784167
370,21.809692,3.3000,0.720833
380,-34.784109,3.2000,0.750000
390,81.259886,3.8000,0.880000
400,135.917212,4.1000,1.000000
410,92.387456,5.5000,0.942500
420,106.690907,4.0000,0.946667
430,54.815365,3.4000,0.795238
440,106.401297,3.7000,0.958929
450,78.515256,3.1000,0.867143
460,50.375674,3.9000,0.894048
470,57.872248,5.9000,0.921429
480,122.543325,4.1000,0.985714
490,101.244921,4.5000,0.962500
500,57.566968,4.2000,0.826190
510,43.281959,3.1000,0.845833
520,53.175375,4.6000,0.873333
530,85.455467,4.5000,0.937500
540,109.869998,4.0000,0.983333
550,123.715386,4.1000,0.983333
560,86.606834,5.0000,0.955000
570,114.139228,5.5000,0.962500
580,92.145457,3.0000,0.952381
590,97.093101,3.1000,0.963333
600,96.148015,4.0000,0.971429
610,41.831778,3.4000,0.866667
620,102.852771,4.7000,0.949048
630,92.558821,4.9000,0.966667
640,101.662905,4.0000,0.980000
650,91.425932,3.9000,0.930000
660,122.065303,4.7000,0.975000
670,113.784122,5.4000,0.962500
680,96.402234,3.9000,0.913095
690,26.797025,5.3000,0.821429
700,122.469558,3.1000,1.000000
710,94.279429,3.6000,0.946667
720,61.547863,3.7000,0.884762
730,111.569709,4.2000,0.951429
740,71.613813,3.4000,0.925000
750,71.896601,4.5000,0.905000
760,120.334143,4.2000,0.958333
770,49.124606,4.3000,0.863690
780,9.714135,4.3000,0.894048
790,79.383996,4.6000,0.933333
800,66.903147,4.1000,0.838333
810,73.309493,5.3000,0.912500
820,107.465563,3.7000,0.950000
830,38.005285,3.8000,0.801429
840,43.634782,4.5000,0.789762
850,-3.854159,2.6000,0.694524
860,-20.703593,2.0000,0.475000
870,70.878219,3.9000,0.673810
880,51.484656,4.0000,0.846667
890,102.653787,2.9000,0.933333
900,24.075708,4.9000,0.805000
910,95.306263,4.4000,0.868095
920,60.137345,3.0000,0.858333
930,41.362434,3.1000,0.833810
940,28.344895,2.7000,0.769048
950,58.662394,2.6000,0.781667
960,97.586242,4.8000,0.822857
970,20.640476,4.0000,0.721429
980,66.685968,3.3000,0.826667
990,9.423581,2.7000,0.550000
1000,108.863762,3.1000,0.862500
1010,89.196936,4.3000,0.900000
1020,69.257673,4.3000,0.870833
1030,71.525048,4.3000,0.861310
1040,72.298717,3.9000,0.789881
1050,61.533963,4.4000,0.862262
1060,91.728516,3.9000,0.958333
1070,78.233615,3.8000,0.908333
1080,98.187050,4.1000,0.954762
1090,52.459425,5.5000,0.888333
1100,81.448342,4.9000,0.883333
1110,75.770242,4.6000,0.906548
1120,10.105261,2.8000,0.679167
1130,95.300600,3.7000,0.908333
1140,91.617055,3.7000,0.910000
1150,56.830067,3.3000,0.856548
1160,54.486752,4.5000,0.907500
1170,78.892414,5.0000,0.906548
1180,68.378135,3.8000,0.863214
1190,78.797519,4.3000,0.883214
1200,72.410684,4.7000,0.917500
1210,84.936648,3.7000,0.946667
1220,102.746187,4.4000,0.954762
1230,58.205408,4.2000,0.798095
1240,54.566643,2.8000,0.775000
