2026-02-25 22:54:27,286 | INFO | Episode 10/5000 | Avg Reward: 4.62 | Avg Length: 209.60 | Avg Loss: 2.7068 | Avg Found Sources: 0.60 | Success Rate: 0.00% | Partial Success Rate: 40.00% | Avg Reward Components: conc=0.02, found=0.03, collision=0.00, battery=-0.00, distance=-0.00, success_done=0.00, failure_done=-0.02
2026-02-25 22:54:40,464 | INFO | Episode 20/5000 | Avg Reward: 5.49 | Avg Length: 209.90 | Avg Loss: 2.4014 | Avg Found Sources: 0.60 | Success Rate: 0.00% | Partial Success Rate: 40.00% | Avg Reward Components: conc=0.02, found=0.03, collision=0.00, battery=-0.00, distance=-0.00, success_done=0.00, failure_done=-0.02
2026-02-25 22:54:54,417 | INFO | Episode 30/5000 | Avg Reward: 0.57 | Avg Length: 217.30 | Avg Loss: 1.1357 | Avg Found Sources: 0.20 | Success Rate: 0.00% | Partial Success Rate: 20.00% | Avg Reward Components: conc=0.02, found=0.01, collision=0.00, battery=-0.00, distance=-0.00, success_done=0.00, failure_done=-0.02
2026-02-25 22:55:07,924 | INFO | Episode 40/5000 | Avg Reward: 0.67 | Avg Length: 213.80 | Avg Loss: 1.3144 | Avg Found Sources: 0.30 | Success Rate: 0.00% | Partial Success Rate: 30.00% | Avg Reward Components: conc=0.01, found=0.01, collision=0.00, battery=-0.00, distance=-0.00, success_done=0.00, failure_done=-0.02
2026-02-25 22:55:21,158 | INFO | Episode 50/5000 | Avg Reward: 3.61 | Avg Length: 209.70 | Avg Loss: 1.4528 | Avg Found Sources: 0.40 | Success Rate: 0.00% | Partial Success Rate: 40.00% | Avg Reward Components: conc=0.02, found=0.02, collision=0.00, battery=-0.00, distance=-0.00, success_done=0.00, failure_done=-0.02
2026-02-25 22:55:35,126 | INFO | Episode 60/5000 | Avg Reward: 5.38 | Avg Length: 221.10 | Avg Loss: 2.7326 | Avg Found Sources: 0.70 | Success Rate: 0.00% | Partial Success Rate: 50.00% | Avg Reward Components: conc=0.02, found=0.03, collision=0.00, battery=-0.00, distance=-0.00, success_done=0.00, failure_done=-0.02
2026-02-25 22:55:51,652 | INFO | Episode 70/5000 | Avg Reward: 13.42 | Avg Length: 266.60 | Avg Loss: 4.5183 | Avg Found Sources: 1.30 | Success Rate: 0.00% | Partial Success Rate: 90.00% | Avg Reward Components: conc=0.02, found=0.05, collision=0.00, battery=-0.00, distance=0.00, success_done=0.00, failure_done=-0.02
2026-02-25 22:56:08,726 | INFO | Episode 80/5000 | Avg Reward: 20.15 | Avg Length: 272.20 | Avg Loss: 5.3945 | Avg Found Sources: 1.80 | Success Rate: 0.00% | Partial Success Rate: 80.00% | Avg Reward Components: conc=0.03, found=0.07, collision=0.00, battery=-0.00, distance=0.00, success_done=0.00, failure_done=-0.02
2026-02-25 22:56:24,298 | INFO | Episode 90/5000 | Avg Reward: 26.98 | Avg Length: 249.60 | Avg Loss: 14.6689 | Avg Found Sources: 1.80 | Success Rate: 10.00% | Partial Success Rate: 90.00% | Avg Reward Components: conc=0.05, found=0.09, collision=0.00, battery=-0.00, distance=0.00, success_done=0.03, failure_done=-0.02
2026-02-25 22:56:40,087 | INFO | Episode 100/5000 | Avg Reward: 30.43 | Avg Length: 254.30 | Avg Loss: 5.8710 | Avg Found Sources: 1.70 | Success Rate: 0.00% | Partial Success Rate: 70.00% | Avg Reward Components: conc=0.07, found=0.07, collision=0.00, battery=-0.00, distance=0.00, success_done=0.00, failure_done=-0.02
2026-02-25 22:56:54,372 | INFO | Episode 110/5000 | Avg Reward: 7.41 | Avg Length: 230.40 | Avg Loss: 1.4119 | Avg Found Sources: 0.40 | Success Rate: 0.00% | Partial Success Rate: 20.00% | Avg Reward Components: conc=0.04, found=0.02, collision=0.00, battery=-0.00, distance=-0.00, success_done=0.00, failure_done=-0.02
