episode,avg_reward,avg_found_sources,avg_found_ratio
10,-17.367843,1.2000,0.322143
20,-22.697605,2.0000,0.420833
30,-7.090890,1.4000,0.315833
40,-19.065116,2.2000,0.420833
50,1.580297,1.7000,0.431667
60,-35.784346,2.3000,0.456071
70,4.599096,1.5000,0.279167
80,-10.620400,2.4000,0.476667
90,-24.019005,1.1000,0.264286
100,5.046201,2.4000,0.558333
110,-4.069817,2.3000,0.492262
120,-14.430686,1.5000,0.462857
130,-22.473346,1.2000,0.228333
140,7.312767,2.2000,0.434405
150,-8.537267,2.4000,0.518333
160,36.718991,3.8000,0.756548
170,9.763000,1.6000,0.555238
180,57.462594,4.3000,0.888095
190,55.054874,3.2000,0.846548
200,63.099138,3.5000,0.896667
210,72.036915,3.2000,0.844167
220,89.560474,2.6000,0.922857
230,39.445597,3.9000,0.785357
240,42.679100,3.3000,0.722500
250,51.011776,3.8000,0.869167
260,64.134853,2.4000,0.893333
270,47.826519,4.4000,0.841667
280,78.649311,3.7000,0.914881
290,73.488869,3.2000,0.795833
300,71.018487,3.1000,0.804762
310,53.555789,2.7000,0.780833
320,-15.014951,2.5000,0.457619
330,44.326243,3.1000,0.737381
340,38.506319,4.0000,0.780833
350,72.843715,3.5000,0.827381
360,82.413097,4.5000,0.933333
370,58.541239,3.7000,0.804405
380,73.818847,3.4000,0.833333
390,55.763693,3.9000,0.677262
400,49.896847,3.9000,0.818333
410,38.705850,4.1000,0.793810
420,72.019579,4.4000,0.896667
430,26.313746,3.9000,0.689881
440,15.555165,3.2000,0.669643
450,36.607333,2.9000,0.688095
460,54.799142,4.1000,0.842857
470,110.684433,4.5000,0.942857
480,26.974073,4.1000,0.746667
490,29.509487,3.8000,0.760714
500,57.958504,3.9000,0.787262
510,52.881470,4.8000,0.796071
520,79.780960,3.4000,0.899048
530,57.407267,3.9000,0.796667
540,107.516335,4.1000,0.925000
550,102.311694,4.9000,0.946429
560,79.893560,4.7000,0.882381
570,58.016010,3.9000,0.806548
580,53.329741,3.4000,0.788333
590,26.103183,2.3000,0.712500
600,84.157651,4.3000,0.884167
610,58.802141,3.8000,0.836190
620,52.612725,3.2000,0.743333
630,26.605337,3.3000,0.776190
640,72.890202,4.3000,0.860000
650,27.086178,3.5000,0.739167
660,114.642566,4.4000,0.955000
670,88.715024,3.2000,0.846667
680,29.595702,3.3000,0.685000
690,36.603991,3.8000,0.718571
700,43.008819,3.4000,0.783333
710,39.301628,2.4000,0.771429
720,50.619417,3.7000,0.869048
730,55.061939,4.6000,0.821667
740,85.291366,4.0000,0.941667
750,86.519778,5.2000,0.925595
760,98.251296,3.7000,0.913333
770,113.029612,3.3000,0.966667
780,72.371150,4.2000,0.924643
790,50.281647,4.5000,0.808929
800,30.386273,4.3000,0.777262
810,69.471926,3.0000,0.876667
820,94.044339,3.3000,0.933333
830,63.503898,4.3000,0.848810
840,15.777654,3.1000,0.708810
850,57.273377,3.7000,0.831667
860,85.270062,4.0000,0.888333
870,111.211535,4.3000,0.980000
880,57.404934,3.7000,0.845833
890,57.373087,3.0000,0.770833
900,103.175889,4.6000,0.960714
910,88.687263,4.5000,0.907143
920,47.599642,4.6000,0.823214
930,71.469766,2.6000,0.800000
940,59.397136,4.4000,0.904167
950,95.321243,3.5000,0.935714
960,83.886356,4.8000,0.852857
970,74.738818,3.7000,0.770833
980,53.403793,3.5000,0.889881
990,42.069428,3.9000,0.791667
1000,57.558373,4.3000,0.758333
1010,82.175189,4.5000,0.879762
1020,102.796930,5.0000,0.946667
1030,121.346787,5.2000,0.983333
1040,71.454956,4.9000,0.908333
1050,49.755763,4.5000,0.876667
1060,56.822357,5.2000,0.937500
1070,51.765888,5.2000,0.813214
1080,73.688496,5.2000,0.929167
1090,70.640901,4.3000,0.892500
1100,53.299544,3.9000,0.821429
1110,51.302605,4.8000,0.826429
1120,43.543415,3.2000,0.858333
1130,67.324670,3.1000,0.891667
1140,54.278549,5.0000,0.874048
1150,84.241153,3.4000,0.884762
1160,94.211336,4.0000,0.944643
1170,53.051709,3.6000,0.770714
1180,110.135646,4.8000,0.966667
1190,67.691549,5.0000,0.872857
1200,79.554070,4.1000,0.892262
1210,21.537205,3.1000,0.710000
1220,14.392677,4.9000,0.818095
1230,74.232736,3.3000,0.821429
1240,110.448860,4.0000,0.966667
1250,92.833889,3.9000,0.941667
1260,23.891619,2.8000,0.671429
1270,23.521572,3.7000,0.838333
1280,83.889009,4.7000,0.904167
1290,87.264998,5.2000,0.902381
1300,50.654464,4.3000,0.879048
1310,18.968139,4.1000,0.793333
1320,18.489221,4.5000,0.812738
1330,80.098152,4.6000,0.930000
1340,35.191689,4.0000,0.870714
1350,64.084276,4.2000,0.812500
1360,59.524150,4.6000,0.859524
1370,114.737872,5.2000,0.960000
1380,75.837964,4.6000,0.919881
1390,55.198236,3.9000,0.817857
1400,53.406588,2.9000,0.814167
1410,92.119939,3.9000,0.940714
1420,103.326628,4.1000,0.933333
1430,100.345044,5.0000,0.941667
1440,104.350511,3.3000,0.980000
1450,92.656258,4.1000,0.925000
1460,62.275986,4.4000,0.848214
1470,44.959122,3.2000,0.803571
1480,40.134016,3.8000,0.811905
1490,101.707315,3.3000,0.955000
1500,103.108625,3.3000,0.950000
1510,78.650926,4.7000,0.925000
1520,58.281668,4.1000,0.887381
1530,100.470021,4.9000,0.954167
1540,102.093509,4.2000,0.950000
1550,58.591145,3.8000,0.793333
1560,87.630486,4.3000,0.899048
1570,89.276644,4.1000,0.933333
1580,22.765733,3.7000,0.870833
1590,119.912991,5.3000,0.966667
1600,104.639034,5.2000,0.950000
1610,90.668548,4.7000,0.890476
1620,120.917914,3.9000,0.980000
1630,59.085484,3.8000,0.810714
1640,86.215471,4.9000,0.927381
1650,91.272075,3.0000,0.954167
1660,84.048722,3.9000,0.908333
1670,111.963357,4.7000,0.954167
1680,132.967352,4.7000,1.000000
1690,85.825091,5.2000,0.935714
1700,55.512015,4.5000,0.875476
1710,82.297912,4.9000,0.952381
1720,52.592474,4.1000,0.842262
1730,37.301952,4.1000,0.821667
1740,77.578652,4.2000,0.937143
1750,66.524561,1.7000,0.776667
1760,77.680576,4.4000,0.894048
1770,89.208349,4.1000,0.923810
1780,118.214391,4.5000,0.987500
1790,103.150776,3.2000,0.925000
1800,48.240044,3.7000,0.843333
1810,54.554760,3.7000,0.824643
1820,121.909765,4.0000,1.000000
1830,112.618970,5.8000,0.966667
1840,93.032332,5.5000,0.920833
1850,116.537504,4.4000,0.950000
1860,119.202326,5.1000,0.975000
1870,74.357941,3.5000,0.921667
1880,94.109595,3.2000,0.925000
1890,80.867396,6.3000,0.955000
1900,88.425475,4.3000,0.944048
1910,68.043161,4.2000,0.891667
1920,81.347367,3.5000,0.783333
1930,44.329960,3.6000,0.762500
1940,47.559246,4.1000,0.849643
1950,63.149627,4.4000,0.825595
1960,71.364017,3.6000,0.866667
1970,56.461941,4.5000,0.810119
1980,91.577771,3.2000,0.935714
1990,68.617350,4.2000,0.910714
2000,83.001105,4.3000,0.910714
2010,94.831223,4.5000,0.921429
2020,69.253668,4.1000,0.895833
2030,124.688027,4.7000,0.985714
2040,90.262278,3.9000,0.910000
2050,107.367215,4.5000,0.942500
