episode,avg_reward,avg_found_sources,avg_found_ratio
1140,65.969981,3.0000,0.696429
1150,20.653682,3.7000,0.873810
1160,27.375979,3.9000,0.818333
1170,40.846300,4.0000,0.793333
1180,4.814725,3.1000,0.707143
1190,33.614639,4.2000,0.781548
1200,59.443033,3.7000,0.861905
1210,32.119425,3.8000,0.680238
1220,66.052468,4.6000,0.868333
1230,29.593082,3.5000,0.809762
1240,36.748215,3.4000,0.795714
1250,7.933833,3.1000,0.729762
1260,75.333715,4.1000,0.843333
1270,11.168582,2.8000,0.616667
1280,45.682543,4.3000,0.854762
1290,22.299564,4.5000,0.725833
1300,91.957807,4.5000,0.958333
1310,113.756007,4.6000,0.950000
1320,116.022473,4.0000,0.987500
1330,96.185945,5.0000,0.944048
1340,71.352178,3.6000,0.900000
1350,53.760186,3.8000,0.847143
1360,50.158004,4.6000,0.795833
1370,6.098974,3.9000,0.850000
1380,42.619162,4.4000,0.917500
1390,19.156874,3.7000,0.862500
1400,15.331407,3.2000,0.775000
1410,15.383058,4.1000,0.822500
1420,70.135017,3.8000,0.908333
1430,88.521058,3.2000,0.901429
1440,33.157992,3.3000,0.806667
1450,60.735082,4.0000,0.916667
1460,101.429476,3.5000,0.985714
1470,47.586693,2.7000,0.728810
1480,39.029856,3.8000,0.823810
1490,11.534382,3.0000,0.703571
1500,16.530861,3.5000,0.711667
1510,26.355515,4.3000,0.888929
1520,59.791567,5.8000,0.891667
1530,64.918453,4.3000,0.915714
1540,65.986912,3.0000,0.876190
1550,75.776672,3.2000,0.921667
1560,62.149561,3.9000,0.929048
1570,94.038407,3.4000,0.916667
1580,31.531968,4.6000,0.806429
1590,26.440956,4.3000,0.772619
1600,10.919879,3.9000,0.655952
1610,13.820199,3.9000,0.803214
1620,95.852012,5.0000,0.892857
1630,84.353885,3.6000,0.919048
1640,-7.881672,4.9000,0.810714
1650,42.115304,4.0000,0.882976
1660,62.797733,5.0000,0.880357
1670,70.030021,3.8000,0.912500
1680,62.627105,3.3000,0.721429
1690,55.518627,3.2000,0.891667
1700,49.068561,3.7000,0.862500
1710,55.413533,3.5000,0.855714
1720,107.950848,4.7000,0.975000
1730,64.566645,2.9000,0.867500
1740,68.607257,3.5000,0.900000
1750,76.361937,2.2000,0.830000
1760,54.545685,2.2000,0.779167
1770,39.646107,4.8000,0.758929
1780,65.011436,3.2000,0.885714
1790,35.653886,3.5000,0.735714
1800,39.714052,3.2000,0.823810
1810,82.124065,4.3000,0.762500
1820,49.474548,3.4000,0.755000
1830,71.295367,3.9000,0.935000
1840,85.064952,4.1000,0.927976
1850,66.222035,4.0000,0.889881
1860,83.028259,3.6000,0.916667
1870,72.313976,3.9000,0.860000
1880,-30.671025,3.6000,0.572500
1890,24.244452,3.0000,0.716667
1900,49.767089,3.5000,0.876429
1910,-8.818332,3.9000,0.637500
1920,59.760096,3.8000,0.846548
1930,30.960418,3.6000,0.782143
1940,35.868459,4.4000,0.837500
1950,45.549907,4.4000,0.900833
1960,10.656740,4.3000,0.746667
1970,36.243859,3.5000,0.815000
1980,14.216637,3.8000,0.641429
1990,7.685439,2.1000,0.673810
2000,5.949146,2.8000,0.661310
2010,28.113199,3.7000,0.665357
2020,22.651610,3.0000,0.762381
2030,67.621795,4.0000,0.862381
2040,74.726969,4.0000,0.857143
2050,51.982682,4.3000,0.832500
2060,83.908983,4.0000,0.908333
2070,72.254612,2.9000,0.881429
2080,41.258657,4.0000,0.821429
2090,55.404462,3.8000,0.816190
2100,25.390265,3.2000,0.710357
2110,89.581530,5.4000,0.870833
2120,72.179825,4.3000,0.841667
2130,87.710182,5.2000,0.899048
2140,101.987641,4.8000,0.944048
2150,80.474822,4.1000,0.912500
2160,130.306890,4.7000,0.971429
2170,-1.920219,2.6000,0.741667
2180,71.459442,4.1000,0.937500
2190,58.181967,3.8000,0.775714
2200,111.166063,2.3000,0.940000
2210,60.474944,4.7000,0.802381
2220,13.252739,4.9000,0.838333
2230,104.681232,4.8000,0.965714
2240,98.229001,5.0000,0.851429
2250,45.666384,4.7000,0.935714
2260,95.256510,4.6000,0.929167
2270,111.866946,4.4000,0.933333
2280,130.736466,4.1000,0.966667
2290,114.439000,3.6000,0.941667
2300,116.869835,3.2000,0.950000
2310,86.721438,5.3000,0.935000
2320,88.025082,4.4000,0.860714
